description	annotation_id	genes_found	input_size	term_genes	universe	pval	pval_adj	relative_enrichment	annotsbias	genes
layer formation in cerebral cortex	GO:0021819	1	72	16	18228	0.06138579604930106	0.1519086718370707	15.822916666666666	0	COL3A1
hyaluronan catabolic process	GO:0030214	1	72	16	18228	0.06138579604930106	0.1519086718370707	15.822916666666666	0	HEXA
respiratory burst	GO:0045730	1	72	16	18228	0.06138579604930106	0.1519086718370707	15.822916666666666	0	RAC1
complement activation, alternative pathway	GO:0006957	1	72	15	18228	0.05766052055817874	0.1519086718370707	16.877777777777776	0	C7
central nervous system myelination	GO:0022010	1	72	16	18228	0.06138579604930106	0.1519086718370707	15.822916666666666	0	CNTNAP1
multicellular organism growth	GO:0035264	2	72	102	18228	0.06155603571832604	0.1519086718370707	4.964052287581699	0	RASAL2, COL3A1
regulation of DNA damage checkpoint	GO:2000001	1	72	15	18228	0.05766052055817874	0.1519086718370707	16.877777777777776	0	CUL4A
cellular response to acidic pH	GO:0071468	1	72	15	18228	0.05766052055817874	0.1519086718370707	16.877777777777776	0	TRPV1
astrocyte development	GO:0014002	1	72	16	18228	0.06138579604930106	0.1519086718370707	15.822916666666666	0	CDK6
sphingosine-1-phosphate receptor signaling pathway	GO:0003376	1	72	15	18228	0.05766052055817874	0.1519086718370707	16.877777777777776	0	RAC1
cardiac conduction system development	GO:0003161	1	72	16	18228	0.06138579604930106	0.1519086718370707	15.822916666666666	0	SMAD5
phosphatidylcholine acyl-chain remodeling	GO:0036151	1	72	16	18228	0.06138579604930106	0.1519086718370707	15.822916666666666	0	PLA2G4B
glycerophospholipid catabolic process	GO:0046475	1	72	16	18228	0.06138579604930106	0.1519086718370707	15.822916666666666	0	PLA2G4B
supramolecular fiber organization	GO:0097435	1	72	16	18228	0.06138579604930106	0.1519086718370707	15.822916666666666	0	COL3A1
negative regulation of activated T cell proliferation	GO:0046007	1	72	16	18228	0.06138579604930106	0.1519086718370707	15.822916666666666	0	ARG1
regulation of filopodium assembly	GO:0051489	1	72	15	18228	0.05766052055817874	0.1519086718370707	16.877777777777776	0	DAAM2
long-chain fatty acid transport	GO:0015909	1	72	16	18228	0.06138579604930106	0.1519086718370707	15.822916666666666	0	FABP5
endothelial cell differentiation	GO:0045446	1	72	16	18228	0.06138579604930106	0.1519086718370707	15.822916666666666	0	EDF1
regulation of presynaptic cytosolic calcium ion concentration	GO:0099509	1	72	16	18228	0.06138579604930106	0.1519086718370707	15.822916666666666	0	BZRAP1
protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	GO:0043328	1	72	16	18228	0.06138579604930106	0.1519086718370707	15.822916666666666	0	C13orf9
regulation of calcium-mediated signaling	GO:0050848	1	72	15	18228	0.05766052055817874	0.1519086718370707	16.877777777777776	0	CALM2
phosphorylation	GO:0016310	6	72	713	18228	0.06231559744258992	0.153125933886706	2.1304347826086953	0	DAPK3, CALM2, PIP5K2A, CDK6, TTN, PALM2
integrin-mediated signaling pathway	GO:0007229	2	72	104	18228	0.0636880539328058	0.153403751465489	4.868589743589744	0	D6S1101, COL3A1
transforming growth factor beta receptor signaling pathway	GO:0007179	2	72	104	18228	0.0636880539328058	0.153403751465489	4.868589743589744	0	SMAD5, COL3A1
regulation of JNK cascade	GO:0046328	1	72	17	18228	0.06509654844796403	0.153403751465489	14.892156862745097	0	MAPK8IP3
reverse cholesterol transport	GO:0043691	1	72	17	18228	0.06509654844796403	0.153403751465489	14.892156862745097	0	LCAT
regulation of autophagosome assembly	GO:2000785	1	72	17	18228	0.06509654844796403	0.153403751465489	14.892156862745097	0	RNF5
regulation of synapse maturation	GO:0090128	1	72	17	18228	0.06509654844796403	0.153403751465489	14.892156862745097	0	CNTNAP1
response to radiation	GO:0009314	1	72	17	18228	0.06509654844796403	0.153403751465489	14.892156862745097	0	COL3A1
positive regulation of DNA binding	GO:0043388	1	72	17	18228	0.06509654844796403	0.153403751465489	14.892156862745097	0	EDF1
regulation of ryanodine-sensitive calcium-release channel activity	GO:0060314	1	72	17	18228	0.06509654844796403	0.153403751465489	14.892156862745097	0	CALM2
high-density lipoprotein particle remodeling	GO:0034375	1	72	17	18228	0.06509654844796403	0.153403751465489	14.892156862745097	0	LCAT
actin cytoskeleton organization	GO:0030036	3	72	234	18228	0.0653701847943872	0.15341982145621488	3.2457264957264957	0	RAC1, NISCH, DAAM2
mitotic chromosome condensation	GO:0007076	1	72	18	18228	0.06879283357847563	0.15696777503025194	14.064814814814813	0	TTN
regulation of sensory perception of pain	GO:0051930	1	72	18	18228	0.06879283357847563	0.15696777503025194	14.064814814814813	0	FABP5
negative regulation of systemic arterial blood pressure	GO:0003085	1	72	18	18228	0.06879283357847563	0.15696777503025194	14.064814814814813	0	TRPV1
behavioral response to pain	GO:0048266	1	72	18	18228	0.06879283357847563	0.15696777503025194	14.064814814814813	0	TRPV1
negative regulation of cell-substrate adhesion	GO:0010812	1	72	18	18228	0.06879283357847563	0.15696777503025194	14.064814814814813	0	COL1A1
regulation of stress fiber assembly	GO:0051492	1	72	18	18228	0.06879283357847563	0.15696777503025194	14.064814814814813	0	RAC1
cell projection assembly	GO:0030031	1	72	18	18228	0.06879283357847563	0.15696777503025194	14.064814814814813	0	RAC1
transmembrane transport	GO:0055085	5	72	563	18228	0.07162817576314232	0.16028060213780998	2.248371817643576	0	RNF5, GSDML, TRPV1, CX40.1, NDUFB4
negative regulation of peptidyl-threonine phosphorylation	GO:0010801	1	72	19	18228	0.07247470705361843	0.16028060213780998	13.324561403508772	0	CALM2
cellular response to ATP	GO:0071318	1	72	19	18228	0.07247470705361843	0.16028060213780998	13.324561403508772	0	TRPV1
cellular response to tumor necrosis factor	GO:0071356	2	72	112	18228	0.07245947094556604	0.16028060213780998	4.520833333333333	0	TRPV1, COL1A1
response to dietary excess	GO:0002021	1	72	19	18228	0.07247470705361843	0.16028060213780998	13.324561403508772	0	RASAL2
negative regulation of myeloid cell differentiation	GO:0045638	1	72	19	18228	0.07247470705361843	0.16028060213780998	13.324561403508772	0	CDK6
positive regulation of neuron migration	GO:2001224	1	72	19	18228	0.07247470705361843	0.16028060213780998	13.324561403508772	0	MAPK8IP3
generation of neurons	GO:0048699	1	72	19	18228	0.07247470705361843	0.16028060213780998	13.324561403508772	0	CDK6
positive regulation of ossification	GO:0045778	1	72	20	18228	0.07614222427543954	0.16397670021864322	12.658333333333331	0	TOB2
phosphatidylcholine metabolic process	GO:0046470	1	72	20	18228	0.07614222427543954	0.16397670021864322	12.658333333333331	0	LCAT
positive regulation of cell-cell adhesion	GO:0022409	1	72	20	18228	0.07614222427543954	0.16397670021864322	12.658333333333331	0	BAIAP1
positive regulation of autophagosome assembly	GO:2000786	1	72	20	18228	0.07614222427543954	0.16397670021864322	12.658333333333331	0	PIP5K2A
glycosaminoglycan biosynthetic process	GO:0006024	1	72	20	18228	0.07614222427543954	0.16397670021864322	12.658333333333331	0	HEXA
regulation of smooth muscle contraction	GO:0006940	1	72	20	18228	0.07614222427543954	0.16397670021864322	12.658333333333331	0	DAPK3
ossification	GO:0001503	2	72	115	18228	0.07584465007842402	0.16397670021864322	4.402898550724637	0	COL1A1, SMAD5
Notch signaling pathway	GO:0007219	2	72	116	18228	0.07698417649001606	0.16517127418566876	4.364942528735632	0	CDK6, ARGBP2
hematopoietic stem cell differentiation	GO:0060218	1	72	21	18228	0.0797954404360375	0.1680673195997127	12.055555555555555	0	CDK6
calcium-mediated signaling	GO:0019722	2	72	118	18228	0.07927956941257432	0.1680673195997127	4.2909604519774005	0	PLA2G4B, TRPV1
myelination in peripheral nervous system	GO:0022011	1	72	21	18228	0.0797954404360375	0.1680673195997127	12.055555555555555	0	CNTNAP1
response to pain	GO:0048265	1	72	21	18228	0.0797954404360375	0.1680673195997127	12.055555555555555	0	TRPV1
detection of temperature stimulus involved in sensory perception of pain	GO:0050965	1	72	21	18228	0.0797954404360375	0.1680673195997127	12.055555555555555	0	TRPV1
striated muscle contraction	GO:0006941	1	72	22	18228	0.08343441051834677	0.17319417345866206	11.507575757575758	0	TTN
regulation of mitotic nuclear division	GO:0007088	1	72	22	18228	0.08343441051834677	0.17319417345866206	11.507575757575758	0	DAPK3
female gamete generation	GO:0007292	1	72	22	18228	0.08343441051834677	0.17319417345866206	11.507575757575758	0	TOB2
glycerophospholipid metabolic process	GO:0006650	1	72	22	18228	0.08343441051834677	0.17319417345866206	11.507575757575758	0	PLA2G4B
motor neuron axon guidance	GO:0008045	1	72	23	18228	0.08705918929691862	0.17503158687317555	11.007246376811594	0	RAC1
regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum	GO:0010880	1	72	23	18228	0.08705918929691862	0.17503158687317555	11.007246376811594	0	CALM2
basement membrane organization	GO:0071711	1	72	23	18228	0.08705918929691862	0.17503158687317555	11.007246376811594	0	COL3A1
carbohydrate derivative metabolic process	GO:1901135	1	72	23	18228	0.08705918929691862	0.17503158687317555	11.007246376811594	0	HEXA
intermediate filament cytoskeleton organization	GO:0045104	1	72	23	18228	0.08705918929691862	0.17503158687317555	11.007246376811594	0	D6S1101
temperature homeostasis	GO:0001659	1	72	23	18228	0.08705918929691862	0.17503158687317555	11.007246376811594	0	TRPV1
regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion	GO:0010881	1	72	23	18228	0.08705918929691862	0.17503158687317555	11.007246376811594	0	CALM2
phospholipid catabolic process	GO:0009395	1	72	23	18228	0.08705918929691862	0.17503158687317555	11.007246376811594	0	PLA2G4B
megakaryocyte development	GO:0035855	1	72	23	18228	0.08705918929691862	0.17503158687317555	11.007246376811594	0	PIP5K2A
protein kinase A signaling	GO:0010737	1	72	24	18228	0.09066983133869955	0.17672933227034657	10.54861111111111	0	TTN
positive regulation of dendrite extension	GO:1903861	1	72	24	18228	0.09066983133869955	0.17672933227034657	10.54861111111111	0	ITSN2
gamete generation	GO:0007276	1	72	24	18228	0.09066983133869955	0.17672933227034657	10.54861111111111	0	NR6A1
ventricular cardiac muscle tissue morphogenesis	GO:0055010	1	72	24	18228	0.09066983133869955	0.17672933227034657	10.54861111111111	0	TPM1
regulation of transforming growth factor beta receptor signaling pathway	GO:0017015	1	72	24	18228	0.09066983133869955	0.17672933227034657	10.54861111111111	0	C5orf13
regulation of neurotransmitter secretion	GO:0046928	1	72	24	18228	0.09066983133869955	0.17672933227034657	10.54861111111111	0	BZRAP1
outer dynein arm assembly	GO:0036158	1	72	24	18228	0.09066983133869955	0.17672933227034657	10.54861111111111	0	NISCH
regulation of focal adhesion assembly	GO:0051893	1	72	24	18228	0.09066983133869955	0.17672933227034657	10.54861111111111	0	DAPK3
positive regulation of protein autophosphorylation	GO:0031954	1	72	24	18228	0.09066983133869955	0.17672933227034657	10.54861111111111	0	CALM2
regulation of cardiac muscle contraction	GO:0055117	1	72	25	18228	0.09426639100380688	0.18128152116116705	10.126666666666665	0	CALM2
positive regulation of neutrophil chemotaxis	GO:0090023	1	72	25	18228	0.09426639100380688	0.18128152116116705	10.126666666666665	0	RAC1
poly(A)+ mRNA export from nucleus	GO:0016973	1	72	25	18228	0.09426639100380688	0.18128152116116705	10.126666666666665	0	MCM3AP
lung morphogenesis	GO:0060425	1	72	25	18228	0.09426639100380688	0.18128152116116705	10.126666666666665	0	MAPK8IP3
positive regulation of ATP-dependent activity	GO:0032781	1	72	26	18228	0.09784892244630126	0.18446928002171548	9.737179487179487	0	TPM1
morphogenesis of an epithelium	GO:0002009	1	72	26	18228	0.09784892244630126	0.18446928002171548	9.737179487179487	0	CRYGS
positive regulation of focal adhesion assembly	GO:0051894	1	72	26	18228	0.09784892244630126	0.18446928002171548	9.737179487179487	0	RAC1
neuromuscular synaptic transmission	GO:0007274	1	72	26	18228	0.09784892244630126	0.18446928002171548	9.737179487179487	0	BZRAP1
dentate gyrus development	GO:0021542	1	72	26	18228	0.09784892244630126	0.18446928002171548	9.737179487179487	0	CDK6
cardiac muscle cell development	GO:0055013	1	72	26	18228	0.09784892244630126	0.18446928002171548	9.737179487179487	0	TTN
SMAD protein signal transduction	GO:0060395	1	72	27	18228	0.10141747961495676	0.18513164713297708	9.376543209876543	0	SMAD5
positive regulation of protein dephosphorylation	GO:0035307	1	72	27	18228	0.10141747961495676	0.18513164713297708	9.376543209876543	0	CALM2
tissue homeostasis	GO:0001894	1	72	27	18228	0.10141747961495676	0.18513164713297708	9.376543209876543	0	COL3A1
regulation of cell size	GO:0008361	1	72	27	18228	0.10141747961495676	0.18513164713297708	9.376543209876543	0	RAC1
angiogenesis	GO:0001525	3	72	283	18228	0.10141994582067439	0.18513164713297708	2.6837455830388692	0	CALD1, HIF3A, COL15A1
peptide cross-linking	GO:0018149	1	72	27	18228	0.10141747961495676	0.18513164713297708	9.376543209876543	0	COL3A1
negative regulation of cellular senescence	GO:2000773	1	72	27	18228	0.10141747961495676	0.18513164713297708	9.376543209876543	0	CDK6
microglial cell activation	GO:0001774	1	72	27	18228	0.10141747961495676	0.18513164713297708	9.376543209876543	0	TRPV1
regulation of nucleotide-excision repair	GO:2000819	1	72	27	18228	0.10141747961495676	0.18513164713297708	9.376543209876543	0	CUL4A
positive regulation of microtubule polymerization	GO:0031116	1	72	27	18228	0.10141747961495676	0.18513164713297708	9.376543209876543	0	RAC1
positive regulation of cell migration	GO:0030335	3	72	284	18228	0.10222539865327933	0.1860114057773279	2.674295774647887	0	DAPK3, COL1A1, DAAM2
positive regulation of cell-matrix adhesion	GO:0001954	1	72	28	18228	0.10497211625402732	0.18686986639648825	9.041666666666666	0	CDK6
anatomical structure morphogenesis	GO:0009653	2	72	139	18228	0.10458545879632404	0.18686986639648825	3.642685851318945	0	RAC1, SMAD5
cholesterol transport	GO:0030301	1	72	28	18228	0.10497211625402732	0.18686986639648825	9.041666666666666	0	LCAT
positive regulation of lamellipodium assembly	GO:0010592	1	72	28	18228	0.10497211625402732	0.18686986639648825	9.041666666666666	0	RAC1
calcium ion import across plasma membrane	GO:0098703	1	72	28	18228	0.10497211625402732	0.18686986639648825	9.041666666666666	0	TRPV1
negative regulation of vascular associated smooth muscle cell migration	GO:1904753	1	72	28	18228	0.10497211625402732	0.18686986639648825	9.041666666666666	0	TPM1
positive regulation of peptidyl-threonine phosphorylation	GO:0010800	1	72	28	18228	0.10497211625402732	0.18686986639648825	9.041666666666666	0	CALM2
positive regulation of protein serine/threonine kinase activity	GO:0071902	1	72	29	18228	0.10851288590401131	0.191395427591431	8.729885057471265	0	CALM2
embryonic pattern specification	GO:0009880	1	72	29	18228	0.10851288590401131	0.191395427591431	8.729885057471265	0	SMAD5
cellular response to interferon-beta	GO:0035458	1	72	29	18228	0.10851288590401131	0.191395427591431	8.729885057471265	0	CALM2
negative regulation of osteoclast differentiation	GO:0045671	1	72	30	18228	0.11203984190241303	0.19581431335528113	8.438888888888888	0	TOB2
lipid storage	GO:0019915	1	72	30	18228	0.11203984190241303	0.19581431335528113	8.438888888888888	0	HEXA
defense response to protozoan	GO:0042832	1	72	30	18228	0.11203984190241303	0.19581431335528113	8.438888888888888	0	ARG1
cell differentiation	GO:0030154	7	72	1035	18228	0.11350532139763447	0.1977744236473934	1.7122383252818036	0	TCF12, EDF1, CDK6, CDYL, COL15A1, ITSN2, SMAD5
positive regulation of JUN kinase activity	GO:0043507	1	72	31	18228	0.11555303738450036	0.20012950751833647	8.166666666666666	0	MAPK8IP3
aorta development	GO:0035904	1	72	31	18228	0.11555303738450036	0.20012950751833647	8.166666666666666	0	COL3A1
skeletal system development	GO:0001501	2	72	148	18228	0.11602541513012181	0.20034418528474485	3.4211711711711708	0	HEXA, COL1A1
endochondral ossification	GO:0001958	1	72	32	18228	0.11905252528406156	0.202530183545371	7.911458333333333	0	COL1A1
face morphogenesis	GO:0060325	1	72	32	18228	0.11905252528406156	0.202530183545371	7.911458333333333	0	COL1A1
digestive tract development	GO:0048565	1	72	32	18228	0.11905252528406156	0.202530183545371	7.911458333333333	0	COL3A1
complement activation	GO:0006956	1	72	32	18228	0.11905252528406156	0.202530183545371	7.911458333333333	0	C7
regulation of actin filament polymerization	GO:0030833	1	72	32	18228	0.11905252528406156	0.202530183545371	7.911458333333333	0	DAAM2
pyroptotic inflammatory response	GO:0070269	1	72	33	18228	0.12253835833415769	0.2060220936904698	7.671717171717171	0	GSDML
regulation of neuron differentiation	GO:0045664	1	72	33	18228	0.12253835833415769	0.2060220936904698	7.671717171717171	0	C5orf13
response to steroid hormone	GO:0048545	1	72	33	18228	0.12253835833415769	0.2060220936904698	7.671717171717171	0	COL1A1
multivesicular body assembly	GO:0036258	1	72	33	18228	0.12253835833415769	0.2060220936904698	7.671717171717171	0	C13orf9
Wnt signaling pathway, planar cell polarity pathway	GO:0060071	1	72	34	18228	0.1260105890678724	0.20880717208653207	7.446078431372548	0	RAC1
mammary gland development	GO:0030879	1	72	34	18228	0.1260105890678724	0.20880717208653207	7.446078431372548	0	NRG3
fatty acid transport	GO:0015908	1	72	34	18228	0.1260105890678724	0.20880717208653207	7.446078431372548	0	FABP5
programmed cell death	GO:0012501	1	72	34	18228	0.1260105890678724	0.20880717208653207	7.446078431372548	0	GSDML
respiratory gaseous exchange by respiratory system	GO:0007585	1	72	34	18228	0.1260105890678724	0.20880717208653207	7.446078431372548	0	MAPK8IP3
cellular response to fibroblast growth factor stimulus	GO:0044344	1	72	35	18228	0.1294692698190603	0.2133089688995979	7.2333333333333325	0	COL1A1
adult walking behavior	GO:0007628	1	72	35	18228	0.1294692698190603	0.2133089688995979	7.2333333333333325	0	HEXA
regulation of canonical Wnt signaling pathway	GO:0060828	1	72	36	18228	0.13291445272309085	0.21711877930618534	7.0324074074074066	0	DAAM2
lamellipodium assembly	GO:0030032	1	72	36	18228	0.13291445272309085	0.21711877930618534	7.0324074074074066	0	RAC1
phosphatidylinositol metabolic process	GO:0046488	1	72	36	18228	0.13291445272309085	0.21711877930618534	7.0324074074074066	0	PIP5K2A
intrinsic apoptotic signaling pathway	GO:0097193	1	72	37	18228	0.13634618971759058	0.220222076088805	6.8423423423423415	0	CUL4A
positive regulation of immune response	GO:0050778	1	72	37	18228	0.13634618971759058	0.220222076088805	6.8423423423423415	0	C7
cell surface receptor signaling pathway	GO:0007166	3	72	323	18228	0.13554030262311914	0.220222076088805	2.351393188854489	0	BAIAP1, TRPV1, CLEC2D
axon development	GO:0061564	1	72	37	18228	0.13634618971759058	0.220222076088805	6.8423423423423415	0	MAPK8IP3
fibroblast proliferation	GO:0048144	1	72	39	18228	0.1431695327442205	0.22189348066826628	6.4914529914529915	0	COL3A1
sensory perception of sound	GO:0007605	2	72	165	18228	0.1384327760486954	0.22189348066826628	3.0686868686868682	0	HEXA, COL1A1
animal organ development	GO:0048513	1	72	38	18228	0.139764532543182	0.22189348066826628	6.662280701754386	0	NRG3
neuromuscular process	GO:0050905	1	72	39	18228	0.1431695327442205	0.22189348066826628	6.4914529914529915	0	CNTNAP1
long-term memory	GO:0007616	1	72	39	18228	0.1431695327442205	0.22189348066826628	6.4914529914529915	0	LRRN4
response to hydrogen peroxide	GO:0042542	1	72	38	18228	0.139764532543182	0.22189348066826628	6.662280701754386	0	COL1A1
regulation of heart contraction	GO:0008016	1	72	39	18228	0.1431695327442205	0.22189348066826628	6.4914529914529915	0	TPM1
actin filament polymerization	GO:0030041	1	72	39	18228	0.1431695327442205	0.22189348066826628	6.4914529914529915	0	RAC1
mitochondrial electron transport, NADH to ubiquinone	GO:0006120	1	72	39	18228	0.1431695327442205	0.22189348066826628	6.4914529914529915	0	NDUFB4
actin filament bundle assembly	GO:0051017	1	72	38	18228	0.139764532543182	0.22189348066826628	6.662280701754386	0	CALD1
mRNA stabilization	GO:0048255	1	72	38	18228	0.139764532543182	0.22189348066826628	6.662280701754386	0	LARP2
regulation of heart rate	GO:0002027	1	72	39	18228	0.1431695327442205	0.22189348066826628	6.4914529914529915	0	CALM2
response to cAMP	GO:0051591	1	72	39	18228	0.1431695327442205	0.22189348066826628	6.4914529914529915	0	COL1A1
regulation of cytokinesis	GO:0032465	1	72	39	18228	0.1431695327442205	0.22189348066826628	6.4914529914529915	0	CALM2
dendrite morphogenesis	GO:0048813	1	72	39	18228	0.1431695327442205	0.22189348066826628	6.4914529914529915	0	KIDINS220
regulation of neuron projection development	GO:0010975	1	72	40	18228	0.14656124166952783	0.2235350502917202	6.329166666666666	0	CENTB5
response to heat	GO:0009408	1	72	40	18228	0.14656124166952783	0.2235350502917202	6.329166666666666	0	TRPV1
complement activation, classical pathway	GO:0006958	1	72	40	18228	0.14656124166952783	0.2235350502917202	6.329166666666666	0	C7
intracellular receptor signaling pathway	GO:0030522	1	72	40	18228	0.14656124166952783	0.2235350502917202	6.329166666666666	0	NR6A1
adipose tissue development	GO:0060612	1	72	40	18228	0.14656124166952783	0.2235350502917202	6.329166666666666	0	RASAL2
regulation of lipid metabolic process	GO:0019216	1	72	40	18228	0.14656124166952783	0.2235350502917202	6.329166666666666	0	EDF1
regulation of translation	GO:0006417	2	72	172	18228	0.14792015920194262	0.22501082418284923	2.943798449612403	0	DAPK3, KIAA0217
regulation of cell differentiation	GO:0045595	1	72	41	18228	0.1499397104731233	0.2256945903718479	6.174796747967479	0	ST7
collagen catabolic process	GO:0030574	1	72	41	18228	0.1499397104731233	0.2256945903718479	6.174796747967479	0	MRC2
T cell differentiation in thymus	GO:0033077	1	72	41	18228	0.1499397104731233	0.2256945903718479	6.174796747967479	0	CDK6
arachidonic acid metabolic process	GO:0019369	1	72	41	18228	0.1499397104731233	0.2256945903718479	6.174796747967479	0	PLA2G4B
negative regulation of vascular associated smooth muscle cell proliferation	GO:1904706	1	72	42	18228	0.15330499011495188	0.22777873208293886	6.027777777777778	0	TPM1
ureteric bud development	GO:0001657	1	72	42	18228	0.15330499011495188	0.22777873208293886	6.027777777777778	0	SMAD5
cellular response to cytokine stimulus	GO:0071345	1	72	42	18228	0.15330499011495188	0.22777873208293886	6.027777777777778	0	TRPV1
membrane fission	GO:0090148	1	72	42	18228	0.15330499011495188	0.22777873208293886	6.027777777777778	0	C13orf9
sensory perception of pain	GO:0019233	1	72	42	18228	0.15330499011495188	0.22777873208293886	6.027777777777778	0	TRPV1
cellular response to epidermal growth factor stimulus	GO:0071364	1	72	43	18228	0.15665713136160989	0.23037813435530863	5.887596899224806	0	COL1A1
positive regulation of substrate adhesion-dependent cell spreading	GO:1900026	1	72	43	18228	0.15665713136160989	0.23037813435530863	5.887596899224806	0	RAC1
semaphorin-plexin signaling pathway	GO:0071526	1	72	43	18228	0.15665713136160989	0.23037813435530863	5.887596899224806	0	RAC1
positive regulation of receptor signaling pathway via JAK-STAT	GO:0046427	1	72	43	18228	0.15665713136160989	0.23037813435530863	5.887596899224806	0	CALM2
germ cell development	GO:0007281	1	72	44	18228	0.15999618478706837	0.23409111005741556	5.753787878787879	0	SMAD5
positive regulation of nitric oxide biosynthetic process	GO:0045429	1	72	44	18228	0.15999618478706837	0.23409111005741556	5.753787878787879	0	TRPV1
sensory perception of taste	GO:0050909	1	72	45	18228	0.1633222007733935	0.23654978701436086	5.625925925925925	0	TRPV1
establishment or maintenance of cell polarity	GO:0007163	1	72	45	18228	0.1633222007733935	0.23654978701436086	5.625925925925925	0	RAC1
negative regulation of insulin receptor signaling pathway	GO:0046627	1	72	45	18228	0.1633222007733935	0.23654978701436086	5.625925925925925	0	PIP5K2A
skeletal system morphogenesis	GO:0048705	1	72	45	18228	0.1633222007733935	0.23654978701436086	5.625925925925925	0	COL1A1
negative regulation of cell migration	GO:0030336	2	72	185	18228	0.16587457363844765	0.23775498007218643	2.7369369369369365	0	TPM1, NISCH
substantia nigra development	GO:0021762	1	72	46	18228	0.16663522951146284	0.23775498007218643	5.503623188405797	0	CALM2
osteoclast differentiation	GO:0030316	1	72	46	18228	0.16663522951146284	0.23775498007218643	5.503623188405797	0	TOB2
embryonic skeletal system development	GO:0048706	1	72	46	18228	0.16663522951146284	0.23775498007218643	5.503623188405797	0	COL1A1
axon guidance	GO:0007411	2	72	185	18228	0.16587457363844765	0.23775498007218643	2.7369369369369365	0	GEFT, MAPK8IP3
substrate adhesion-dependent cell spreading	GO:0034446	1	72	46	18228	0.16663522951146284	0.23775498007218643	5.503623188405797	0	RAC1
protein localization to nucleus	GO:0034504	1	72	47	18228	0.16993532100168238	0.2418633900395232	5.386524822695035	0	COL1A1
lung alveolus development	GO:0048286	1	72	48	18228	0.17322252505469826	0.24532746774988054	5.274305555555555	0	MAPK8IP3
positive regulation of protein secretion	GO:0050714	1	72	48	18228	0.17322252505469826	0.24532746774988054	5.274305555555555	0	TTN
negative regulation of T cell proliferation	GO:0042130	1	72	49	18228	0.17649689129210536	0.24873949140431517	5.166666666666666	0	ARG1
lens development in camera-type eye	GO:0002088	1	72	49	18228	0.17649689129210536	0.24873949140431517	5.166666666666666	0	CRYGS
G2/M transition of mitotic cell cycle	GO:0000086	1	72	50	18228	0.17975846914715618	0.25271667422888705	5.063333333333333	0	CALM2
visual learning	GO:0008542	1	72	51	18228	0.1830073078654643	0.25665659029912674	4.964052287581699	0	LRRN4
positive regulation of protein phosphorylation	GO:0001934	2	72	200	18228	0.18703619676765804	0.2616686451129036	2.5316666666666663	0	RAC1, PROM2
positive regulation of G1/S transition of mitotic cell cycle	GO:1900087	1	72	53	18228	0.18946696394032295	0.26272710955620643	4.776729559748428	0	CUL4A
phosphatidylinositol phosphate biosynthetic process	GO:0046854	1	72	53	18228	0.18946696394032295	0.26272710955620643	4.776729559748428	0	PIP5K2A
protein destabilization	GO:0031648	1	72	53	18228	0.18946696394032295	0.26272710955620643	4.776729559748428	0	RNF5
regulation of transcription by RNA polymerase II	GO:0006357	9	72	1625	18228	0.1896204355927403	0.26272710955620643	1.4021538461538463	0	CCNL2, NR6A1, TCF12, HIF3A, ZNF417, BBX, SMAD5, STAF42, ZNF44
cellular response to reactive oxygen species	GO:0034614	1	72	54	18228	0.19267787885621293	0.2650473213931159	4.688271604938271	0	TPM1
somatic stem cell population maintenance	GO:0035019	1	72	54	18228	0.19267787885621293	0.2650473213931159	4.688271604938271	0	CUL4A
positive regulation of fibroblast proliferation	GO:0048146	1	72	54	18228	0.19267787885621293	0.2650473213931159	4.688271604938271	0	CDK6
proton motive force-driven mitochondrial ATP synthesis	GO:0042776	1	72	55	18228	0.195876249755429	0.2681639133556468	4.603030303030303	0	NDUFB4
lysosome organization	GO:0007040	1	72	55	18228	0.195876249755429	0.2681639133556468	4.603030303030303	0	HEXA
positive regulation of epithelial to mesenchymal transition	GO:0010718	1	72	56	18228	0.19906212495586956	0.2711822625236563	4.520833333333333	0	COL1A1
cellular response to heat	GO:0034605	1	72	56	18228	0.19906212495586956	0.2711822625236563	4.520833333333333	0	TRPV1
positive regulation of DNA-templated transcription	GO:0045893	5	72	787	18228	0.19949582095218543	0.2711822625236563	1.6084286319356205	0	TCF12, EDF1, COL1A1, SMAD5, STAF42
cellular response to UV	GO:0034644	1	72	57	18228	0.202235552591968	0.2736128064479567	4.441520467836257	0	CUL4A
negative regulation of cell cycle	GO:0045786	1	72	57	18228	0.202235552591968	0.2736128064479567	4.441520467836257	0	CDK6
pattern specification process	GO:0007389	1	72	58	18228	0.20539658061537766	0.27658790129705424	4.364942528735632	0	NRG3
mRNA export from nucleus	GO:0006406	1	72	58	18228	0.20539658061537766	0.27658790129705424	4.364942528735632	0	MCM3AP
cellular response to organic cyclic compound	GO:0071407	1	72	59	18228	0.20854525679565797	0.2788861998217926	4.2909604519774005	0	SMAD5
visual perception	GO:0007601	2	72	215	18228	0.20855837551890574	0.2788861998217926	2.3550387596899225	0	CRYGS, COL1A1
response to cytokine	GO:0034097	1	72	59	18228	0.20854525679565797	0.2788861998217926	4.2909604519774005	0	COL3A1
