description	annotation_id	genes_found	input_size	term_genes	universe	pval	pval_adj	relative_enrichment	annotsbias	genes
protein serine/threonine kinase inhibitor activity	GO:0030291	4	1447	15	18334	0.026072218937801834	0.26894061515803147	3.3787606542271362	0	HTRA2, AKT1, CIB1, H2AFY
histone H4K12 acetyltransferase activity	GO:0043997	3	1447	12	18334	0.06300787998697983	0.26894061515803147	3.1675881133379407	0	ING4, MYST3, HAT1
UDP-galactose:beta-N-acetylglucosamine beta-1,3-galactosyltransferase activity	GO:0008499	3	1447	13	18334	0.07726133847007977	0.26894061515803147	2.923927489235022	0	B3GALNT1, B3GALT2, B3GNT8
substance P receptor activity	GO:0016496	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	TACR1
ATP hydrolysis activity	GO:0016887	43	1447	427	18334	0.058757101027222376	0.26894061515803147	1.2759371323047444	0	DDX50, CCT5, CLPX, SRPR, HSP90B1, EIF4A2, ATP2C1, CCT4, CCT7, ATP5C1, ATP6V1A, HSP90AA1, EIF4A3, PSMC6, RFC4, ASNA1, C1orf57, PEX1, DDX1, DHX30, MSH2, ATP5A1, ABCF2, AFG3L2, RUVBL1, ATP5B, KIF9, MCM3, KATNA1, XRCC6, CLPB, ATP6V1G1, HSPA8, DDX46, HSPA9, HSPA14, TRAP1, TCP1, MDN1, DDX19B, EIF4A1, MCM4, PSMC2
S-(hydroxymethyl)glutathione dehydrogenase (NAD+) activity	GO:0106322	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	ADH5
protein-containing complex stabilizing activity	GO:0140777	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	ATPAF1
lipid phosphatase activity	GO:0042577	2	1447	5	18334	0.05300485783582796	0.26894061515803147	5.068140981340705	0	PPAP2B, PPAP2A
6,7-dihydropteridine reductase activity	GO:0004155	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	QDPR
mismatch base pair DNA N-glycosylase activity	GO:0000700	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	TDG
adenosine kinase activity	GO:0004001	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	ADK
peptidyl-lysine acetyltransferase activity	GO:0052858	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	NAT13
isomerase activity	GO:0016853	17	1447	138	18334	0.044259289258527325	0.26894061515803147	1.560840519615797	0	MCEE, RPUSD3, RPUSD4, PTGDS, PDIA6, FAHD1, PGM1, AIP, PGAM1, FKBP2, PUS1, ECHS1, SDSL, ECH1, KATNA1, GPI, TRUB2
citrate synthase activity	GO:0036440	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	CS
aminoacyl-tRNA ligase activity	GO:0004812	7	1447	38	18334	0.027281370231492755	0.26894061515803147	2.334012294038483	0	DARS2, FARS2, NARS2, CARS2, IARS, LARS2, RARS
membrane bending activity	GO:0180020	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	OPA1
pyruvate dehydrogenase (acetyl-transferring) kinase activity	GO:0004740	2	1447	5	18334	0.05300485783582796	0.26894061515803147	5.068140981340705	0	PDK2, PDK4
alkyl hydroperoxide reductase activity	GO:0008785	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	PRDX3
histone H2AK5 acetyltransferase activity	GO:0043999	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	HTATIP
angiostatin binding	GO:0043532	2	1447	4	18334	0.03354104443853256	0.26894061515803147	6.33517622667588	0	ATP5A1, ATP5B
MHC class I protein binding	GO:0042288	4	1447	20	18334	0.06772981206557084	0.26894061515803147	2.5340704906703526	0	TUBB2C, ATP5A1, ATP5B, DERL1
oxygen sensor activity	GO:0019826	2	1447	5	18334	0.05300485783582796	0.26894061515803147	5.068140981340705	0	NDUFS2, PARK7
ribokinase activity	GO:0004747	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	RBKS
2-iminopropanoate deaminase activity	GO:0120243	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	HRSP12
dihydrolipoyl dehydrogenase activity	GO:0004148	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	DLD
(S)-2-(5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido) succinate lyase (fumarate-forming) activity	GO:0070626	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	ADSL
2-iminobutanoate/2-iminopropanoate deaminase	GO:0120241	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	HRSP12
protein-disulfide reductase (NAD(P)H) activity	GO:0047134	2	1447	4	18334	0.03354104443853256	0.26894061515803147	6.33517622667588	0	TXNL5, PGK1
DNA-7-methyladenine glycosylase activity	GO:0052821	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	MPG
protein domain specific binding	GO:0019904	24	1447	222	18334	0.07182402095800448	0.26894061515803147	1.369767832794785	0	TNNI3, VIL2, LIN7B, LAMP2, MRPS31, PRKAR1A, IKBKG, MRPL17, KCNN2, YWHAQ, MLF1, CACYBP, CBX3, VAPA, BHLHB2, KPNB1, ZBTB16, ETV6, SRP68, SKP1A, NR0B2, CHMP2B, TDG, ACTN2
N-acetylneuraminate synthase activity	GO:0050462	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	NANS
thiamine transmembrane transporter activity	GO:0015234	2	1447	6	18334	0.07541654323873698	0.26894061515803147	4.223450817783921	0	SLC19A2, SLC47A1
GDP-Man:Man2GlcNAc2-PP-dolichol alpha-1,6-mannosyltransferase activity	GO:0102704	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	ALG2
receptor ligand inhibitor activity	GO:0141069	2	1447	6	18334	0.07541654323873698	0.26894061515803147	4.223450817783921	0	LTBP1, IGFBP2
L-allo-threonine aldolase activity	GO:0008732	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	SHMT2
hydroxymethylbilane synthase activity	GO:0004418	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	HMBS
RNA endonuclease activity, producing 3'-phosphomonoesters	GO:0016892	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	HRSP12
phosphoribosylaminoimidazolesuccinocarboxamide synthase activity	GO:0004639	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	PAICS
adenosine 5'-monophosphoramidase activity	GO:0043530	2	1447	4	18334	0.03354104443853256	0.26894061515803147	6.33517622667588	0	HINT3, HINT1
adenylate kinase activity	GO:0004017	3	1447	9	18334	0.02871599835094763	0.26894061515803147	4.223450817783921	0	AK3, AK1, AK2
serine-type carboxypeptidase activity	GO:0004185	2	1447	5	18334	0.05300485783582796	0.26894061515803147	5.068140981340705	0	CPVL, CTSA
mitochondrial ribosomal large subunit rRNA binding	GO:1990400	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	RPUSD4
D-glutamate oxidase activity	GO:0047821	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	DDO
acyl-CoA hydrolase activity	GO:0016289	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	ACOT8
palmitoyl-(protein) hydrolase activity	GO:0008474	3	1447	13	18334	0.07726133847007977	0.26894061515803147	2.923927489235022	0	LYPLAL1, C1orf121, ABHD10
cholate 7-alpha-dehydrogenase activity	GO:0008709	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	HSD17B10
D-xylulose reductase activity	GO:0046526	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	SORD
potassium channel inhibitor activity	GO:0019870	2	1447	6	18334	0.07541654323873698	0.26894061515803147	4.223450817783921	0	CAV3, NEDD4L
alkylbase DNA N-glycosylase activity	GO:0003905	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	MPG
G/T mismatch-specific thymine-DNA glycosylase activity	GO:0141016	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	TDG
ganglioside GP1c binding	GO:1905577	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	PSAP
dolichol kinase activity	GO:0004168	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	DOLK
4-hydroxy-3-all-trans-hexaprenylbenzoate oxygenase activity	GO:0106364	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	COQ6
translation elongation factor activity	GO:0003746	6	1447	30	18334	0.02751146185616267	0.26894061515803147	2.534070490670352	0	TSFM, HBS1L, TCEB2, TCEA1, EEF2, EEF1A2
acylglycerone-phosphate reductase (NADP+) activity	GO:0000140	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	DHRS7B
S-formylglutathione hydrolase activity	GO:0018738	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	ESD
protein-DNA covalent cross-linking activity	GO:0160129	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	C3orf37
phosphopantothenate--cysteine ligase activity	GO:0004632	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	PPCS
clathrin-uncoating ATPase activity	GO:1990833	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	HSPA8
beta,beta-carotene-9',10'-cleaving oxygenase activity	GO:0102076	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	BCDO2
GTPase activating protein binding	GO:0032794	3	1447	11	18334	0.05011378381013434	0.26894061515803147	3.4555506690959352	0	PIN1, NKIRAS2, NKIRAS1
acetyl-CoA hydrolase activity	GO:0003986	2	1447	4	18334	0.03354104443853256	0.26894061515803147	6.33517622667588	0	ACOT8, ACAA2
peroxisome proliferator activated receptor binding	GO:0042975	3	1447	10	18334	0.038661539664719406	0.26894061515803147	3.8011057360055287	0	HMGA1, ASXL2, NR0B2
D-sorbitol dehydrogenase (acceptor) activity	GO:0047833	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	SORD
3-hydroxyisobutyryl-CoA hydrolase activity	GO:0003860	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	HIBCH
L-lactate dehydrogenase activity	GO:0004459	2	1447	5	18334	0.05300485783582796	0.26894061515803147	5.068140981340705	0	LDHB, LDHA
ursodeoxycholate 7-beta-dehydrogenase (NAD+) activity	GO:0106283	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	HSD17B10
S-nitrosoglutathione binding	GO:0035730	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	GSTP1
TFIID-class transcription factor complex binding	GO:0001094	3	1447	10	18334	0.038661539664719406	0.26894061515803147	3.8011057360055287	0	ERCC1, EDF1, RUVBL1
long-chain fatty acyl-CoA hydrolase activity	GO:0052816	3	1447	13	18334	0.07726133847007977	0.26894061515803147	2.923927489235022	0	ACOT8, C1orf121, ACOT7
dUTP diphosphatase activity	GO:0004170	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	DUT
aminoacyl-tRNA editing activity	GO:0002161	3	1447	12	18334	0.06300787998697983	0.26894061515803147	3.1675881133379407	0	AARSD1, IARS, LARS2
phosphotransferase activity, phosphate group as acceptor	GO:0016776	2	1447	6	18334	0.07541654323873698	0.26894061515803147	4.223450817783921	0	AK3, AK2
histone H3Y41 kinase activity	GO:0035401	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	JAK2
2-iminobutanoate deaminase activity	GO:0120242	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	HRSP12
G/U mismatch-specific uracil-DNA glycosylase activity	GO:0043739	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	TDG
fructose 6-phosphate aldolase activity	GO:0097023	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	C6orf211
orotate phosphoribosyltransferase activity	GO:0004588	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	UMPS
4-oxoproline reductase activity	GO:0016617	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	BDH2
hydroxyphenylpyruvate reductase activity	GO:0047995	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	MDH1
amine N-methyltransferase activity	GO:0030748	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	INMT
lipoteichoic acid immune receptor activity	GO:0070892	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	CD36
interleukin-12 receptor activity	GO:0016517	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	IL12RB1
cyclin-dependent protein serine/threonine kinase activator activity	GO:0061575	4	1447	16	18334	0.032644910761427906	0.26894061515803147	3.16758811333794	0	CKS1B, MNAT1, CKS2, CCNY
glycerone-phosphate O-acyltransferase activity	GO:0016287	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	GNPAT
nucleic acid binding	GO:0003676	32	1447	289	18334	0.03253195119088262	0.26894061515803147	1.4029456003711294	0	DSCR1L1, POLR3K, ZNF291, TGIN1, DARS2, POLR2G, PA2G4, EIF4A2, ZMAT2, CNBP, ZMAT4, SNRPC, TSEN34, CNOT8, GPKOW, EIF4A3, TCEA1, SPAG7, NARS2, AARSD1, DDX1, DHX30, METTL5, CNOT7, REXO2, POLR2I, DDX46, TDG, DDX19B, RNASEH1, EIF4A1, DSCR1
N6-(1,2-dicarboxyethyl)AMP AMP-lyase (fumarate-forming) activity	GO:0004018	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	ADSL
histone H4K8 acetyltransferase activity	GO:0043996	3	1447	11	18334	0.05011378381013434	0.26894061515803147	3.4555506690959352	0	MYST1, ING4, MYST3
citrate (Si)-synthase activity	GO:0004108	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	CS
ribitol 2-dehydrogenase (NAD+) activity	GO:0050255	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	SORD
internal N(7)-methylguanine-containing RNA reader activity	GO:0160089	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	QKI
ubiquinol-cytochrome-c reductase activity	GO:0008121	2	1447	6	18334	0.07541654323873698	0.26894061515803147	4.223450817783921	0	CYC1, UQCRFS1
methylthioribulose 1-phosphate dehydratase activity	GO:0046570	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	APIP
protein phosphatase 2B binding	GO:0030346	2	1447	6	18334	0.07541654323873698	0.26894061515803147	4.223450817783921	0	SOD1, MYOZ2
mitochondrial large ribosomal subunit binding	GO:0140978	2	1447	4	18334	0.03354104443853256	0.26894061515803147	6.33517622667588	0	NDUFAB1, C7orf30
protein serine/threonine phosphatase activity	GO:0004722	12	1447	95	18334	0.07022572723293977	0.26894061515803147	1.6004655730549595	0	PPP5C, PPP1CA, DUSP22, PPP2R1A, PPP3CC, MTMR4, DUSP26, DUSP12, DUSP3, SSU72, PPP1R3C, PPM1A
protein deglycase activity	GO:0036524	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	PARK7
DNA-3-methylguanine glycosylase activity	GO:0052822	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	MPG
lactoylglutathione lyase activity	GO:0004462	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	GLO1
N-acetylneuraminate 7-O(or 9-O)-acetyltransferase activity	GO:0047186	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	CASD1
glutathione-disulfide reductase (NADPH) activity	GO:0004362	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	GSR
translation initiation factor binding	GO:0031369	5	1447	24	18334	0.03658019271058668	0.26894061515803147	2.6396567611149506	0	POLR2G, GLE1L, EIF2S2, RPS24, TRIM32
nitric-oxide synthase regulator activity	GO:0030235	2	1447	6	18334	0.07541654323873698	0.26894061515803147	4.223450817783921	0	HSP90AA1, AKT1
C-acetyltransferase activity	GO:0016453	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	ACAT1
pseudouridine 5'-phosphatase activity	GO:1990738	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	HDHD1A
S-adenosyl-L-methionine transmembrane transporter activity	GO:0000095	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	SLC25A26
galactosylgalactosylglucosylceramide beta-D-acetylgalactosaminyltransferase activity	GO:0047273	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	B3GALNT1
L-malate dehydrogenase (NADP+) activity	GO:0046554	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	MDH2
prostaglandin D2 11-ketoreductase activity	GO:0036131	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	AKR1C3
tRNA (guanine(7)-N2)-methyltransferase activity	GO:0160118	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	THUMPD3
deaminated glutathione amidase activity	GO:0110050	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	NIT1
farnesyl-diphosphate farnesyltransferase activity	GO:0004310	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	FDFT1
D4 dopamine receptor binding	GO:0031751	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	CLIC6
cell adhesive protein binding involved in bundle of His cell-Purkinje myocyte communication	GO:0086083	2	1447	5	18334	0.05300485783582796	0.26894061515803147	5.068140981340705	0	PKP2, DSG2
interleukin-12 receptor binding	GO:0005143	2	1447	5	18334	0.05300485783582796	0.26894061515803147	5.068140981340705	0	JAK2, IL12RB1
oxoglutarate dehydrogenase (succinyl-transferring) activity	GO:0004591	2	1447	4	18334	0.03354104443853256	0.26894061515803147	6.33517622667588	0	MRPS36, DHTKD1
single-stranded telomeric DNA binding	GO:0043047	2	1447	5	18334	0.05300485783582796	0.26894061515803147	5.068140981340705	0	HNRPA2B1, OBFC1
acylpyruvate hydrolase activity	GO:0047621	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	FAHD1
pyridoxal phosphate binding	GO:0030170	8	1447	55	18334	0.06557715707038551	0.26894061515803147	1.8429603568511654	0	PDXK, GOT1, PROSC, SDSL, PYGM, SHMT2, ALAS1, GOT2
MHC class II protein binding, via antigen binding groove	GO:0042658	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	CD74
peroxynitrite reductase activity	GO:0072541	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	PRDX5
glyceraldehyde oxidoreductase activity	GO:0043795	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	AKR1B1
pyruvate dehydrogenase activity	GO:0004738	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	PDHA1
RNA-3'-phosphate cyclase activity	GO:0003963	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	RTCD1
delta(3,5)-delta(2,4)-dienoyl-CoA isomerase activity	GO:0051750	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	ECH1
SUMO conjugating enzyme activity	GO:0061656	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	UBE2I
molecular condensate scaffold activity	GO:0140693	7	1447	47	18334	0.07400747365458941	0.26894061515803147	1.8870737696481348	0	SQSTM1, HNRPA2B1, FXR1, CAPRIN1, NUP153, BLNK, NUP98
GDP-mannose hydrolase activity	GO:0052751	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	NUDT22
4-hydroxybenzoate nonaprenyltransferase activity	GO:0047293	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	COQ2
tyrosyl-RNA phosphodiesterase activity	GO:0036317	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	TTRAP
phosphatidic acid binding	GO:0070300	5	1447	24	18334	0.03658019271058668	0.26894061515803147	2.6396567611149506	0	GSDMDC1, MARK1, MAPKAP1, COMMD1, OPA1
lactate dehydrogenase activity	GO:0004457	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	LDHB
protein-glutamate O-methyltransferase activity	GO:0008983	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	C6orf211
creatine kinase activity	GO:0004111	2	1447	6	18334	0.07541654323873698	0.26894061515803147	4.223450817783921	0	CKMT2, CKM
mRNA N-acetyltransferase activity	GO:0106162	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	NAT10
mannose-ethanolamine phosphotransferase activity	GO:0051377	2	1447	4	18334	0.03354104443853256	0.26894061515803147	6.33517622667588	0	PIGO, PIGF
pyridoxal kinase activity	GO:0008478	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	PDXK
poly-ADP-D-ribose modification-dependent protein binding	GO:0160004	2	1447	5	18334	0.05300485783582796	0.26894061515803147	5.068140981340705	0	HTATSF1, H2AFY
mycophenolic acid acyl-glucuronide esterase activity	GO:0102390	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	ABHD10
IgE receptor activity	GO:0019767	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	FCER1G
acetoacetyl-CoA hydrolase activity	GO:0047603	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	ACOT8
RNA polymerase II activity	GO:0001055	3	1447	11	18334	0.05011378381013434	0.26894061515803147	3.4555506690959352	0	POLR2K, POLR2E, POLR2L
S-adenosyl-L-methionine:S-adenosyl-L-homocysteine antiporter activity	GO:0180003	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	SLC25A26
calcium-dependent cysteine-type endopeptidase inhibitor activity	GO:0010859	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	CAST
UFM1 ligase activity	GO:0061666	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	KIAA0776
adenyl-nucleotide exchange factor activity	GO:0000774	4	1447	15	18334	0.026072218937801834	0.26894061515803147	3.3787606542271362	0	BAG3, BAG1, SIL1, GRPEL1
C-X3-C chemokine receptor activity	GO:0016495	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	CX3CR1
mitochondrial ATP-gated potassium channel activity	GO:0062156	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	CCDC51
iron-sulfur cluster binding	GO:0051536	6	1447	32	18334	0.03674085293191586	0.26894061515803147	2.3756910850034556	0	NDUFS1, NFU1, LIAS, GLRX5, ETFDH, ISCA2
methyl/ethyl malonyl-CoA decarboxylase activity	GO:0004492	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	ECHDC1
9,10 (9', 10')-carotenoid-cleaving dioxygenase activity	GO:0010437	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	BCDO2
molecular adaptor activity	GO:0060090	22	1447	191	18334	0.0471519565657115	0.26894061515803147	1.4594123244698365	0	HMGA1, C11orf59, CAV3, LTBP1, CAV2, DSCR2, TNFSF5IP1, RBX1, PKP2, TCAP, PRDX4, H2AFV, FNTA, MAPKAP1, AKAP13, HBXIP, APBB1, MTMR4, RRAGD, FEM1A, AKAP6, PPP1R3C
3-hydroxypropionyl-CoA dehydratase activity	GO:0043956	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	ECHS1
CTP binding	GO:0002135	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	HSP90AA1
GTPase-dependent fusogenic activity	GO:0140523	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	OPA1
phosphoribosylaminoimidazole carboxylase activity	GO:0004638	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	PAICS
cis-trans isomerase activity	GO:0016859	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	PIN1
extracellularly glutamate-gated ion channel activity	GO:0005234	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	GRIK2
histone pre-mRNA DCP binding	GO:0071208	2	1447	4	18334	0.03354104443853256	0.26894061515803147	6.33517622667588	0	LSM10, SLBP
N-acylneuraminate-9-phosphate synthase activity	GO:0047444	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	NANS
ganglioside GM3 binding	GO:1905575	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	PSAP
long-chain fatty acyl-CoA binding	GO:0036042	2	1447	4	18334	0.03354104443853256	0.26894061515803147	6.33517622667588	0	DBI, ACOT7
N-acyltransferase activity	GO:0016410	3	1447	11	18334	0.05011378381013434	0.26894061515803147	3.4555506690959352	0	HRASLS3, RARRES3, LASS2
glucosamine kinase activity	GO:0047931	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	HK1
translation regulator activity	GO:0045182	4	1447	18	18334	0.048433370117868156	0.26894061515803147	2.815633878522614	0	CNBP, RPS9, FXR1, CPEB4
GDP binding	GO:0019003	11	1447	76	18334	0.035622888805700276	0.26894061515803147	1.8338668024588076	0	ARL8B, RHEB, RAB21, RIT1, RAB7L1, RAB7A, ARF6, ARL3, RAB2, RAB9A, RRAGD
uroporphyrinogen decarboxylase activity	GO:0004853	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	UROD
nuclear androgen receptor binding	GO:0050681	5	1447	26	18334	0.04973511191759447	0.26894061515803147	2.4366062410291853	0	WIPI1, TMF1, RNF14, SNW1, PARK7
L-dopa decarboxylase activator activity	GO:0036478	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	PARK7
(R,R)-butanediol dehydrogenase activity	GO:0000721	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	SORD
protein-RNA sequence-specific adaptor activity	GO:0160134	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	SFRS3
ketoreductase activity	GO:0045703	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	AKR1C3
dATP binding	GO:0032564	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	HSP90AA1
dTTP diphosphatase activity	GO:0036218	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	ASMTL
histone-dependent DNA binding	GO:0099077	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	MAPT
calmodulin-dependent protein phosphatase activity	GO:0033192	2	1447	5	18334	0.05300485783582796	0.26894061515803147	5.068140981340705	0	PPP3CC, PPM1A
S-adenosyl-L-methionine:beta-alanine N-methyltransferase activity	GO:0102707	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	INMT
3-hydroxy-2-methylbutyryl-CoA dehydrogenase activity	GO:0047015	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	HSD17B10
phosphatidylserine binding	GO:0001786	11	1447	73	18334	0.02739409844146594	0.26894061515803147	1.9092311916009506	0	GSDMDC1, MARK1, SCARB2, ANXA5, APPL1, MLZE, HMGB1, HSPA8, APPL2, ANXA7, CPNE1
Hsp27 protein binding	GO:0051008	1	1447	1	18334	0.07892440274899094	0.26894061515803147	12.67035245335176	0	GMEB1
