description	annotation_id	genes_found	input_size	term_genes	universe	pval	pval_adj	relative_enrichment	annotsbias	genes
TNF related weak inducer of apoptosis TWEAK signaling	WP2036	7	819	38	8468	0.06891077719936235	0.4942086041570431	1.904633378317589	0	RELA, TNFRSF12A, AKT1, RAC1, TRIM63, NFKB1, MAPK1
Ebola virus infection in host	WP4217	18	819	129	8468	0.07102487019414841	0.5042765783784536	1.4427123264332569	0	RELA, CTSL1, HLA-DRB1, HLA-G, CLTC, CAV3, CAV2, RAB7A, HLA-DRA, HLA-DPB1, AKT1, RAC1, NFKB1, RAB9A, MAPK1, HLA-DPA1, PIK3R1, NPC2
Base excision repair	WP4752	6	819	31	8468	0.07302424244796625	0.5133387340401587	2.0011816140848397	0	MBD4, FEN1, POLE4, MPG, HMGB1, TDG
Involvement of secretase in neurodegenerative diseases	WP5372	4	819	17	8468	0.07470310294220754	0.5184670942168771	2.4328090210443154	0	AKT1, SET, MAPT, MAOB
Disorders in ketolysis	WP5195	2	819	5	8468	0.07667471111658042	0.5184670942168771	4.135775335775336	0	ACAT1, OXCT1
Disorders in ketone body synthesis	WP5175	2	819	5	8468	0.07667471111658042	0.5184670942168771	4.135775335775336	0	ACAT1, OXCT1
Triacylglyceride synthesis	WP325	5	819	24	8468	0.07566067201207581	0.5184670942168771	2.154049654049654	0	PPAP2B, DGAT1, LPL, GNPAT, PPAP2A
PAFAH1B1 copy number variation	WP5409	3	819	11	8468	0.08256988914387656	0.5448582568295208	2.81984681984682	0	VLDLR, CLIP1, PAFAH1B2
FBXL10 enhancement of MAP ERK signaling in diffuse large B cell lymphoma	WP4553	6	819	32	8468	0.08287984751772992	0.5448582568295208	1.9386446886446886	0	H3F3A, RNF2, H2AFV, H2AFY, SUZ12, MAPK1
Glycolysis in senescence	WP5049	3	819	11	8468	0.08256988914387656	0.5448582568295208	2.81984681984682	0	PGK1, LDHA, HK1
Hypothesized pathways in pathogenesis of cardiovascular disease	WP3668	5	819	25	8468	0.0874002547731397	0.5693044118250384	2.067887667887668	0	CTGF, LTBP1, POSTN, MAPK1, SMAD2
Oxidative stress response	WP408	6	819	33	8468	0.09343486252527197	0.6030795672085737	1.8798978798978798	0	GSR, GPX3, NFKB1, SOD2, GPX1, SOD1
5q35 copy number variation	WP5380	15	819	108	8468	0.09621130260164844	0.6154056292537873	1.4360331026997695	0	H3F3A, FGF1, COX7A1, BRE, ABHD5, TMED9, COX6C, MAGED1, COX8A, PTPN2, COX7B, TMED10, COX5A, COX4I1, PIK3R1
mRNA processing	WP411	17	819	126	8468	0.09887527988929894	0.621876527964967	1.395003585479776	0	CUGBP2, PAPOLA, SNRPA, HNRPA2B1, NUDT21, DDX1, LSM7, HNRPC, SFRS3, RNPS1, TMED10, PRMT1, HNRPAB, RBM39, NCBP2, CSTF1, SF3B5
Valproic acid pathway	WP3871	3	819	12	8468	0.10247824474915652	0.621876527964967	2.5848595848595846	0	HADHB, HADHA, HSD17B10
TGFB Smad signaling	WP5382	3	819	12	8468	0.10247824474915652	0.621876527964967	2.5848595848595846	0	CTGF, POSTN, SMAD2
MAPK and NFkB signaling inhibited by Yersinia YopJ	WP3849	3	819	12	8468	0.10247824474915652	0.621876527964967	2.5848595848595846	0	IKBKG, NFKB1, MAPK1
Mitochondrial long chain fatty acid beta oxidation	WP368	12	819	83	8468	0.10174491938843551	0.621876527964967	1.494858555099519	0	ACTA1, HADHA, TMSB4X, AKT1, ACADVL, HADH, CPT2, GPX1, SLC25A20, MAPK1, SOD1, DAAM1
Biomarkers for urea cycle disorders	WP4583	3	819	12	8468	0.10247824474915652	0.621876527964967	2.5848595848595846	0	GOT1, GAMT, NAGS
Glutathione metabolism	WP100	4	819	19	8468	0.10452276267886836	0.6289081483220045	2.1767238609343873	0	GSR, GPX3, GSTM1, GPX1
TGF beta signaling pathway	WP366	21	819	163	8468	0.1055515046399246	0.6297610781037518	1.3320748780871479	0	COPS5, CTGF, WWP1, KLF11, LTBP1, NEDD4L, RBX1, CDKN2B, AKT1, RAC1, NUP153, SNW1, UBE2I, POSTN, MAPK1, TRAP1, SKP1A, SPTBN1, PIK3R1, SMAD2, PPM1A
Linoleic acid metabolism affected by SARS CoV 2	WP4853	2	819	6	8468	0.1078040217023901	0.6378404617391414	3.4464794464794464	0	ACE2, ACOT2
Vitamin A and carotenoid metabolism	WP716	7	819	43	8468	0.116592387026076	0.684137147012512	1.6831643808387995	0	RBP7, DGAT1, CD36, DHRS3, LPL, MAPK1, BCDO2
Familial hyperlipidemia type 3	WP5110	3	819	13	8468	0.12406289519726522	0.7161354113012871	2.3860242321780785	0	APOA1, VLDLR, LPL
Osteopontin signaling	WP1434	3	819	13	8468	0.12406289519726522	0.7161354113012871	2.3860242321780785	0	RELA, NFKB1, MAPK1
Nucleotide excision repair	WP4753	7	819	44	8468	0.12777749877329744	0.7316292268471064	1.644910644910645	0	POLE4, RBX1, ERCC1, RFC4, MNAT1, CUL4A, CETN2
Apoptosis related network due to altered Notch3 in ovarian cancer	WP2864	8	819	53	8468	0.13550009177741296	0.7540365430440087	1.5606699380284286	0	CTNNA1, SQSTM1, AKT1, ANXA5, SERBP1, NFKB1, NGFRAP1, MAPK1
GNAQ pathways in port wine stain	WP5437	4	819	21	8468	0.13885945082005569	0.7540365430440087	1.9694168265596836	0	AKT1, RAC1, NFKB1, MAPK1
Activation of NLRP3 inflammasome by SARS CoV 2	WP4876	2	819	7	8468	0.14155257940910448	0.7540365430440087	2.9541252398395255	0	RELA, NFKB1
NRP1 triggered signaling in pancreatic cancer 	WP5144	8	819	53	8468	0.13550009177741296	0.7540365430440087	1.5606699380284286	0	RELA, CTGF, EGF, AKT1, RAC1, NFKB1, MAPK1, SMAD2
LDLRAD4 and what we know about it	WP4904	2	819	7	8468	0.14155257940910448	0.7540365430440087	2.9541252398395255	0	C18orf1, SMAD2
Vitamin B6 dependent and responsive disorders	WP4228	2	819	7	8468	0.14155257940910448	0.7540365430440087	2.9541252398395255	0	PDXK, PROSC
Genetic causes of porto sinusoidal vascular disease	WP5269	6	819	37	8468	0.14231112220830586	0.7540365430440087	1.6766656766656765	0	CYBA, RAC1, CHCHD2, NFKB1, MAPK1, SBDS
2q13 copy number variation syndrome	WP5222	9	819	62	8468	0.14086336213221468	0.7540365430440087	1.50088621056363	0	POLR1E, POLR2K, CHCHD5, ARF6, POLR2E, RAC1, POLR2L, POLR1B, MAPK1
17p13 3 YWHAE copy number variation	WP5376	4	819	21	8468	0.13885945082005569	0.7540365430440087	1.9694168265596836	0	CDK5, YWHAQ, DCTN6, DCTN3
DDX1 as a regulatory component of the Drosha microprocessor	WP2942	2	819	7	8468	0.14155257940910448	0.7540365430440087	2.9541252398395255	0	NBN, DDX1
Leptin signaling	WP2034	10	819	71	8468	0.14455906880439398	0.7602736211194054	1.4562589210476533	0	RELA, IKBKG, JAK2, AKT1, RAC1, NFKB1, MAPK1, CFL2, KPNA4, PIK3R1
IL1 signaling	WP195	8	819	54	8468	0.14645514869156967	0.7645820262574593	1.531768642879754	0	RELA, IKBKG, SQSTM1, AKT1, UBE2N, NFKB1, MAPK1, PIK3R1
Aryl hydrocarbon receptor pathway	WP2586	7	819	46	8468	0.15168178405683164	0.7692433334310748	1.5733927907840954	0	RELA, HSP90AA1, CD36, AIP, LPL, NFKB1, MAPK1
TNF alpha signaling	WP231	12	819	89	8468	0.14861164492896617	0.7692433334310748	1.3940815738568546	0	IKBKG, HSP90AA1, AKT1, CYBA, RAC1, NFKB1, CSNK2A1, PSMD2, FBXW11, MAPK1, TRAP1, SKP1A
Translation inhibitors in chronically activated PDGFRA cells	WP4566	7	819	46	8468	0.15168178405683164	0.7692433334310748	1.5733927907840954	0	EIF4A2, EIF4B, AKT1, CSNK2A1, MAPK1, EIF4A1, PIK3R1
Endoplasmic reticulum stress response in coronavirus infection	WP4861	7	819	46	8468	0.15168178405683164	0.7692433334310748	1.5733927907840954	0	PPP1R3A, XBP1, PPP1R16A, PPP1CA, PPP1R12B, PPP1R8, PPP1R3C
Cholesterol metabolism	WP5304	10	819	72	8468	0.15428561401937904	0.7768991911614122	1.4360331026997695	0	VDAC1, APOA1, LRPAP1, DGAT1, CD36, VAPA, LPL, FDFT1, TM7SF2, NPC2
Methionine de novo and salvage pathway	WP3580	4	819	22	8468	0.15750906478462443	0.787545323923122	1.8798978798978798	0	SMS, MAT2B, ODC1, APIP
Ferroptosis	WP4313	9	819	64	8468	0.1618268694115859	0.8034760649106711	1.4539835164835164	0	AKR1C3, FDFT1, SLC38A1, SLC40A1, COQ2, NCOA4, PCBP1, MAP1LC3B, C3F
NO cGMP PKG mediated neuroprotection	WP4008	7	819	47	8468	0.16436063559996478	0.8103892449720486	1.5399163484269869	0	RELA, CAMK2D, CYCS, CAMK2B, NFKB1, NPPB, ACTN2
Estrogen signaling	WP712	4	819	23	8468	0.17701960538060685	0.8130345167883818	1.7981631894675374	0	IKBKG, AKT1, NFKB1, MAPK1
Cytosine methylation	WP3585	2	819	8	8468	0.1771239820362738	0.8130345167883818	2.5848595848595846	0	IDH2, TDG
Biomarkers for pyrimidine metabolism disorders	WP4584	3	819	15	8468	0.1714032086605794	0.8130345167883818	2.0678876678876676	0	RRM2B, PUS1, UMPS
Caloric restriction and aging	WP4191	2	819	8	8468	0.1771239820362738	0.8130345167883818	2.5848595848595846	0	AKT1, PPARGC1A
Energy metabolism	WP1541	7	819	48	8468	0.17749345084816784	0.8130345167883818	1.507834757834758	0	PRKAB1, SIRT3, PRKAG2, PRMT1, PPP3CC, PRKAG1, PPARGC1A
Roles of ceramides in development of insulin resistance	WP5181	4	819	23	8468	0.17701960538060685	0.8130345167883818	1.7981631894675374	0	CPT1B, CD36, AKT1, PIK3R1
Glucose metabolism in triple negative breast cancer cells	WP5211	2	819	8	8468	0.1771239820362738	0.8130345167883818	2.5848595848595846	0	LDHA, HK1
Arrhythmogenic right ventricular cardiomyopathy	WP2118	10	819	74	8468	0.1746839797760297	0.8130345167883818	1.3972213972213972	0	CTNNA1, SGCG, DMD, CTNNA3, EMD, PKP2, RYR2, DSG2, DAG1, ACTN2
Omega 6 fatty acids in senescence	WP5424	7	819	48	8468	0.17749345084816784	0.8130345167883818	1.507834757834758	0	ZADH1, PTGDS, AKR1C3, DECR1, GPX1, GSTP1, AKR1B1
RIOK1 and RIOK2 in EGFR and PI3K mediated tumorigenesis	WP3873	3	819	15	8468	0.1714032086605794	0.8130345167883818	2.0678876678876676	0	AKT1, MAPKAP1, RIOK2
Microtubule cytoskeleton regulation	WP2038	7	819	48	8468	0.17749345084816784	0.8130345167883818	1.507834757834758	0	CLIP1, MARK1, MAPRE1, AKT1, MAPT, RAC1, CFL2
DNA repair pathways full network	WP4946	15	819	120	8468	0.18156916273813914	0.8219947838772392	1.2924297924297925	0	MBD4, NBN, FEN1, POLE4, MPG, RBX1, ERCC1, RFC4, MSH2, MNAT1, CUL4A, XRCC6, HMGB1, TDG, CETN2
N glycan biosynthesis	WP5153	8	819	57	8468	0.1817650437587698	0.8219947838772392	1.451149240622925	0	DOLK, ALG2, TUSC3, DPM2, DAD1, RPN2, GPI, DDOST
Butyrate induced histone acetylation	WP2366	1	819	2	8468	0.18409023467641383	0.8224237370127773	5.169719169719169	0	AKT1
16p11 2 proximal deletion syndrome	WP4949	10	819	75	8468	0.1853349266507667	0.8224237370127773	1.3785917785917787	0	CCT5, VIL2, IGBP1, CCT4, CCT7, ALDOA, NFKB1, PPP2R1A, TCP1, CDIPT
1p36 copy number variation syndrome	WP5345	13	819	102	8468	0.1843148332157484	0.8224237370127773	1.3177715530656706	0	C12orf11, DLST, RBX1, ARF6, PEX10, RER1, GRIK2, HSPA8, PXMP3, SSU72, COMMD1, INTS4, SMAD2
4p16 3 copy number variation	WP5365	5	819	32	8468	0.19226818486862082	0.8374871856240539	1.6155372405372403	0	H3F3A, RDBP, SLBP, MAPK1, PIK3R1
Antiviral and anti inflammatory effects of Nrf2 on SARS CoV 2 pathway	WP5113	5	819	32	8468	0.19226818486862082	0.8374871856240539	1.6155372405372403	0	RELA, IKBKG, KEAP1, ACE2, NFKB1
Initiation of transcription and translation elongation at the HIV 1 LTR	WP3414	5	819	32	8468	0.19226818486862082	0.8374871856240539	1.6155372405372403	0	RELA, SUPT4H1, RDBP, NFKB1, PPP3CC
Follicle stimulating hormone FSH signaling	WP2035	4	819	24	8468	0.19729139205431317	0.8438366768588094	1.7232397232397232	0	RHEB, AKT1, APPL1, MAPK1
Hippocampal synaptogenesis and neurogenesis	WP5231	4	819	24	8468	0.19729139205431317	0.8438366768588094	1.7232397232397232	0	CAMK2B, MAPK1, NCAM1, PPARGC1A
AMP activated protein kinase signaling	WP1403	9	819	67	8468	0.19585047355950017	0.8438366768588094	1.3888797769394785	0	PRKAB1, CAB39, CPT1B, ALS2CR2, AKT1, PRKAG2, EEF2, PRKAG1, PIK3R1
Nucleotide binding oligomerization domain NOD pathway	WP1433	6	819	41	8468	0.20055902455688618	0.8526760924274802	1.5130885374787815	0	RELA, IKBKG, NDUFA13, HSP90AA1, RAC1, AAMP
Transcription factors regulate miRNAs related to cardiac hypertrophy	WP1559	2	819	9	8468	0.213851064816342	0.857820655477982	2.297652964319631	0	AKT1, NFKB1
Osteoarthritic chondrocyte hypertrophy	WP5373	7	819	50	8468	0.20501828649646325	0.857820655477982	1.4475213675213676	0	RELA, CTGF, C11orf59, JAK2, AKT1, NFKB1, MAPK1
Methylation pathways	WP704	2	819	9	8468	0.213851064816342	0.857820655477982	2.297652964319631	0	MAT2B, INMT
Regulation of actin cytoskeleton	WP51	145	819	1410	8468	0.21028883194413964	0.857820655477982	1.063275573913872	0	VDAC1, APOD, RELA, CTSL1, APOA1, TUBB2C, HLA-DRB1, VIL2, NBN, DOLK, CTGF, PSMB3, PSMB5, HADHB, ALG2, RHEB, PMPCB, TUSC3, H3F3A, GABARAPL2, EIF4A2, PSMA1, CSNK1E, FGF1, NFU1, CYCS, DPM2, POLE4, ALDH4A1, IKBKG, PTGDS, VLDLR, CDK5, GPS1, GLRX5, PSEN1, UBC, DAD1, XBP1, JAK2, KEAP1, FAM96B, WIPI1, FGF14, PSENEN, CALM2, HADHA, UROD, DGAT1, EGF, HSP90AA1, RBX1, IL12RB1, MAT2B, ERCC1, NDUFAF1, TMSB4X, HMBS, PSMA5, UBB, PSMC6, CBX3, RFC4, CPT1B, GAMT, CD36, ACAT1, HLA-DRA, PSMD3, PGM1, ARHGEF6, FXN, NCKAP1, MNAT1, CUL4A, FGF18, LPL, UQCRFS1, ACE2, AKT1, PSMA2, MAPT, CYBA, FECH, LASS2, RPN2, TUBB1, ACADVL, FDFT1, HADH, PSMB1, FNTA, OXCT1, RAC1, TUBA8, CPT2, PSMA3, ASAH1, NFKB1, PARP9, APBB1, PPP2R1A, PPP3CC, SLC40A1, H2AFY, ADAM9, PXMP2, CSNK2A1, PSMD13, DECR1, PSMD2, ALAS1, SLC25A20, LDHA, PSMA7, HSPA8, HK1, GPI, MAPK1, HSPA9, AKR1B1, CFL2, APOM, SLC25A4, PPP2R5E, SORD, DDOST, GOT2, NPPB, DKK4, MDN1, PPP2R5C, FGF12, GGCX, PLN, PSMB6, PSMD1, HSD17B10, MAP1LC3B, INTS4, PIK3R1, PSMD12, PSMC2, CETN2, SMAD2
HIF1A and PPARG in cardiac hypertropthy	WP2456	2	819	9	8468	0.213851064816342	0.857820655477982	2.297652964319631	0	CD36, LDHA
Resistin as a regulator of inflammation	WP4481	5	819	33	8468	0.2099169924299333	0.857820655477982	1.5665815665815666	0	RELA, IKBKG, AKT1, NFKB1, MAPK1
Biotin metabolism including IMDs	WP5031	2	819	9	8468	0.213851064816342	0.857820655477982	2.297652964319631	0	PCCB, PCCA
2q11 2 copy number variation syndrome	WP5221	5	819	33	8468	0.2099169924299333	0.857820655477982	1.5665815665815666	0	CIAO1, FAM96B, PARL, FAM96A, MAPK1
Mitochondrial immune response to SARS CoV 2	WP5038	5	819	33	8468	0.2099169924299333	0.857820655477982	1.5665815665815666	0	CTSL1, NDUFB9, NDUFAF1, ACE2, NFKB1
Macrophage markers	WP4146	2	819	9	8468	0.213851064816342	0.857820655477982	2.297652964319631	0	CD74, F3
Urotensin II mediated signaling	WP5158	9	819	69	8468	0.22008019654394242	0.8600105026413885	1.348622392100653	0	RELA, JAK2, AKT1, CYBA, NFKB1, MAPK1, NPPB, PLN, SMAD2
ncRNAs involved in STAT3 signaling in hepatocellular carcinoma	WP4337	3	819	17	8468	0.22287596124790912	0.8600105026413885	1.8246067657832363	0	RELA, JAK2, NFKB1
Copper homeostasis	WP3286	7	819	51	8468	0.2193551269673272	0.8600105026413885	1.419138595609184	0	SCO1, MT3, AKT1, MAPT, ADAM9, SOD1, COMMD1
Glycosylation and related congenital defects	WP4521	4	819	25	8468	0.21822303725072717	0.8600105026413885	1.6543101343101343	0	DOLK, ALG2, TUSC3, DPM2
Folate metabolism	WP176	9	819	69	8468	0.22008019654394242	0.8600105026413885	1.348622392100653	0	RELA, APOA1, GPX3, NFKB1, SHMT2, SOD2, GPX1, SOD1, MTHFD2
TGF beta signaling in thyroid cells for epithelial mesenchymal transition	WP3859	3	819	17	8468	0.22287596124790912	0.8600105026413885	1.8246067657832363	0	AKT1, MAPK1, SMAD2
Degradation pathway of sphingolipids including diseases	WP4153	3	819	17	8468	0.22287596124790912	0.8600105026413885	1.8246067657832363	0	PSAP, SCARB2, NPC2
7 oxo C and 7 beta HC pathways	WP5064	4	819	27	8468	0.26166062066181434	0.9076137448071212	1.531768642879754	0	ACOT8, ACOT2, ACOT7, NPC2
Sphingolipid metabolism integrated pathway	WP4726	4	819	26	8468	0.23971294679901453	0.9076137448071212	1.5906828214520523	0	PPAP2B, LASS2, ASAH1, PPAP2A
Pathophysiological roles of DUX4 in FSHD1	WP5342	3	819	18	8468	0.24964911881894294	0.9076137448071212	1.7232397232397234	0	FBXO32, TRIM63, PPARGC1A
Nephrotic syndrome	WP4758	6	819	45	8468	0.2658924773519454	0.9076137448071212	1.3785917785917785	0	PODXL, PDSS2, SCARB2, COQ6, EMP2, COQ2
Vitamin B12 metabolism	WP1533	7	819	54	8468	0.26430783910111705	0.9076137448071212	1.3402975625197848	0	RELA, MCEE, APOA1, NFKB1, SHMT2, SOD2, SOD1
Photodynamic therapy induced unfolded protein response	WP3613	4	819	27	8468	0.26166062066181434	0.9076137448071212	1.531768642879754	0	HSP90B1, PDIA6, XBP1, EIF2A
Clock controlled autophagy in bone metabolism	WP5205	10	819	80	8468	0.2426135793212633	0.9076137448071212	1.2924297924297925	0	NR1D2, LAMP2, JAK2, SQSTM1, BHLHB2, AKT1, HMGB1, FYCO1, TRAP1, MAP1LC3B
Leptin and adiponectin	WP3934	2	819	10	8468	0.25117839812180853	0.9076137448071212	2.067887667887668	0	PRKAB1, PRKAG1
Direct reversal repair	WP4931	1	819	3	8468	0.26302126441891527	0.9076137448071212	3.4464794464794464	0	ALKBH3
Sphingolipid metabolism overview	WP4725	4	819	27	8468	0.26166062066181434	0.9076137448071212	1.531768642879754	0	PPAP2B, LASS2, ASAH1, PPAP2A
Interferon type I signaling	WP585	7	819	54	8468	0.26430783910111705	0.9076137448071212	1.3402975625197848	0	EIF4B, RAC1, MAPKAP1, PRMT1, IFNAR1, EIF4A1, PIK3R1
Brain derived neurotrophic factor BDNF signaling	WP2380	16	819	137	8468	0.24909355824306198	0.9076137448071212	1.20752564548185	0	RELA, IKBKG, CDK5, KCNN2, JAK2, SQSTM1, AKT1, MAPT, EIF2S2, RAC1, EEF2, NFKB1, CSNK2A1, MAPK1, NCAM1, PIK3R1
Lipid particles composition	WP3601	2	819	10	8468	0.25117839812180853	0.9076137448071212	2.067887667887668	0	APOA1, LPL
TAR syndrome	WP5362	8	819	63	8468	0.26166654620469626	0.9076137448071212	1.3129445510397892	0	POLR3GL, HLA-G, C11orf59, EIF4A3, UBE2I, NFKB1, POLR3C, PEX11B
Glycine metabolism	WP1495	1	819	3	8468	0.26302126441891527	0.9076137448071212	3.4464794464794464	0	SHMT2
Fatty acid transporters	WP5061	3	819	18	8468	0.24964911881894294	0.9076137448071212	1.7232397232397234	0	FABP3, CD36, DBI
Prostaglandin synthesis and regulation	WP98	6	819	45	8468	0.2658924773519454	0.9076137448071212	1.3785917785917785	0	PTGDS, MITF, AKR1C3, ANXA5, AKR1B1, PPARGC1A
Enterocyte cholesterol metabolism	WP5333	5	819	36	8468	0.26559387181393784	0.9076137448071212	1.4360331026997695	0	APOA1, DGAT1, CD36, FDFT1, TM7SF2
Ethylmalonic encephalopathy	WP5030	1	819	3	8468	0.26302126441891527	0.9076137448071212	3.4464794464794464	0	TST
Pancreatic adenocarcinoma pathway	WP4263	11	819	89	8468	0.2394953016396902	0.9076137448071212	1.2779081093687834	0	RELA, IKBKG, PEBP1, EGF, ARHGEF6, AKT1, RAC1, NFKB1, MAPK1, PIK3R1, SMAD2
Intracellular trafficking proteins involved in CMT neuropathy	WP4856	4	819	27	8468	0.26166062066181434	0.9076137448071212	1.531768642879754	0	PMP22, RAB7A, MFN2, HSPB8
Trans sulfuration pathway	WP2333	2	819	10	8468	0.25117839812180853	0.9076137448071212	2.067887667887668	0	GOT1, MAT2B
Warburg effect modulated by deubiquitinating enzymes and their substrates	WP5216	4	819	26	8468	0.23971294679901453	0.9076137448071212	1.5906828214520523	0	PGK1, PGAM1, AKT1, LDHA
Primary focal segmental glomerulosclerosis FSGS 	WP2572	9	819	72	8468	0.2584059647016949	0.9076137448071212	1.2924297924297927	0	CTSL1, IRF6, PODXL, YWHAQ, KRT8, CAMK2B, SCARB2, AKT1, DAG1
Autosomal recessive osteopetrosis pathways	WP4788	2	819	11	8468	0.2886469556724601	0.914907761283244	1.8798978798978798	0	RAB7A, NFKB1
Neuroinflammation	WP4919	2	819	11	8468	0.2886469556724601	0.914907761283244	1.8798978798978798	0	RELA, ASCC1
Pathogenic Escherichia coli infection	WP2272	7	819	55	8468	0.279836058604954	0.914907761283244	1.3159285159285161	0	TUBB2C, VIL2, YWHAQ, ARPC2, ARPC1A, TUBB1, TUBA8
15q25 copy number variation	WP5408	6	819	46	8468	0.28302408134621226	0.914907761283244	1.348622392100653	0	SPCS3, EGF, SPCS2, RYR2, BTBD1, SPCS1
Cytosolic DNA sensing pathway	WP4655	9	819	73	8468	0.2716353165181934	0.914907761283244	1.2747252747252749	0	RELA, POLR3K, POLR3GL, IKBKG, POLR2K, POLR2E, NFKB1, POLR3C, POLR2L
Disorders of folate metabolism and transport	WP4259	3	819	19	8468	0.276860310595207	0.914907761283244	1.6325428957007904	0	SHMT2, QDPR, MTHFD2
Sudden infant death syndrome SIDS susceptibility pathways	WP706	18	819	159	8468	0.2748700785155562	0.914907761283244	1.1705024535213215	0	HADHB, HSP90B1, CAV3, PRKAR1A, TACR1, YWHAQ, HADHA, SNTA1, GPD1L, BHLHB2, ALDOA, RYR2, HTR1A, NFKB1, SLC25A4, PPARGC1A, SPTBN1, CREM
Gastric cancer network 1	WP2361	4	819	28	8468	0.28396776211275954	0.914907761283244	1.4770626199197627	0	H3F3A, C21orf33, RUVBL1, MCM4
IL5 signaling	WP127	5	819	37	8468	0.28485680143981756	0.914907761283244	1.3972213972213972	0	JAK2, AKT1, MAPT, MAPK1, PIK3R1
Thymic stromal lymphopoietin TSLP signaling	WP2203	5	819	37	8468	0.28485680143981756	0.914907761283244	1.3972213972213972	0	RELA, JAK2, AKT1, NFKB1, MAPK1
Methionine metabolism leading to sulfur amino acids and related disorders	WP4292	2	819	11	8468	0.2886469556724601	0.914907761283244	1.8798978798978798	0	MAT2B, ADK
Nucleotide excision repair in xeroderma pigmentosum 	WP5114	9	819	74	8468	0.28505934775941594	0.914907761283244	1.2574992574992576	0	H3F3A, POLE4, GPS1, RBX1, ERCC1, RFC4, MNAT1, CUL4A, CETN2
NAD metabolism sirtuins and aging	WP3630	2	819	11	8468	0.2886469556724601	0.914907761283244	1.8798978798978798	0	SIRT3, NFKB1
Cardiac hypertrophic response	WP2795	7	819	55	8468	0.279836058604954	0.914907761283244	1.3159285159285161	0	CAMK2D, IKBKG, EGF, AKT1, RAC1, NFKB1, MAPK1
IL19 signaling	WP5422	4	819	28	8468	0.28396776211275954	0.914907761283244	1.4770626199197627	0	AKT1, RAC1, NFKB1, MAPK1
Neovascularization processes	WP4331	5	819	37	8468	0.28485680143981756	0.914907761283244	1.3972213972213972	0	RELA, AKT1, NFKB1, MAPK1, SMAD2
ATM signaling in development and disease 	WP3878	6	819	47	8468	0.3003894636505412	0.9342361091326155	1.319928298651703	0	NBN, PPP5C, IKBKG, CDK5, NFKB1, HTATIP
Ether lipid biosynthesis	WP5275	3	819	20	8468	0.30433559489433226	0.9342361091326155	1.550915750915751	0	PEX1, DHRS7B, GNPAT
Acute viral myocarditis	WP4298	10	819	85	8468	0.3052715173503758	0.9342361091326155	1.2164045105221577	0	SGCG, CYCS, DMD, KRT8, CD55, AKT1, BNIP2, MAPK1, DAG1, PIK3R1
Nanomaterial induced apoptosis	WP2507	3	819	20	8468	0.30433559489433226	0.9342361091326155	1.550915750915751	0	CYCS, HTRA2, AIFM1
G13 signaling	WP524	6	819	47	8468	0.3003894636505412	0.9342361091326155	1.319928298651703	0	ECHS1, RAC1, DECR1, CFL2, ACAA2, HSD17B10
Photodynamic therapy induced HIF 1 survival signaling	WP3614	5	819	38	8468	0.30436939455229245	0.9342361091326155	1.360452413083992	0	PGK1, PDHA1, LDHA, IGFBP2, HK1
DNA mismatch repair	WP531	28	819	260	8468	0.30098505129710673	0.9342361091326155	1.1134779750164365	0	HLA-DRB1, NBN, HADHB, CLPP, POLE4, PCCB, BMPR1A, EIF2B3, RFC4, CD36, PGM1, MSH2, LDHB, AKT1, INHA, SLC16A7, EIF2S2, HAX1, XRCC6, SOD2, LDHA, HK1, GPI, SLC1A2, PCCA, LARS2, SIL1, INSL3
Parkinson 39 s disease pathway	WP2371	5	819	38	8468	0.30436939455229245	0.9342361091326155	1.360452413083992	0	CYCS, UBB, HTRA2, ATXN2, PARK7
Proximal tubule transport	WP4917	7	819	57	8468	0.31151800590694717	0.949260876368809	1.2697555855450593	0	ATP6V1E1, ATP6V1A, ATP1B1, SLC4A2, ATP6V1G1, SLC20A2, SLC47A1
Apoptosis modulation by HSP70	WP384	10	819	86	8468	0.31827422670489464	0.965703850258441	1.2022602720277138	0	RHEB, CYCS, IKBKG, PSEN1, AKT1, MAPKAP1, NFKB1, MAPK1, AIFM1, PIK3R1
RAC1 PAK1 p38 MMP2 pathway	WP3303	8	819	68	8468	0.3347929155672272	0.9702162042968625	1.2164045105221577	0	RELA, IKBKG, MSH2, AKT1, RAC1, NFKB1, MAPK1, PIK3R1
Artemisinin inhibition of uveal melanoma	WP5441	1	819	4	8468	0.3343249365324308	0.9702162042968625	2.5848595848595846	0	AKT1
Bile acid synthesis and enterohepatic circulation 	WP4389	2	819	12	8468	0.3258806978571208	0.9702162042968625	1.7232397232397232	0	FXR1, MAPK1
PPAR signaling	WP3942	8	819	68	8468	0.3347929155672272	0.9702162042968625	1.2164045105221577	0	APOA1, SORBS1, FABP3, CPT1B, CD36, LPL, CPT2, DBI
Downregulation of ACE2 by SARS CoV 2 spike protein	WP4799	1	819	4	8468	0.3343249365324308	0.9702162042968625	2.5848595848595846	0	ACE2
Alanine and aspartate metabolism	WP106	2	819	12	8468	0.3258806978571208	0.9702162042968625	1.7232397232397232	0	GOT1, GOT2
Small cell lung cancer	WP4658	11	819	96	8468	0.3230250369610417	0.9702162042968625	1.1847273097273097	0	RELA, CYCS, IKBKG, CKS1B, COL4A6, CDKN2B, AKT1, NFKB1, CKS2, SKP1A, PIK3R1
