description	annotation_id	genes_found	input_size	term_genes	universe	pval	pval_adj	relative_enrichment	annotsbias	genes
DAP12 signaling	R-HSA-2424491	1	45	30	10981	0.11605064978019071	0.24376468144783778	8.134074074074073	0	RAC1
Activation of AMPK downstream of NMDARs	R-HSA-9619483	1	45	29	10981	0.11240365970410278	0.24376468144783778	8.414559386973181	0	CALM2
Recognition of DNA damage by PCNA-containing replication complex	R-HSA-110314	1	45	30	10981	0.11605064978019071	0.24376468144783778	8.134074074074073	0	CUL4A
Platelet calcium homeostasis	R-HSA-418360	1	45	30	10981	0.11605064978019071	0.24376468144783778	8.134074074074073	0	CALM2
CREB1 phosphorylation through NMDA receptor-mediated activation of RAS signaling	R-HSA-442742	1	45	29	10981	0.11240365970410278	0.24376468144783778	8.414559386973181	0	CALM2
MAPK1/MAPK3 signaling	R-HSA-5684996	3	45	285	10981	0.11090874641192044	0.24376468144783778	2.568654970760234	0	CALM2, RASAL2, NRG3
Membrane Trafficking	R-HSA-199991	5	45	634	10981	0.11590295267020674	0.24376468144783778	1.924465474938661	0	CALM2, CX40.1, RAC1, ITSN2, C13orf9
Regulation of TP53 Activity through Acetylation	R-HSA-6804758	1	45	30	10981	0.11605064978019071	0.24376468144783778	8.134074074074073	0	PIP5K2A
Acyl chain remodelling of PE	R-HSA-1482839	1	45	30	10981	0.11605064978019071	0.24376468144783778	8.134074074074073	0	PLA2G4B
Downregulation of ERBB2 signaling	R-HSA-8863795	1	45	29	10981	0.11240365970410278	0.24376468144783778	8.414559386973181	0	NRG3
Endosomal Sorting Complex Required For Transport (ESCRT)	R-HSA-917729	1	45	32	10981	0.12330072777334491	0.24542716290122943	7.625694444444445	0	C13orf9
Diseases of signal transduction by growth factor receptors and second messengers	R-HSA-5663202	4	45	463	10981	0.12032834591701075	0.24542716290122943	2.1081833453323737	0	CALM2, RAC1, NRG3, TPM3
Activation of kainate receptors upon glutamate binding	R-HSA-451326	1	45	32	10981	0.12330072777334491	0.24542716290122943	7.625694444444445	0	CALM2
RUNX2 regulates bone development	R-HSA-8941326	1	45	32	10981	0.12330072777334491	0.24542716290122943	7.625694444444445	0	COL1A1
Uptake and actions of bacterial toxins	R-HSA-5339562	1	45	31	10981	0.11968298662247828	0.24542716290122943	7.871684587813621	0	CALM2
Respiratory electron transport	R-HSA-611105	2	45	148	10981	0.12287540304251336	0.24542716290122943	3.2975975975975977	0	DJ122O8.2, NDUFB4
FCERI mediated MAPK activation	R-HSA-2871796	1	45	32	10981	0.12330072777334491	0.24542716290122943	7.625694444444445	0	RAC1
Signaling by BMP	R-HSA-201451	1	45	31	10981	0.11968298662247828	0.24542716290122943	7.871684587813621	0	SMAD5
Beta-catenin independent WNT signaling	R-HSA-3858494	2	45	145	10981	0.11881910281330682	0.24542716290122943	3.365823754789272	0	CALM2, RAC1
Nuclear signaling by ERBB4	R-HSA-1251985	1	45	32	10981	0.12330072777334491	0.24542716290122943	7.625694444444445	0	NRG3
Antigen activates B Cell Receptor (BCR) leading to generation of second messengers	R-HSA-983695	1	45	32	10981	0.12330072777334491	0.24542716290122943	7.625694444444445	0	CALM2
Oncogene Induced Senescence	R-HSA-2559585	1	45	33	10981	0.12690393055443897	0.24787777089605367	7.394612794612795	0	CDK6
CD28 co-stimulation	R-HSA-389356	1	45	33	10981	0.12690393055443897	0.24787777089605367	7.394612794612795	0	RAC1
FCERI mediated Ca+2 mobilization	R-HSA-2871809	1	45	33	10981	0.12690393055443897	0.24787777089605367	7.394612794612795	0	CALM2
Regulation of MECP2 expression and activity	R-HSA-9022692	1	45	33	10981	0.12690393055443897	0.24787777089605367	7.394612794612795	0	CALM2
Plasma lipoprotein remodeling	R-HSA-8963899	1	45	34	10981	0.13049265206750532	0.250210681487235	7.177124183006536	0	LCAT
Neutrophil degranulation	R-HSA-6798695	4	45	477	10981	0.13024610037622772	0.250210681487235	2.046307943163289	0	FABP5, RAC1, ARG1, KIAA0792
Signalling to ERKs	R-HSA-187687	1	45	34	10981	0.13049265206750532	0.250210681487235	7.177124183006536	0	KIDINS220
Phase 0 - rapid depolarisation	R-HSA-5576892	1	45	34	10981	0.13049265206750532	0.250210681487235	7.177124183006536	0	CALM2
RAF activation	R-HSA-5673000	1	45	36	10981	0.13762687860195186	0.25342746808641353	6.7783950617283955	0	CALM2
RHO GTPases Activate WASPs and WAVEs	R-HSA-5663213	1	45	36	10981	0.13762687860195186	0.25342746808641353	6.7783950617283955	0	RAC1
Gap junction assembly	R-HSA-190861	1	45	36	10981	0.13762687860195186	0.25342746808641353	6.7783950617283955	0	CX40.1
Inactivation, recovery and regulation of the phototransduction cascade	R-HSA-2514859	1	45	36	10981	0.13762687860195186	0.25342746808641353	6.7783950617283955	0	CALM2
Signaling by TGFB family members	R-HSA-9006936	2	45	158	10981	0.13663597314444034	0.25342746808641353	3.088888888888889	0	TCF12, SMAD5
N-glycan trimming in the ER and Calnexin/Calreticulin cycle	R-HSA-532668	1	45	35	10981	0.1340669491952081	0.25342746808641353	6.9720634920634925	0	RNF5
Aberrant regulation of mitotic cell cycle due to RB1 defects	R-HSA-9687139	1	45	35	10981	0.1340669491952081	0.25342746808641353	6.9720634920634925	0	CDK6
Keratan sulfate/keratin metabolism	R-HSA-1638074	1	45	36	10981	0.13762687860195186	0.25342746808641353	6.7783950617283955	0	HEXA
Metabolism of steroid hormones	R-HSA-196071	1	45	36	10981	0.13762687860195186	0.25342746808641353	6.7783950617283955	0	BZRAP1
Calmodulin induced events	R-HSA-111933	1	45	37	10981	0.14117249673469837	0.2543538949788962	6.5951951951951955	0	CALM2
The phototransduction cascade	R-HSA-2514856	1	45	37	10981	0.14117249673469837	0.2543538949788962	6.5951951951951955	0	CALM2
Diseases of mitotic cell cycle	R-HSA-9675126	1	45	37	10981	0.14117249673469837	0.2543538949788962	6.5951951951951955	0	CDK6
Triglyceride metabolism	R-HSA-8979227	1	45	37	10981	0.14117249673469837	0.2543538949788962	6.5951951951951955	0	FABP5
CaM pathway	R-HSA-111997	1	45	37	10981	0.14117249673469837	0.2543538949788962	6.5951951951951955	0	CALM2
Parasitic Infection Pathways	R-HSA-9824443	2	45	164	10981	0.14505393863776767	0.2580108355344123	2.975880758807588	0	CALM2, RAC1
DNA Damage Recognition in GG-NER	R-HSA-5696394	1	45	38	10981	0.1447038598237826	0.2580108355344123	6.421637426900585	0	CUL4A
Leishmania infection	R-HSA-9658195	2	45	164	10981	0.14505393863776767	0.2580108355344123	2.975880758807588	0	CALM2, RAC1
Ca-dependent events	R-HSA-111996	1	45	39	10981	0.1482210238837232	0.25923174888450334	6.2569800569800575	0	CALM2
Platelet Aggregation (Plug Formation)	R-HSA-76009	1	45	39	10981	0.1482210238837232	0.25923174888450334	6.2569800569800575	0	COL1A1
NGF-stimulated transcription	R-HSA-9031628	1	45	39	10981	0.1482210238837232	0.25923174888450334	6.2569800569800575	0	TCF12
Glycosphingolipid catabolism	R-HSA-9840310	1	45	39	10981	0.1482210238837232	0.25923174888450334	6.2569800569800575	0	HEXA
Developmental Cell Lineages	R-HSA-9734767	1	45	40	10981	0.15172404471403142	0.2609903320595273	6.100555555555555	0	FABP5
FCGR3A-mediated IL10 synthesis	R-HSA-9664323	1	45	40	10981	0.15172404471403142	0.2609903320595273	6.100555555555555	0	CALM2
Differentiation of keratinocytes in interfollicular epidermis in mammalian skin	R-HSA-9725554	1	45	40	10981	0.15172404471403142	0.2609903320595273	6.100555555555555	0	FABP5
Synthesis of PA	R-HSA-1483166	1	45	40	10981	0.15172404471403142	0.2609903320595273	6.100555555555555	0	PLA2G4B
Dual Incision in GG-NER	R-HSA-5696400	1	45	41	10981	0.15521297790001704	0.2648123459681923	5.951761517615176	0	CUL4A
Diseases associated with glycosaminoglycan metabolism	R-HSA-3560782	1	45	41	10981	0.15521297790001704	0.2648123459681923	5.951761517615176	0	HEXA
EPHB-mediated forward signaling	R-HSA-3928662	1	45	42	10981	0.15868787881359112	0.2685487179922311	5.81005291005291	0	RAC1
NCAM1 interactions	R-HSA-419037	1	45	42	10981	0.15868787881359112	0.2685487179922311	5.81005291005291	0	COL3A1
DAG and IP3 signaling	R-HSA-1489509	1	45	43	10981	0.16214880261406525	0.26896110909793364	5.674935400516796	0	CALM2
Signaling by SCF-KIT	R-HSA-1433557	1	45	43	10981	0.16214880261406525	0.26896110909793364	5.674935400516796	0	RAC1
Signaling by RAF1 mutants	R-HSA-9656223	1	45	43	10981	0.16214880261406525	0.26896110909793364	5.674935400516796	0	CALM2
Signaling by Retinoic Acid	R-HSA-5362517	1	45	43	10981	0.16214880261406525	0.26896110909793364	5.674935400516796	0	FABP5
Formation of Incision Complex in GG-NER	R-HSA-5696395	1	45	43	10981	0.16214880261406525	0.26896110909793364	5.674935400516796	0	CUL4A
Netrin-1 signaling	R-HSA-373752	1	45	44	10981	0.16559580424894993	0.27359306788956944	5.545959595959596	0	RAC1
DAP12 interactions	R-HSA-2172127	1	45	45	10981	0.16902893845474642	0.27816573336253547	5.422716049382716	0	RAC1
Gap junction trafficking	R-HSA-190828	1	45	47	10981	0.1758538224747863	0.27949390796372875	5.191962174940898	0	CX40.1
G1 Phase	R-HSA-69236	1	45	47	10981	0.1758538224747863	0.27949390796372875	5.191962174940898	0	CDK6
Paradoxical activation of RAF signaling by kinase inactive BRAF	R-HSA-6802955	1	45	47	10981	0.1758538224747863	0.27949390796372875	5.191962174940898	0	CALM2
Signaling by RAS mutants	R-HSA-6802949	1	45	47	10981	0.1758538224747863	0.27949390796372875	5.191962174940898	0	CALM2
Regulation of Complement cascade	R-HSA-977606	1	45	47	10981	0.1758538224747863	0.27949390796372875	5.191962174940898	0	C7
Cyclin D associated events in G1	R-HSA-69231	1	45	47	10981	0.1758538224747863	0.27949390796372875	5.191962174940898	0	CDK6
Signaling by moderate kinase activity BRAF mutants	R-HSA-6802946	1	45	47	10981	0.1758538224747863	0.27949390796372875	5.191962174940898	0	CALM2
Signaling by TGFBR3	R-HSA-9839373	1	45	46	10981	0.1724482597577399	0.27949390796372875	5.304830917874397	0	TCF12
Signaling downstream of RAS mutants	R-HSA-9649948	1	45	47	10981	0.1758538224747863	0.27949390796372875	5.191962174940898	0	CALM2
Ion channel transport	R-HSA-983712	2	45	186	10981	0.17677368821039527	0.2798916729997925	2.62389486260454	0	CALM2, TRPV1
Cross-presentation of soluble exogenous antigens (endosomes)	R-HSA-1236978	1	45	48	10981	0.17924568071409802	0.2816717839792969	5.083796296296296	0	MRC2
DNA Damage Bypass	R-HSA-73893	1	45	48	10981	0.17924568071409802	0.2816717839792969	5.083796296296296	0	CUL4A
Gap junction trafficking and regulation	R-HSA-157858	1	45	49	10981	0.18262388837602664	0.2859055630755773	4.980045351473923	0	CX40.1
Signaling by ERBB2	R-HSA-1227986	1	45	50	10981	0.18598849915384208	0.28687524961736527	4.880444444444445	0	NRG3
Inositol phosphate metabolism	R-HSA-1483249	1	45	50	10981	0.18598849915384208	0.28687524961736527	4.880444444444445	0	CALM2
Chondroitin sulfate/dermatan sulfate metabolism	R-HSA-1793185	1	45	50	10981	0.18598849915384208	0.28687524961736527	4.880444444444445	0	HEXA
XBP1(S) activates chaperone genes	R-HSA-381038	1	45	50	10981	0.18598849915384208	0.28687524961736527	4.880444444444445	0	PLA2G4B
PLC beta mediated events	R-HSA-112043	1	45	51	10981	0.18933956653450956	0.2888464920125	4.784749455337691	0	CALM2
EPH-ephrin mediated repulsion of cells	R-HSA-3928665	1	45	51	10981	0.18933956653450956	0.2888464920125	4.784749455337691	0	RAC1
Neurotransmitter release cycle	R-HSA-112310	1	45	51	10981	0.18933956653450956	0.2888464920125	4.784749455337691	0	BZRAP1
Nuclear Receptor transcription pathway	R-HSA-383280	1	45	52	10981	0.1926771437994637	0.2907546790908875	4.692735042735043	0	NR6A1
IRE1alpha activates chaperones	R-HSA-381070	1	45	52	10981	0.1926771437994637	0.2907546790908875	4.692735042735043	0	PLA2G4B
Formation of TC-NER Pre-Incision Complex	R-HSA-6781823	1	45	52	10981	0.1926771437994637	0.2907546790908875	4.692735042735043	0	CUL4A
Metabolism of lipids	R-HSA-556833	5	45	757	10981	0.19609697197797715	0.2937940297017722	1.611771613092617	0	FABP5, BZRAP1, HEXA, PLA2G4B, PIP5K2A
Synthesis of PIPs at the plasma membrane	R-HSA-1660499	1	45	53	10981	0.19600128402537853	0.2937940297017722	4.604192872117401	0	PIP5K2A
Neurotransmitter receptors and postsynaptic signal transmission	R-HSA-112314	2	45	205	10981	0.20498778844259857	0.3041114100897033	2.3807046070460705	0	CALM2, RAC1
Ion homeostasis	R-HSA-5578775	1	45	56	10981	0.2058936101803494	0.3041114100897033	4.357539682539683	0	CALM2
G-protein mediated events	R-HSA-112040	1	45	56	10981	0.2058936101803494	0.3041114100897033	4.357539682539683	0	CALM2
Transcriptional activation of mitochondrial biogenesis	R-HSA-2151201	1	45	56	10981	0.2058936101803494	0.3041114100897033	4.357539682539683	0	CALM2
Ion transport by P-type ATPases	R-HSA-936837	1	45	57	10981	0.20916452894848522	0.3076749549341262	4.281091617933723	0	CALM2
FCGR3A-mediated phagocytosis	R-HSA-9664422	1	45	59	10981	0.21566689424808372	0.3076749549341262	4.135969868173258	0	RAC1
Signaling by ERBB4	R-HSA-1236394	1	45	58	10981	0.21242227301634672	0.3076749549341262	4.207279693486591	0	NRG3
Phospholipid metabolism	R-HSA-1483257	2	45	212	10981	0.21551752152263745	0.3076749549341262	2.3020964360587004	0	PLA2G4B, PIP5K2A
Leishmania phagocytosis	R-HSA-9664417	1	45	59	10981	0.21566689424808372	0.3076749549341262	4.135969868173258	0	RAC1
Complement cascade	R-HSA-166658	1	45	58	10981	0.21242227301634672	0.3076749549341262	4.207279693486591	0	C7
Parasite infection	R-HSA-9664407	1	45	59	10981	0.21566689424808372	0.3076749549341262	4.135969868173258	0	RAC1
Signaling by PDGF	R-HSA-186797	1	45	58	10981	0.21242227301634672	0.3076749549341262	4.207279693486591	0	COL3A1
NRAGE signals death through JNK	R-HSA-193648	1	45	59	10981	0.21566689424808372	0.3076749549341262	4.135969868173258	0	RAC1
Glycosphingolipid metabolism	R-HSA-1660662	1	45	58	10981	0.21242227301634672	0.3076749549341262	4.207279693486591	0	HEXA
Defective CFTR causes cystic fibrosis	R-HSA-5678895	1	45	60	10981	0.21889844430840572	0.31122295823439994	4.067037037037037	0	RNF5
Regulation of actin dynamics for phagocytic cup formation	R-HSA-2029482	1	45	61	10981	0.22211697466332964	0.31366518719348574	4.000364298724954	0	RAC1
Nuclear Events (kinase and transcription factor activation)	R-HSA-198725	1	45	61	10981	0.22211697466332964	0.31366518719348574	4.000364298724954	0	TCF12
Transcriptional Regulation by MECP2	R-HSA-8986944	1	45	62	10981	0.2253225365809256	0.3160564439289494	3.9358422939068105	0	CALM2
Ca2+ pathway	R-HSA-4086398	1	45	62	10981	0.2253225365809256	0.3160564439289494	3.9358422939068105	0	CALM2
NCAM signaling for neurite out-growth	R-HSA-375165	1	45	63	10981	0.22851518113206207	0.3183978190440065	3.87336860670194	0	COL3A1
Gap-filling DNA repair synthesis and ligation in TC-NER	R-HSA-6782210	1	45	63	10981	0.22851518113206207	0.3183978190440065	3.87336860670194	0	CUL4A
Dual incision in TC-NER	R-HSA-6782135	1	45	64	10981	0.23169495919114386	0.3217557905046449	3.8128472222222225	0	CUL4A
Semaphorin interactions	R-HSA-373755	1	45	65	10981	0.23486192143685253	0.32400093452344675	3.7541880341880343	0	RAC1
Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha	R-HSA-1234176	1	45	65	10981	0.23486192143685253	0.32400093452344675	3.7541880341880343	0	HIF3A
Neuronal System	R-HSA-112316	3	45	410	10981	0.23570283660435945	0.32409140033099426	1.785528455284553	0	BZRAP1, CALM2, RAC1
Signaling by BRAF and RAF1 fusions	R-HSA-6802952	1	45	67	10981	0.2411576002286568	0.3288588963667836	3.64212271973466	0	CALM2
Regulation of RAS by GAPs	R-HSA-5658442	1	45	67	10981	0.2411576002286568	0.3288588963667836	3.64212271973466	0	RASAL2
Generic Transcription Pathway	R-HSA-212436	7	45	1241	10981	0.2415303377622071	0.3288588963667836	1.3764347748231713	0	CALM2, NR6A1, TCF12, PIP5K2A, CDK6, ZNF417, COL1A1
Transcriptional regulation by RUNX1	R-HSA-8878171	2	45	233	10981	0.24738526969793062	0.33467409308422247	2.0946113495469723	0	TCF12, CDK6
Costimulation by the CD28 family	R-HSA-388841	1	45	69	10981	0.24740261905029845	0.33467409308422247	3.5365539452495978	0	RAC1
RHOB GTPase cycle	R-HSA-9013026	1	45	70	10981	0.25050625561030015	0.33777940272614665	3.4860317460317463	0	GEFT
Bacterial Infection Pathways	R-HSA-9824439	1	45	73	10981	0.25974226755340507	0.3491069705380171	3.3427701674277017	0	CALM2
Cellular response to hypoxia	R-HSA-1234174	1	45	74	10981	0.2627961360866002	0.3509545842945651	3.2975975975975977	0	HIF3A
RHOC GTPase cycle	R-HSA-9013106	1	45	74	10981	0.2627961360866002	0.3509545842945651	3.2975975975975977	0	GEFT
Neddylation	R-HSA-8951664	2	45	244	10981	0.26417419855529944	0.3516713853379464	2.000182149362477	0	HIF3A, CUL4A
Plasma lipoprotein assembly, remodeling, and clearance	R-HSA-174824	1	45	75	10981	0.26583768498878246	0.3527623883343209	3.25362962962963	0	LCAT
Transcription-Coupled Nucleotide Excision Repair (TC-NER)	R-HSA-6781827	1	45	77	10981	0.2718840180075952	0.3540421169070866	3.169119769119769	0	CUL4A
ABC transporter disorders	R-HSA-5619084	1	45	77	10981	0.2718840180075952	0.3540421169070866	3.169119769119769	0	RNF5
Extra-nuclear estrogen signaling	R-HSA-9009391	1	45	77	10981	0.2718840180075952	0.3540421169070866	3.169119769119769	0	CALM2
Innate Immune System	R-HSA-168249	6	45	1067	10981	0.2695137883863722	0.3540421169070866	1.372196188691034	0	FABP5, CALM2, RAC1, C7, ARG1, KIAA0792
Aerobic respiration and respiratory electron transport	R-HSA-1428517	2	45	248	10981	0.27028545680694205	0.3540421169070866	1.9679211469534053	0	DJ122O8.2, NDUFB4
Cell death signalling via NRAGE, NRIF and NADE	R-HSA-204998	1	45	76	10981	0.2688669628335933	0.3540421169070866	3.2108187134502923	0	RAC1
Anti-inflammatory response favouring Leishmania parasite infection	R-HSA-9662851	1	45	79	10981	0.2778816529582472	0.3596115508871434	3.088888888888889	0	CALM2
Leishmania parasite growth and survival	R-HSA-9664433	1	45	79	10981	0.2778816529582472	0.3596115508871434	3.088888888888889	0	CALM2
Downstream signaling events of B Cell Receptor (BCR)	R-HSA-1168372	1	45	82	10981	0.28678763433807486	0.36999145417689905	2.975880758807588	0	CALM2
PI Metabolism	R-HSA-1483255	1	45	84	10981	0.2926651949515035	0.37411024920406255	2.905026455026455	0	PIP5K2A
Oncogenic MAPK signaling	R-HSA-6802957	1	45	84	10981	0.2926651949515035	0.37411024920406255	2.905026455026455	0	CALM2
Global Genome Nucleotide Excision Repair (GG-NER)	R-HSA-5696399	1	45	84	10981	0.2926651949515035	0.37411024920406255	2.905026455026455	0	CUL4A
Fcgamma receptor (FCGR) dependent phagocytosis	R-HSA-2029480	1	45	86	10981	0.29849538646702484	0.3803996083634646	2.837467700258398	0	RAC1
Platelet homeostasis	R-HSA-418346	1	45	88	10981	0.30427858203897107	0.38541953724936334	2.772979797979798	0	CALM2
MAPK6/MAPK4 signaling	R-HSA-5687128	1	45	88	10981	0.30427858203897107	0.38541953724936334	2.772979797979798	0	RAC1
Signaling by ALK in cancer	R-HSA-9700206	1	45	91	10981	0.3128660672159763	0.3927267750638982	2.6815628815628814	0	TPM3
PCP/CE pathway	R-HSA-4086400	1	45	91	10981	0.3128660672159763	0.3927267750638982	2.6815628815628814	0	RAC1
Signaling by ALK fusions and activated point mutants	R-HSA-9725370	1	45	91	10981	0.3128660672159763	0.3927267750638982	2.6815628815628814	0	TPM3
RHO GTPases activate PKNs	R-HSA-5625740	1	45	92	10981	0.3157054636324392	0.39275263035226066	2.6524154589371984	0	RAC1
Opioid Signalling	R-HSA-111885	1	45	92	10981	0.3157054636324392	0.39275263035226066	2.6524154589371984	0	CALM2
EPH-Ephrin signaling	R-HSA-2682334	1	45	92	10981	0.3157054636324392	0.39275263035226066	2.6524154589371984	0	RAC1
Disease	R-HSA-1643685	9	45	1820	10981	0.3246710842600215	0.3979839097380909	1.2067032967032967	0	RNF5, HEXA, CALM2, CDK6, COL1A1, RAC1, C13orf9, NRG3, TPM3
Immune System	R-HSA-168256	10	45	2048	10981	0.32390649413492983	0.3979839097380909	1.1915147569444444	0	FABP5, CALM2, MRC2, CLEC2D, COL1A1, RAC1, C7, ARG1, KIAA0792, COL3A1
RNA Polymerase II Transcription	R-HSA-73857	7	45	1364	10981	0.32321715722801087	0.3979839097380909	1.2523134571521668	0	CALM2, NR6A1, TCF12, PIP5K2A, CDK6, ZNF417, COL1A1
Unfolded Protein Response (UPR)	R-HSA-381119	1	45	95	10981	0.32415499378018187	0.3979839097380909	2.568654970760234	0	PLA2G4B
Mitochondrial biogenesis	R-HSA-1592230	1	45	95	10981	0.32415499378018187	0.3979839097380909	2.568654970760234	0	CALM2
p75 NTR receptor-mediated signalling	R-HSA-193704	1	45	97	10981	0.32973124889725836	0.40300485976331574	2.515693012600229	0	RAC1
Metabolism of carbohydrates	R-HSA-71387	2	45	290	10981	0.3342045434269697	0.4072813386369485	1.682911877394636	0	HEXA, CALM2
CLEC7A (Dectin-1) signaling	R-HSA-5607764	1	45	100	10981	0.3380113781668557	0.41072312812135375	2.4402222222222223	0	CALM2
ABC-family proteins mediated transport	R-HSA-382556	1	45	102	10981	0.34347581192946336	0.4149505473598719	2.3923747276688454	0	RNF5
Signaling by Nuclear Receptors	R-HSA-9006931	2	45	296	10981	0.3432449424554706	0.4149505473598719	1.6487987987987989	0	FABP5, CALM2
Developmental Biology	R-HSA-1266738	7	45	1396	10981	0.34541407349485553	0.4160895755644081	1.2236071314867876	0	FABP5, CNTNAP1, NR6A1, TCF12, HIF3A, RAC1, COL3A1
Visual phototransduction	R-HSA-2187338	1	45	104	10981	0.34889613339393893	0.41787559816236813	2.3463675213675215	0	CALM2
Antigen processing-Cross presentation	R-HSA-1236975	1	45	104	10981	0.34889613339393893	0.41787559816236813	2.3463675213675215	0	MRC2
Cargo recognition for clathrin-mediated endocytosis	R-HSA-8856825	1	45	106	10981	0.3542726906327795	0.42189739226353795	2.3020964360587004	0	ITSN2
Sphingolipid metabolism	R-HSA-428157	1	45	106	10981	0.3542726906327795	0.42189739226353795	2.3020964360587004	0	HEXA
Transport of small molecules	R-HSA-382551	4	45	737	10981	0.3573453595566469	0.42434761447351826	1.3244082617216946	0	RNF5, LCAT, CALM2, TRPV1
Senescence-Associated Secretory Phenotype (SASP)	R-HSA-2559582	1	45	108	10981	0.35960582903536187	0.4258221998209101	2.2594650205761315	0	CDK6
Nucleotide Excision Repair	R-HSA-5696398	1	45	109	10981	0.3622562233785432	0.4277488739328561	2.238735983690112	0	CUL4A
Drug ADME	R-HSA-9748784	1	45	110	10981	0.3648958913281353	0.42844517577292296	2.2183838383838386	0	RAC1
Transport of inorganic cations/anions and amino acids/oligopeptides	R-HSA-425393	1	45	110	10981	0.3648958913281353	0.42844517577292296	2.2183838383838386	0	CALM2
Signaling by the B Cell Receptor (BCR)	R-HSA-983705	1	45	111	10981	0.3675248753121508	0.43032324336268635	2.1983983983983983	0	CALM2
Cell junction organization	R-HSA-446728	1	45	115	10981	0.3779348144279349	0.44004666415286015	2.1219323671497587	0	D6S1101
HCMV Late Events	R-HSA-9610379	1	45	115	10981	0.3779348144279349	0.44004666415286015	2.1219323671497587	0	C13orf9
RHO GTPase Effectors	R-HSA-195258	2	45	324	10981	0.38491320657215267	0.4469270009643328	1.5063100137174212	0	CALM2, RAC1
Transcriptional regulation by RUNX2	R-HSA-8878166	1	45	119	10981	0.38817716197103364	0.44919461460025645	2.050606909430439	0	COL1A1
Axon guidance	R-HSA-422475	3	45	546	10981	0.3890154317829972	0.44919461460025645	1.340781440781441	0	CNTNAP1, RAC1, COL3A1
Signaling by WNT	R-HSA-195721	2	45	328	10981	0.390783518546352	0.44999314256852657	1.487940379403794	0	CALM2, RAC1
Oxidative Stress Induced Senescence	R-HSA-2559580	1	45	122	10981	0.395750528951864	0.45446077225790976	2.000182149362477	0	CDK6
Metabolism	R-HSA-1430728	10	45	2174	10981	0.3985815347119575	0.45645775756054313	1.122457323929265	0	FABP5, BZRAP1, HEXA, PLA2G4B, CALM2, PIP5K2A, DJ122O8.2, ARG1, NDUFB4, NAALAD2
Glycosaminoglycan metabolism	R-HSA-1630316	1	45	126	10981	0.4057059138661915	0.46208466483942245	1.93668430335097	0	HEXA
RUNX1 regulates transcription of genes involved in differentiation of HSCs	R-HSA-8939236	1	45	126	10981	0.4057059138661915	0.46208466483942245	1.93668430335097	0	TCF12
Host Interactions of HIV factors	R-HSA-162909	1	45	129	10981	0.41306702815365826	0.4679187473393744	1.8916451335055986	0	RAC1
Glycerophospholipid biosynthesis	R-HSA-1483206	1	45	129	10981	0.41306702815365826	0.4679187473393744	1.8916451335055986	0	PLA2G4B
Nervous system development	R-HSA-9675108	3	45	571	10981	0.417056774174487	0.47116143677009614	1.2820782253356684	0	CNTNAP1, RAC1, COL3A1
Cardiac conduction	R-HSA-5576891	1	45	132	10981	0.42033896694296846	0.47358945601660596	1.8486531986531987	0	CALM2
Cell surface interactions at the vascular wall	R-HSA-202733	1	45	137	10981	0.4322635598904758	0.48571550546833037	1.781184103811841	0	COL1A1
RHO GTPases Activate Formins	R-HSA-5663220	1	45	140	10981	0.43930282712122304	0.4909855126648963	1.7430158730158731	0	RAC1
HATs acetylate histones	R-HSA-3214847	1	45	140	10981	0.43930282712122304	0.4909855126648963	1.7430158730158731	0	STAF42
Metabolism of amino acids and derivatives	R-HSA-71291	2	45	364	10981	0.4424812790800904	0.4932191324146074	1.3407814407814407	0	ARG1, NAALAD2
C-type lectin receptors (CLRs)	R-HSA-5621481	1	45	142	10981	0.443948185519233	0.4935381424123388	1.7184663536776215	0	CALM2
Diseases of glycosylation	R-HSA-3781865	1	45	144	10981	0.44855590559495323	0.4973378475827333	1.6945987654320989	0	HEXA
Clathrin-mediated endocytosis	R-HSA-8856828	1	45	146	10981	0.45312628543130223	0.5010761569055141	1.6713850837138509	0	ITSN2
Gene expression (Transcription)	R-HSA-74160	7	45	1555	10981	0.4577631799495659	0.5022178719656655	1.0984923186852447	0	CALM2, NR6A1, TCF12, PIP5K2A, CDK6, ZNF417, COL1A1
RHOA GTPase cycle	R-HSA-8980692	1	45	147	10981	0.455397565279534	0.5022178719656655	1.6600151171579745	0	GEFT
Mitotic G1 phase and G1/S transition	R-HSA-453279	1	45	148	10981	0.45765962080495565	0.5022178719656655	1.6487987987987989	0	CDK6
Death Receptor Signaling	R-HSA-73887	1	45	154	10981	0.47104028368784084	0.5127469754727018	1.5845598845598845	0	RAC1
Metabolism of steroids	R-HSA-8957322	1	45	154	10981	0.47104028368784084	0.5127469754727018	1.5845598845598845	0	BZRAP1
Cell-Cell communication	R-HSA-1500931	1	45	153	10981	0.46883281014299716	0.5127469754727018	1.5949164851125637	0	D6S1101
CDC42 GTPase cycle	R-HSA-9013148	1	45	155	10981	0.4732387862494043	0.5138021107850675	1.574336917562724	0	GEFT
HCMV Infection	R-HSA-9609646	1	45	159	10981	0.481943797232723	0.5218976871587518	1.534730957372467	0	C13orf9
Regulation of TP53 Activity	R-HSA-5633007	1	45	160	10981	0.48409797660109577	0.5228758506957571	1.5251388888888888	0	PIP5K2A
Factors involved in megakaryocyte development and platelet production	R-HSA-983231	1	45	168	10981	0.501018985494824	0.5397575668475166	1.4525132275132275	0	RAC1
