description	annotation_id	genes_found	input_size	term_genes	universe	pval	pval_adj	relative_enrichment	annotsbias	genes
peptidyl-cysteine deglycation	GO:0036526	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	PARK7
antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-independent	GO:0002480	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	LNPEP
viral protein processing	GO:0019082	6	1417	31	18229	0.029893534015227288	0.39650279020726853	2.4899037038723337	0	SPCS3, PRMT1, CANX, PARP9, SPCS1, ST3GAL1
mitochondrial potassium ion transmembrane transport	GO:0140141	2	1417	4	18229	0.03259001821749125	0.39650279020726853	6.432251235003529	0	GHITM, CCDC51
negative regulation of sarcomere organization	GO:0060299	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	CAV3
guanine deglycation, glyoxal removal	GO:0106046	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	PARK7
negative regulation of ryanodine-sensitive calcium-release channel activity	GO:0060315	3	1417	10	18229	0.03717547278353804	0.39650279020726853	3.859350741002117	0	SRI, CALM2, CASQ2
negative regulation by host of symbiont catalytic activity	GO:0052403	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	RAB9A
fructose 6-phosphate metabolic process	GO:0006002	3	1417	12	18229	0.06069311236654854	0.39650279020726853	3.2161256175017643	0	PFKM, HK1, GPI
negative regulation of interleukin-2-mediated signaling pathway	GO:1902206	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	PTPN2
positive regulation of interleukin-1 production	GO:0032732	3	1417	13	18229	0.07448762485275352	0.39650279020726853	2.9687313392323977	0	GSDMDC1, TMED10, HMGB1
positive regulation of protein refolding	GO:1904592	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	HSPA8
prostaglandin metabolic process	GO:0006693	5	1417	23	18229	0.029169052049409623	0.39650279020726853	2.7966309717406648	0	ZADH1, AKR1C3, GSTM1, GSTP1, AKR1B1
cellular response to caffeine	GO:0071313	3	1417	11	18229	0.04823032625884975	0.39650279020726853	3.5085006736382884	0	TMEM38A, CASQ2, RYR2
peptidyl-pyrromethane cofactor linkage	GO:0018160	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	HMBS
pentacyclic triterpenoid metabolic process	GO:0019742	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	HTRA2
negative regulation of protein maturation	GO:1903318	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	AKT1
positive regulation of phospholipid biosynthetic process	GO:0071073	2	1417	4	18229	0.03259001821749125	0.39650279020726853	6.432251235003529	0	XBP1, FABP3
acetaldehyde metabolic process	GO:0006117	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	RELA
glycolysis from storage polysaccharide through glucose-1-phosphate	GO:0093001	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	PFKM
negative regulation of tyrosine phosphorylation of STAT protein	GO:0042532	3	1417	10	18229	0.03717547278353804	0.39650279020726853	3.859350741002117	0	PTPN2, C13orf24, NF2
cardiac chamber ballooning	GO:0003242	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	ADPRHL1
regulation of cellular ketone metabolic process	GO:0010565	2	1417	4	18229	0.03259001821749125	0.39650279020726853	6.432251235003529	0	PDK2, PDK4
negative regulation of Fc-gamma receptor signaling pathway involved in phagocytosis	GO:1905450	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	APPL1
positive regulation of protein insertion into mitochondrial outer membrane	GO:1903638	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	PDCD5
regulation of chaperone-mediated autophagy	GO:1904714	2	1417	5	18229	0.051543882933506	0.39650279020726853	5.145800988002823	0	EEF1A2, CTSA
multiple spine synapse organization, single dendrite	GO:0150090	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	CX3CR1
protein insertion into ER membrane	GO:0045048	3	1417	10	18229	0.03717547278353804	0.39650279020726853	3.859350741002117	0	WRB, ASNA1, CCDC47
tRNA re-export from nucleus	GO:0071528	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	XPOT
L-xylitol metabolic process	GO:0051164	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	SORD
insulin receptor signaling pathway	GO:0008286	10	1417	70	18229	0.043408737382913086	0.39650279020726853	1.8377860671438655	0	CSRP3, SORBS1, CAV2, AKT1, PTPN2, PDK2, APPL1, MAPK1, PDK4, PIK3R1
regulation of vasoconstriction by circulating norepinephrine	GO:0003117	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	SNTA1
virus-mediated perturbation of host defense response	GO:0019049	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	AKT1
regulation of skeletal muscle contraction by regulation of release of sequestered calcium ion	GO:0014809	2	1417	4	18229	0.03259001821749125	0.39650279020726853	6.432251235003529	0	DMD, CASQ1
synaptic vesicle recycling via endosome	GO:0036466	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	RAB7A
response to arachidonic acid	GO:1904550	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	PPP5C
nerve maturation	GO:0021682	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	DAG1
phosphatidylethanolamine acyl-chain remodeling	GO:0036152	3	1417	13	18229	0.07448762485275352	0.39650279020726853	2.9687313392323977	0	HRASLS3, RARRES3, C3F
blood vessel endothelial cell migration	GO:0043534	3	1417	13	18229	0.07448762485275352	0.39650279020726853	2.9687313392323977	0	APOA1, GPX1, EMP2
propionyl-CoA biosynthetic process	GO:1902860	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	ACAT1
mitochondrial protein processing	GO:0034982	2	1417	6	18229	0.07339662602033457	0.39650279020726853	4.288167490002352	0	AFG3L2, XRCC6BP1
regulation of cellular response to growth factor stimulus	GO:0090287	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	DMD
CD4-positive, alpha-beta T cell costimulation	GO:0035783	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	CD81
chromosome organization	GO:0051276	7	1417	43	18229	0.04633521937179831	0.39650279020726853	2.0942213323267302	0	ERCC1, MYST3, RUVBL1, HAT1, GTF2B, ARD1A, YY1
regulation of transcription by RNA polymerase I	GO:0006356	2	1417	4	18229	0.03259001821749125	0.39650279020726853	6.432251235003529	0	POLR2K, POLR2L
positive regulation of plasma cell differentiation	GO:1900100	2	1417	4	18229	0.03259001821749125	0.39650279020726853	6.432251235003529	0	XBP1, C20orf116
antigen processing and presentation following phagocytosis	GO:0002747	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	ARL8B
positive regulation of protein secretion	GO:0050714	7	1417	48	18229	0.07603426234254684	0.39650279020726853	1.8760732768760293	0	IER3IP1, ARF6, TTN, TMED10, APBB1, ADAM9, MYOM1
positive regulation of L-glutamine import across plasma membrane	GO:1901036	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	SLC38A1
negative regulation of ATP-dependent activity	GO:0032780	3	1417	12	18229	0.06069311236654854	0.39650279020726853	3.2161256175017643	0	TNNI3, OXA1L, PLN
response to superoxide	GO:0000303	2	1417	5	18229	0.051543882933506	0.39650279020726853	5.145800988002823	0	SOD2, SOD1
vesicle-mediated transport	GO:0016192	31	1417	303	18229	0.07054281961609246	0.39650279020726853	1.3161702197036924	0	TTC15, CLTC, GOLGA4, TFG, CNIH4, VAMP3, FAM18B, KLHL12, VTI1B, GGA2, RAB7L1, ERGIC2, AP2M1, ARF6, SCARB2, RAB1A, ARF4, RINT1, COPZ1, SAR1A, COPG2, RAB2, TMED10, STX7, YIPF5, TRAPPC4, JAGN1, BCAP29, VAMP4, YKT6, CPNE1
positive regulation of endocytic recycling	GO:2001137	2	1417	6	18229	0.07339662602033457	0.39650279020726853	4.288167490002352	0	EHD1, ACTN2
detoxification of mercury ion	GO:0050787	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	PARK7
negative regulation of formation of translation preinitiation complex	GO:1901194	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	RPL13A
androst-4-ene-3,17-dione biosynthetic process	GO:1903449	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	INHBA
NADH dehydrogenase complex assembly	GO:0010257	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	C6orf66
acyl deglucuronidation	GO:0036235	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	ABHD10
regulation of acetyl-CoA biosynthetic process from pyruvate	GO:0010510	2	1417	5	18229	0.051543882933506	0.39650279020726853	5.145800988002823	0	PDK2, PDK4
glyoxal metabolic process	GO:1903189	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	PARK7
UDP-D-xylose biosynthetic process	GO:0033320	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	UXS1
peptidyl-histidine dephosphorylation	GO:0035971	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	PHPT1
establishment of protein localization to endoplasmic reticulum	GO:0072599	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	RYR2
protein transmembrane import into intracellular organelle	GO:0044743	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	HSPA8
epithelial tube formation	GO:0072175	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	PODXL
positive regulation of oxidative phosphorylation uncoupler activity	GO:2000277	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	PARK7
carotenoid metabolic process	GO:0016116	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	BCDO2
nuclear-transcribed mRNA poly(A) tail shortening	GO:0000289	4	1417	20	18229	0.064722179119318	0.39650279020726853	2.5729004940014115	0	C40, CNOT8, SAMD4, CNOT7
RNA catabolic process	GO:0006401	6	1417	34	18229	0.04485855291239844	0.39650279020726853	2.2702063182365397	0	EXOSC7, PABPC4, KIAA0372, RNASEH2C, RNASEH1, PPP1R8
localization within membrane	GO:0051668	2	1417	4	18229	0.03259001821749125	0.39650279020726853	6.432251235003529	0	CDH13, RAC1
regulation of mitochondrial transcription	GO:1903108	2	1417	6	18229	0.07339662602033457	0.39650279020726853	4.288167490002352	0	MYST1, C6orf203
'de novo' IMP biosynthetic process	GO:0006189	2	1417	6	18229	0.07339662602033457	0.39650279020726853	4.288167490002352	0	ADSL, PAICS
protein deglycation, glyoxal removal	GO:0036529	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	PARK7
neurofibrillary tangle assembly	GO:1902988	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	MAPT
microtubule polymerization or depolymerization	GO:0031109	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	CRYAB
positive regulation of organelle organization	GO:0010638	2	1417	4	18229	0.03259001821749125	0.39650279020726853	6.432251235003529	0	TMED9, ANK1
positive regulation of TOR signaling	GO:0032008	6	1417	35	18229	0.05072011538190727	0.39650279020726853	2.2053432805726385	0	RHEB, C11orf59, F3, XBP1, HBXIP, RRAGD
endosome transport via multivesicular body sorting pathway	GO:0032509	3	1417	12	18229	0.06069311236654854	0.39650279020726853	3.2161256175017643	0	LAPTM4B, VPS28, CHMP2B
positive regulation of reactive oxygen species metabolic process	GO:2000379	6	1417	36	18229	0.05702825927989905	0.39650279020726853	2.144083745001176	0	AKR1C3, DHRS4, C20orf52, CD36, ACE2, PARK7
intracellular iron ion homeostasis	GO:0006879	9	1417	64	18229	0.058326926174251816	0.39650279020726853	1.8090706598447424	0	GLRX5, ATP6V1A, ATP6V0D1, FXN, SLC40A1, B2M, ATP6V1G1, SOD1, NCOA4
regulation of transcription elongation by RNA polymerase II	GO:0034243	4	1417	21	18229	0.07523076263945364	0.39650279020726853	2.4503814228584875	0	SUPT4H1, C12orf11, INTS6, INTS4
negative regulation of ceramide biosynthetic process	GO:1900060	2	1417	4	18229	0.03259001821749125	0.39650279020726853	6.432251235003529	0	ORMDL2, ORMDL1
spleen trabecula formation	GO:0060345	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	SLC40A1
positive regulation of RNA export from nucleus	GO:0046833	2	1417	5	18229	0.051543882933506	0.39650279020726853	5.145800988002823	0	C14orf102, NCBP2
regulation of G1/S transition of mitotic cell cycle	GO:2000045	8	1417	55	18229	0.06104187919934855	0.39650279020726853	1.8712003592737538	0	PSME1, KLF11, CDKN2B, PSME2, MNAT1, APPL1, APPL2, TMEM14B
regulation of hydrogen peroxide metabolic process	GO:0010310	2	1417	6	18229	0.07339662602033457	0.39650279020726853	4.288167490002352	0	PRDX2, RAC1
macrophage migration inhibitory factor signaling pathway	GO:0035691	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	CD74
peptidyl-methionine modification	GO:0018206	2	1417	6	18229	0.07339662602033457	0.39650279020726853	4.288167490002352	0	APOA1, METAP1
meiotic spindle elongation	GO:0051232	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	PPP2R1A
negative regulation of selenocysteine incorporation	GO:1904570	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	EIF4A3
positive regulation of follicle-stimulating hormone secretion	GO:0046881	2	1417	6	18229	0.07339662602033457	0.39650279020726853	4.288167490002352	0	INHBA, INHA
positive regulation of tyrosine 3-monooxygenase activity	GO:1903178	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	PARK7
negative regulation of heart rate	GO:0010459	3	1417	11	18229	0.04823032625884975	0.39650279020726853	3.5085006736382884	0	SRI, C12orf39, PLN
macrophage fusion	GO:0034238	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	CD81
protein localization to ERGIC	GO:0106272	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	TMED10
response to isolation stress	GO:0035900	2	1417	4	18229	0.03259001821749125	0.39650279020726853	6.432251235003529	0	SOD2, ACO2
muscle tissue development	GO:0060537	2	1417	5	18229	0.051543882933506	0.39650279020726853	5.145800988002823	0	CSRP3, CSRP2
pigment cell differentiation	GO:0050931	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	CD63
carotene metabolic process	GO:0016119	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	BCDO2
positive regulation of abscisic acid-activated signaling pathway	GO:0009789	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	LANCL2
proteasome core complex assembly	GO:0080129	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	DSCR2
positive regulation of pro-B cell differentiation	GO:2000975	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	NUDT21
erythrocyte homeostasis	GO:0034101	3	1417	13	18229	0.07448762485275352	0.39650279020726853	2.9687313392323977	0	PRDX1, RPS24, GPI
nucleoside monophosphate phosphorylation	GO:0046940	3	1417	12	18229	0.06069311236654854	0.39650279020726853	3.2161256175017643	0	AK3, AK1, AK2
AMP salvage	GO:0044209	2	1417	5	18229	0.051543882933506	0.39650279020726853	5.145800988002823	0	ADSL, ADK
polyamine metabolic process	GO:0006595	2	1417	5	18229	0.051543882933506	0.39650279020726853	5.145800988002823	0	SMS, ODC1
positive regulation of parkin-mediated stimulation of mitophagy in response to mitochondrial depolarization	GO:1905091	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	VDAC1
negative regulation of chemotaxis	GO:0050922	2	1417	4	18229	0.03259001821749125	0.39650279020726853	6.432251235003529	0	PTPN2, DUSP3
regulation of type B pancreatic cell development	GO:2000074	2	1417	4	18229	0.03259001821749125	0.39650279020726853	6.432251235003529	0	RHEB, AKT1
vesicle targeting, to, from or within Golgi	GO:0048199	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	TMED10
positive regulation of somatic stem cell division	GO:1904677	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	LBH
dolichyl monophosphate biosynthetic process	GO:0043048	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	DOLK
iron ion export across plasma membrane	GO:1903988	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	SLC40A1
phenylethylamine catabolic process	GO:0019607	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	MAOB
cellular detoxification of nitrogen compound	GO:0070458	2	1417	5	18229	0.051543882933506	0.39650279020726853	5.145800988002823	0	GSTM3, GSTM1
UTP metabolic process	GO:0046051	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	AK3
positive regulation of oxidative stress-induced intrinsic apoptotic signaling pathway	GO:1902177	2	1417	5	18229	0.051543882933506	0.39650279020726853	5.145800988002823	0	SOD1, PARK7
sorbitol catabolic process	GO:0006062	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	SORD
positive regulation of adaptive immune memory response	GO:1905676	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	CD81
positive regulation of Golgi lumen acidification	GO:1905528	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	UBE3A
sperm entry	GO:0035037	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	UBE3A
negative regulation of proteolysis	GO:0045861	5	1417	24	18229	0.03455905543543592	0.39650279020726853	2.6801046812514704	0	DNAJC1, UBXD4, CDK5, CSTB, AKT1
parkin-mediated stimulation of mitophagy in response to mitochondrial depolarization	GO:0061734	2	1417	5	18229	0.051543882933506	0.39650279020726853	5.145800988002823	0	TIMM23, MFN2
fibrous ring of heart morphogenesis	GO:1905285	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	BMPR1A
axonal transport of mitochondrion	GO:0019896	3	1417	12	18229	0.06069311236654854	0.39650279020726853	3.2161256175017643	0	MAPT, ARMCX3, OPA1
positive regulation of hypoxia-inducible factor-1alpha signaling pathway	GO:1902073	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	RWDD3
positive regulation of SUMO transferase activity	GO:1903755	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	UBE2I
cellular response to unfolded protein	GO:0034620	4	1417	19	18229	0.055038434315767944	0.39650279020726853	2.7083163094751703	0	PACRG, BAG3, HSPB8, DERL1
neural plate mediolateral regionalization	GO:0021998	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	BMPR1A
regulation of protein ubiquitination	GO:0031396	4	1417	20	18229	0.064722179119318	0.39650279020726853	2.5729004940014115	0	UBXD4, HSP90AA1, NHLRC1, SIAH2
mitochondrion transport along microtubule	GO:0047497	3	1417	10	18229	0.03717547278353804	0.39650279020726853	3.859350741002117	0	UBB, RHOT1, KIAA1279
cellular response to nutrient levels	GO:0031669	6	1417	36	18229	0.05702825927989905	0.39650279020726853	2.144083745001176	0	RHEB, C11orf59, PRKAB1, PRKAG2, MAPKAP1, PRKAG1
positive regulation of cardiac ventricle development	GO:1904414	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	BMPR1A
cerebellum vasculature development	GO:0061300	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	IMMP2L
natural killer cell mediated cytotoxicity	GO:0042267	6	1417	33	18229	0.0394386804413323	0.39650279020726853	2.3390004490921923	0	PRDX1, TUBB2C, ARL8B, SH2D1A, HCST, PIK3R1
phosphocreatine biosynthetic process	GO:0046314	2	1417	5	18229	0.051543882933506	0.39650279020726853	5.145800988002823	0	CKMT2, CKM
regulation of phosphatidylcholine biosynthetic process	GO:2001245	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	FABP3
activation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway	GO:0097296	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	JAK2
guanine deglycation, methylglyoxal removal	GO:0106045	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	PARK7
viral release from host cell	GO:0019076	4	1417	20	18229	0.064722179119318	0.39650279020726853	2.5729004940014115	0	CAV2, RAB7A, VAPA, CHMP2B
ketone body metabolic process	GO:1902224	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	ACAT1
positive regulation of glucose import	GO:0046326	6	1417	37	18229	0.06378569301861013	0.39650279020726853	2.08613553567682	0	SORBS1, AKT1, APPL1, SLC1A2, CREBL2, PIK3R1
regulation of lysosomal membrane permeability	GO:0097213	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	LAPTM4B
negative regulation of sebum secreting cell proliferation	GO:1904003	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	GATA6
negative regulation of ribosome biogenesis	GO:0090071	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	C7orf30
regulation of cholesterol import	GO:0060620	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	C11orf59
4-hydroxyproline catabolic process	GO:0019470	2	1417	4	18229	0.03259001821749125	0.39650279020726853	6.432251235003529	0	ALDH4A1, GOT2
positive regulation of endopeptidase activity	GO:0010950	3	1417	10	18229	0.03717547278353804	0.39650279020726853	3.859350741002117	0	PSME1, PSENEN, PSME2
regulation of protein import	GO:1904589	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	HSPA8
positive regulation of immune response	GO:0050778	6	1417	37	18229	0.06378569301861013	0.39650279020726853	2.08613553567682	0	HLA-DRB1, HLA-DRA, HLA-DPB1, HLA-DRB3, B2M, HLA-DPA1
eukaryotic translation initiation factor 2 complex assembly	GO:1905143	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	CDC123
protein localization to P-body	GO:0110012	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	TRAF3IP2
actin filament fragmentation	GO:0030043	2	1417	4	18229	0.03259001821749125	0.39650279020726853	6.432251235003529	0	DSTN, CFL2
detoxification of hydrogen peroxide	GO:0061691	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	PARK7
convergent extension involved in somitogenesis	GO:0090246	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	SFRP1
metanephric proximal convoluted tubule development	GO:0072229	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	ACAT1
regulation of catecholamine secretion	GO:0050433	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	SDHD
thiamine transmembrane transport	GO:0071934	2	1417	5	18229	0.051543882933506	0.39650279020726853	5.145800988002823	0	SLC19A2, SLC47A1
positive regulation of catalase activity	GO:1902553	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	SIRT3
protein lipoylation	GO:0009249	2	1417	6	18229	0.07339662602033457	0.39650279020726853	4.288167490002352	0	NDUFAB1, LIAS
regulation of adipose tissue development	GO:1904177	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	HRASLS3
regulation of skeletal muscle contraction by action potential	GO:0100001	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	SCN4A
organonitrogen compound catabolic process	GO:1901565	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	HRSP12
regulation of NAD metabolic process	GO:1902688	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	H2AFY
positive regulation of glycogen biosynthetic process	GO:0045725	4	1417	17	18229	0.038210722296669594	0.39650279020726853	3.026941757648719	0	SORBS1, PPP1CA, AKT1, EPM2AIP1
tRNA acetylation	GO:0051391	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	NAT10
cytoplasmic microtubule organization	GO:0031122	7	1417	46	18229	0.06307454821360173	0.39650279020726853	1.9576416802184655	0	CAV3, CLIP1, TUBGCP2, MAPT, CIB1, KATNA1, CLIP4
peptidyl-lysine deglycation	GO:0036528	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	PARK7
regulation of synaptic vesicle endocytosis	GO:1900242	4	1417	18	18229	0.04619770810224498	0.39650279020726853	2.858778326668235	0	SNX9, PPP3CC, VAMP4, PARK7
peptidyl-aspartic acid hydroxylation	GO:0042264	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	ASPH
CMP-N-acetylneuraminate biosynthetic process	GO:0006055	2	1417	4	18229	0.03259001821749125	0.39650279020726853	6.432251235003529	0	CMAS, NANS
peroxisome fission	GO:0016559	3	1417	11	18229	0.04823032625884975	0.39650279020726853	3.5085006736382884	0	ACOT8, C2orf33, PEX11B
rRNA acetylation involved in maturation of SSU-rRNA	GO:1904812	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	NAT10
regulation of dephosphorylation	GO:0035303	2	1417	6	18229	0.07339662602033457	0.39650279020726853	4.288167490002352	0	IGBP1, PPP2R3C
mitochondrial respiratory chain complex III assembly	GO:0034551	3	1417	13	18229	0.07448762485275352	0.39650279020726853	2.9687313392323977	0	TTC19, FXN, UQCRFS1
antigen processing and presentation of polysaccharide antigen via MHC class II	GO:0002505	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	ARL8B
retrograde axonal transport	GO:0008090	3	1417	11	18229	0.04823032625884975	0.39650279020726853	3.5085006736382884	0	DST, FBXW11, SOD1
cellular response to calcium ion starvation	GO:0072732	2	1417	4	18229	0.03259001821749125	0.39650279020726853	6.432251235003529	0	CBARA1, C22orf32
protein maturation by [2Fe-2S] cluster transfer	GO:0106034	2	1417	4	18229	0.03259001821749125	0.39650279020726853	6.432251235003529	0	NFU1, GLRX5
tRNA splicing, via endonucleolytic cleavage and ligation	GO:0006388	3	1417	13	18229	0.07448762485275352	0.39650279020726853	2.9687313392323977	0	TSEN34, DDX1, C2orf49
positive regulation of supramolecular fiber organization	GO:1902905	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	GPX1
negative regulation of potassium ion transmembrane transport	GO:1901380	3	1417	12	18229	0.06069311236654854	0.39650279020726853	3.2161256175017643	0	CAV3, NEDD4L, CAB39
nucleoside monophosphate metabolic process	GO:0009123	2	1417	6	18229	0.07339662602033457	0.39650279020726853	4.288167490002352	0	AK3, AK2
cellular response to organonitrogen compound	GO:0071417	2	1417	5	18229	0.051543882933506	0.39650279020726853	5.145800988002823	0	CAV3, ACTA1
amino acid catabolic process	GO:0009063	2	1417	5	18229	0.051543882933506	0.39650279020726853	5.145800988002823	0	ETFA, ETFB
symbiont-induced defense-related programmed cell death	GO:0034050	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	JAK2
regulation of carbohydrate catabolic process	GO:0043470	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	SCARB2
rRNA metabolic process	GO:0016072	2	1417	4	18229	0.03259001821749125	0.39650279020726853	6.432251235003529	0	MAPT, MKI67IP
heart formation	GO:0060914	2	1417	5	18229	0.051543882933506	0.39650279020726853	5.145800988002823	0	BMPR1A, EMP2
G-quadruplex DNA formation	GO:0071919	1	1417	1	18229	0.07773328213286522	0.39650279020726853	12.864502470007057	0	CNBP
