description	annotation_id	genes_found	input_size	term_genes	universe	pval	pval_adj	relative_enrichment	annotsbias	genes
Abnormal cortical gyration	HP:0002536	53	505	393	5046	0.012810892471074508	0.16806670837052512	1.3475323104829566	0	WDR26, TMEM5, NDUFA6, TTC15, ATP6V1E1, TUSC4, PDE6D, IER3IP1, VLDLR, NEDD4L, CDK5, CCDC55, ASCC1, ATP6V1A, CBARA1, ETFDH, ATP6V1B2, ERCC1, TSEN34, MPDZ, SIX3, ETFA, PEX1, TPRKB, TUBGCP2, PEX10, FDFT1, ARL3, ODC1, RAC1, NANS, TUBA8, CPT2, FH, ETFB, RMND1, CRADD, PPIL1, METTL5, HTATIP, PDHB, CSNK2A1, SHMT2, C13orf24, PDHA1, SUZ12, NDN, KIAA1279, PEX11B, PXMP3, ATXN2, CRSP8, DAG1
Distal muscle weakness	HP:0002460	34	505	231	5046	0.012848231203355544	0.16819250393852692	1.4706956409926708	0	RRM2B, RELA, DARS2, HADHB, ALG2, LAMP2, TNPO3, CAV3, HSPB3, PMP22, ACTA1, HADHA, SQSTM1, SMPX, RAB7A, HMBS, HNRPA2B1, TCAP, C6orf142, MAPT, DHTKD1, TTN, AFG3L2, HINT1, MFN2, MYH7, BAG3, HK1, SORD, ALS2, HSPB8, AIFM1, CRYAB, ACTN2
Knee contracture	HP:0034671	19	505	111	5046	0.013174005530144842	0.172085447237517	1.7103559004549103	0	ALG2, ATP6V1E1, NEDD4L, ACTA1, FHL1, DMD, SDHD, ERCC1, EMD, SVIL, PTDSS1, FDFT1, SCN4A, GNPAT, NT5C2, CPT2, BAG3, CFL2, PTPLA
Abnormal peripheral nervous system morphology	HP:0000759	52	505	386	5046	0.013906900966434666	0.18126822958615166	1.346083209357205	0	RRM2B, MDH2, MBD4, DARS2, CCT5, TTC19, NFU1, PRKAR1A, TFG, PSEN1, PMP22, ASCC1, DLST, FGF14, CBARA1, SQSTM1, SDHD, RAB7A, HMBS, PSAP, HNRPA2B1, CDKN2B, FXN, SDCCAG1, MOCS2, AKT1, MAPT, PEX10, AFG3L2, NGLY1, GLE1L, COQ6, SCN4A, HINT1, MFN2, ASAH1, FH, SHMT2, KRIT1, B2M, BAG3, HK1, SOD1, SLC25A4, CHMP2B, ALS2, YY1, HSPB8, AIFM1, SPTBN1, OPA1, NF2
Neck muscle weakness	HP:0000467	16	505	89	5046	0.014067772540944084	0.1825985849996268	1.796328846367783	0	MYPN, RRM2B, LMOD3, SGCG, CAV3, CNBP, ACTA1, PSAP, TTN, SCN4A, MYH7, TRIM32, CFL2, ALS2, RNASEH1, CRYAB
Muscle hypertrophy of the lower extremities	HP:0008968	11	505	53	5046	0.01406921946788083	0.1825985849996268	2.073827760134504	0	SGCG, CAV3, UNC45B, PMP22, DMD, CBARA1, TCAP, TTN, POPDC3, MYH7, DAG1
Increased intramyocellular lipid droplets	HP:0012240	6	505	21	5046	0.014298993585967267	0.1851841883003154	2.8548797736916547	0	ABHD5, MIPEP, AFG3L2, SCN4A, NDUFS4, SUCLG1
Optic atrophy	HP:0000648	75	505	591	5046	0.014383875824975184	0.18542161507152097	1.2680303563351258	0	CUGBP2, RRM2B, POLR3K, ZNF291, HLA-DRB1, TMEM5, DARS2, NDUFA6, ATPAF1, TTC15, PMPCB, PDPN, NDUFS1, C6orf66, CLTC, TSFM, IER3IP1, C11orf73, DPM2, PRKAR1A, TFG, CCDC44, IKBKG, GLRX5, ELP4, CECR1, ATP6V1A, PDXK, CBARA1, NDUFA13, ATP6V1B2, ERCC1, HMBS, DALRD3, MPDZ, ISCA2, USMG5, NARS2, PSAP, NDUFA11, PEX1, FXN, MYST3, PRUNE, KIAA0090, SLC19A2, TUBGCP2, PEX10, ATP5A1, AFG3L2, NGLY1, ARL3, SSBP1, ATPAF2, NT5C2, MFN2, FH, IDH3A, EEF1A2, TBC1D7, NDUFS2, C2orf33, TMEM126A, HK1, SLC1A2, PEX11B, PXMP3, SIL1, IDH3B, FGF12, HSD17B10, OPA1, DAG1, ACO2, KLHL7
Dementia	HP:0000726	31	505	208	5046	0.014438679786713945	0.18542161507152097	1.4892041127189641	0	RRM2B, PRDX1, ATP6V1E1, IRF6, PODXL, PSEN1, CECR1, ATP6V1A, SQSTM1, SDHD, HTRA2, PSAP, HNRPA2B1, NHLRC1, SCARB2, CSTB, MAPT, ITM2B, GLE1L, SPG21, ASAH1, CHCHD2, DLAT, SOD1, CHMP2B, NDUFA1, ATXN2, PPARGC1A, OPA1, NPC2, PARK7
Abnormal axial skeleton morphology	HP:0009121	295	505	2711	5046	0.014412353631551784	0.18542161507152097	1.0872974423963975	0	CUGBP2, ADSL, MYPN, RRM2B, NDUFA12, POLR3K, PRDX1, ZNF291, WDR26, TUBB2C, CD81, TMEM5, NDUFB9, NDUFB11, NDUFA6, ATPAF1, NBN, DOLK, NDUFS3, TTRAP, ADH5, SMS, ALG2, CLPP, POLR3GL, TTC15, PMPCB, TTC19, H3F3A, LMOD3, PDPN, TUSC3, ATP6V1E1, SGCG, EIF4A2, TNPO3, NDUFS1, C6orf66, PIGO, PDE6D, CLTC, HIBCH, IER3IP1, C11orf73, IDH2, DPM2, LTBP1, PRKAR1A, IKBKG, IGBP1, IRF6, GSTM3, RNF2, NEDD4L, RIT1, PODXL, CDK5, LIAS, MRPS28, GZF1, PMP22, CCDC55, KCNN2, KCNA4, MITF, ACTA1, DLD, FHL1, CECR1, DMD, ATP6V1A, CBARA1, NDUFS8, ASXL2, ETFDH, RPL8, SQSTM1, SMPX, SDHD, ATP6V1B2, CAMK2B, ERCC1, NDUFAF1, FARS2, TSEN34, HMBS, DALRD3, EMD, AP2M1, PQBP1, MPDZ, RPL15, UBB, BMPR1A, C14orf147, GPKOW, EIF4A3, NDUFC2, HTRA2, SIX3, C20orf116, SSR4, ETFA, USMG5, MYO18B, MTX2, C20orf24, NARS2, PSAP, PIGF, HNRPA2B1, NDUFA11, PGM1, PEX1, AIP, FXN, SVIL, SDCCAG1, DHX30, SCARB2, MYST3, MIPEP, PRUNE, HLA-DPB1, NDUFV1, TPRKB, C4orf20, COX8A, MOCS2, PRDM13, PROSC, CARS2, KIAA0090, RINT1, NDUFA2, PTDSS1, HNRPC, NDUFS6, AKT1, SET, TUBGCP2, MAPT, PEX10, ALDOA, DHTKD1, ATP5A1, CYBA, GPR177, TTN, MRPL12, PTPN2, PUS1, COX7B, ACADVL, CYB5A, IARS, FDFT1, NGLY1, RPL26, GLE1L, PSMB1, COQ6, SCN4A, GRIK2, ARL3, ATPAF2, ODC1, RFXANK, RAC1, GNPAT, NANS, CPT2, HINT1, MFN2, WDFY3, C1GALT1C1, ASAH1, FH, GNB5, ETFB, RPS24, SLC4A2, NFKB1, NEDL2, BLNK, CRADD, TNFRSF9, EEF1A2, DNAL1, NDUFS4, YIPF5, DRG1, TRAPPC4, SLC25A12, TMEM126B, METTL5, TBC1D7, MYH7, PPP2R1A, NDUFS2, RPL18, HTATIP, PDHB, H2AFY, RNF113A, TSR2, CSNK2A1, RABL3, SHMT2, KIAA0372, C13orf24, ADK, PDHA1, CLPB, DLAT, MAD2L2, UBE2T, C2orf33, SUZ12, KRIT1, SUCLG1, FAM58A, SLC25A20, BAG3, C14orf179, ARD1A, FBXW11, GATA6, POLR1B, HK1, TMEM70, UBE3A, MAPK1, HSPA9, SLC1A2, QDPR, TRIM32, HLA-DPA1, CTSA, RNASEH2C, ATP5O, ANK1, NDN, KIAA1279, SFTPB, CFL2, PEX11B, MDH1, DGCR14, CCDC47, COQ2, SUCLA2, SORD, NDUFA1, ALS2, COX5A, PTPLA, GOT2, PIGS, SLC20A2, WDR35, PXMP3, SIL1, ANKRD17, PMPCA, YY1, HSPB8, RNASEH1, RARS, AIFM1, SBDS, PAICS, FGF12, NHLRC2, COX4I1, CRSP8, POLA1, SPTBN1, HSD17B10, OPA1, UQCRC2, NAGS, DAG1, PIK3R1, TRIP11, PSMD12, MCM4, ACTN2, PPP2R3C, ACO2, ASPH, KLHL7, SMAD2, BRP44L, NF2
Bradykinesia	HP:0002067	19	505	112	5046	0.014439696801477957	0.18542161507152097	1.69508486562942	0	MYPN, RRM2B, TTC19, CLTC, CCDC44, PODXL, KCNN2, ACTA1, FARS2, HTRA2, USMG5, MAPT, CHCHD2, SLC25A4, COQ2, SLC20A2, PRDX3, ATXN2, PARK7
Abnormal erythrocyte adenosine deaminase activity	HP:4000209	7	505	27	5046	0.01447293270133247	0.18545548647521373	2.5905390539053905	0	CECR1, RPL8, RPL15, RPL26, RPS24, RPL18, TSR2
Developmental regression	HP:0002376	56	505	422	5046	0.014560768910083073	0.1861873847342057	1.325963117638778	0	CUGBP2, POLR3K, NDUFA6, ADH5, POLR3GL, TTC15, PMPCB, TTC19, H3F3A, NDUFS1, CLTC, NFU1, HIBCH, GLRX5, CECR1, ATP6V1A, C14orf4, SDHD, CAMK2B, FARS2, DALRD3, BMPR1A, NDUFC2, ISCA2, USMG5, GAMT, NARS2, PSAP, PEX1, MSH2, NDUFV1, CARS2, NDUFA2, PHYH, PEX10, GPR177, NGLY1, TMLHE, ASAH1, EEF1A2, NDUFS4, NDUFS2, CLPB, C2orf33, SLC1A2, RNASEH2C, PEX11B, OBFC1, PXMP3, UBAC2, AIFM1, FGF12, COX4I1, CRSP8, SPTBN1, HSD17B10
Diminished movement	HP:0002374	15	505	82	5046	0.014705345264975446	0.18764020558108668	1.827819367302584	0	RRM2B, MRPS16, LMOD3, LAMP2, CLTC, DPM2, PODXL, ACTA1, FGF14, NDUFA13, FXR1, MAPT, CFL2, SLC25A4, AIFM1
Abnormal hemoglobin	HP:0011902	14	505	75	5046	0.015275833743923974	0.19410236545476564	1.8651881188118813	0	KLF11, CECR1, RPL8, RPL15, MTX2, NARS2, CYB5A, RPL26, RPS24, YIPF5, RPL18, TSR2, APPL1, SBDS
Acute myeloid leukemia	HP:0004808	14	505	75	5046	0.015275833743923974	0.19410236545476564	1.8651881188118813	0	MBD4, ADH5, JAK2, CECR1, RPL8, RPL15, RPL26, RPS24, ETV6, RPL18, TSR2, CLPB, UBE2T, SBDS
Abnormality of the musculature of the lower limbs	HP:0001437	18	505	105	5046	0.015356713276942942	0.19472183927102757	1.7129278642149928	0	DARS2, SGCG, CAV3, UNC45B, PODXL, PMP22, FHL1, DMD, CBARA1, EMD, TCAP, TTN, HINT1, POPDC3, MYH7, TRIM32, DAG1, CRYAB
Increased circulating free fatty acid level	HP:0030781	3	505	6	5046	0.015819605740196585	0.1989266190691525	4.996039603960397	0	DOLK, ACADVL, HADH
Elevated circulating glutaric acid concentration	HP:0003530	3	505	6	5046	0.015819605740196585	0.1989266190691525	4.996039603960397	0	ETFDH, ETFA, ETFB
Ebstein anomaly of the tricuspid valve	HP:0010316	3	505	6	5046	0.015819605740196585	0.1989266190691525	4.996039603960397	0	TPM1, MYH7, YY1
Short term memory impairment	HP:0033687	3	505	6	5046	0.015819605740196585	0.1989266190691525	4.996039603960397	0	RRM2B, MAPT, RNASEH1
Abnormal CSF protein concentration	HP:0025456	10	505	47	5046	0.015885803972911915	0.19934546144890086	2.1259742995576154	0	RRM2B, HLA-DRB1, ALDH4A1, ABHD5, PMP22, CBARA1, PSAP, PHYH, NGLY1, NDUFS4
Hyperbilirubinemia	HP:0002904	21	505	129	5046	0.016358335009842587	0.2047596704065431	1.6266175454754779	0	GSR, TNPO3, GLRX5, PGK1, IL12RB1, PFKM, HMBS, ALDOA, IARS, ODC1, CPT2, FH, ADK, GPX1, ARD1A, HK1, ANK1, WDR35, PXMP3, NHLRC2, SPTBN1
Abnormality of the voice	HP:0001608	60	505	460	5046	0.01638482761048893	0.2047596704065431	1.3033146792940162	0	MYPN, RRM2B, MDH2, SMS, TTC15, TTC19, UNC45B, ALDH4A1, IRF6, PODXL, PMP22, ACTA1, FHL1, DLST, NDUFS8, SDHD, CAMK2B, HMBS, EMD, PQBP1, UBB, EIF4A3, C20orf116, IL17RD, HNRPA2B1, AIP, TNNC2, SET, SLC19A2, MAPT, ATP5A1, TTN, COQ6, SCN4A, ATP5G3, DST, MFN2, ASAH1, FH, RNF113A, SUZ12, BAG3, HK1, MAPK1, RNASEH2C, SOD1, NDN, DGCR14, COQ2, ALS2, PTPLA, SIL1, RNASEH1, RARS, ATXN2, POLA1, SPTBN1, OPA1, CRYAB, NF2
Slowly progressive	HP:0003677	25	505	161	5046	0.01652153086936339	0.205620120326923	1.5515650943976387	0	MYPN, DARS2, ALG2, HSPB3, TFG, PMP22, ACTA1, NDUFA13, FARS2, EMD, PEX10, TTN, AFG3L2, SPG21, MFN2, EEF2, MYH7, TRIM32, CFL2, SLC25A4, ALS2, PXMP3, AIFM1, CRYAB, PARK7
Cerebral visual impairment	HP:0100704	25	505	161	5046	0.01652153086936339	0.205620120326923	1.5515650943976387	0	RRM2B, POLR3GL, TTC15, H3F3A, EIF4A2, NEDD4L, NDUFAF1, TSEN34, SIX3, NARS2, PDSS2, MYST3, PRUNE, KIAA0090, TUBGCP2, FDFT1, GRIK2, NEDL2, PPP2R1A, HK1, SLC25A4, CCDC47, PIGS, FGF12, PSMD12
Nocturnal hypoventilation	HP:0002877	5	505	16	5046	0.01688837550954767	0.20847340929402935	3.1225247524752473	0	LMOD3, ACTA1, TTN, MYH7, CFL2
Elevated circulating phytanic acid concentration	HP:0010571	5	505	16	5046	0.01688837550954767	0.20847340929402935	3.1225247524752473	0	PEX1, PHYH, PEX10, PEX11B, PXMP3
Abnormal circulating phytanic acid concentration	HP:0010965	5	505	16	5046	0.01688837550954767	0.20847340929402935	3.1225247524752473	0	PEX1, PHYH, PEX10, PEX11B, PXMP3
Abnormal cardiomyocyte morphology	HP:0031331	5	505	16	5046	0.01688837550954767	0.20847340929402935	3.1225247524752473	0	TNNI3, DOLK, KLHL24, RPL3L, ACTN2
Limb ataxia	HP:0002070	16	505	91	5046	0.01722583172881738	0.21220684168366288	1.7568490915025567	0	TTC19, PMP22, FGF14, SQSTM1, FXN, SCARB2, CSTB, PEX10, AFG3L2, EEF2, COQ2, SIL1, PMPCA, PRDX3, FGF12, ATXN2
Macrocytic dyserythropoietic anemia	HP:0005532	7	505	28	5046	0.017681751269393132	0.21735555032082188	2.498019801980198	0	CECR1, RPL8, RPL15, RPL26, RPS24, RPL18, TSR2
Dysphonia	HP:0001618	21	505	130	5046	0.017751360734005416	0.21735555032082188	1.6141051028179743	0	RRM2B, MDH2, TTC19, DLST, SDHD, HMBS, HNRPA2B1, TTN, ATP5G3, MFN2, ASAH1, FH, RNF113A, HK1, SOD1, COQ2, ALS2, SIL1, RNASEH1, RARS, CRYAB
Abnormal circulating bilirubin concentration	HP:0033479	21	505	130	5046	0.017751360734005416	0.21735555032082188	1.6141051028179743	0	GSR, TNPO3, GLRX5, PGK1, IL12RB1, PFKM, HMBS, ALDOA, IARS, ODC1, CPT2, FH, ADK, GPX1, ARD1A, HK1, ANK1, WDR35, PXMP3, NHLRC2, SPTBN1
Polymicrogyria	HP:0002126	30	505	203	5046	0.017822038614701937	0.21778100008812187	1.4766619519094766	0	TMEM5, ATP6V1E1, TUSC4, PDE6D, NEDD4L, ATP6V1A, CBARA1, ATP6V1B2, ERCC1, SIX3, PEX1, PEX10, FDFT1, ARL3, ODC1, RAC1, NANS, TUBA8, CPT2, FH, HTATIP, SHMT2, C13orf24, PDHA1, SUZ12, NDN, KIAA1279, PEX11B, PXMP3, DAG1
Retinal hamartoma	HP:0009594	6	505	22	5046	0.018043108108447097	0.2187185564905957	2.725112511251125	0	MDH2, DLST, SDHD, AKT1, FH, NF2
Abnormal circulating calcitonin concentration	HP:0034902	6	505	22	5046	0.018043108108447097	0.2187185564905957	2.725112511251125	0	MDH2, PRKAR1A, DLST, SDHD, CDKN2B, FH
Fatiguable weakness of proximal limb muscles	HP:0030200	6	505	22	5046	0.018043108108447097	0.2187185564905957	2.725112511251125	0	MYPN, LMOD3, TFG, ACTA1, CASQ1, CFL2
Elevated circulating calcitonin concentration	HP:0003528	6	505	22	5046	0.018043108108447097	0.2187185564905957	2.725112511251125	0	MDH2, PRKAR1A, DLST, SDHD, CDKN2B, FH
Epileptic spasm	HP:0011097	29	505	195	5046	0.018131739516035333	0.2193542379375053	1.486001523229246	0	CUGBP2, MDH2, DOLK, ALG2, TTC15, EIF4A2, TUSC4, HIBCH, NEDD4L, ATP6V1A, TSEN34, AP2M1, PRUNE, C4orf20, PROSC, NGLY1, GRIK2, TUBA8, ASAH1, PPIL1, EEF1A2, PDHA1, C2orf33, HK1, MAPK1, SLC1A2, SUCLA2, COX4I1, SPTBN1
Homocystinuria	HP:0002156	4	505	11	5046	0.018459557371147302	0.22155124203272036	3.633483348334834	0	PRDX1, C2orf25, LMBRD1, ASPH
Red-green dyschromatopsia	HP:0000642	4	505	11	5046	0.018459557371147302	0.22155124203272036	3.633483348334834	0	FGF14, NDUFS2, OPA1, ACO2
Elevated creatine kinase after exercise	HP:0008331	4	505	11	5046	0.018459557371147302	0.22155124203272036	3.633483348334834	0	CAV3, ALDOA, SLC25A20, LDHA
Head-banging	HP:0012168	4	505	11	5046	0.018459557371147302	0.22155124203272036	3.633483348334834	0	EIF4A2, PIGF, HTATIP, MAPK1
Abnormal cardiovascular system physiology	HP:0011025	164	505	1432	5046	0.018689203169670102	0.2238641510106136	1.1443442668289174	0	MYPN, TNNI3, RRM2B, MDH2, PRDX1, APOA1, ZNF291, MRPS14, HLA-DRB1, CSRP3, NNT, NDUFB11, ATPAF1, DOLK, CTGF, TTRAP, HADHB, TNNI3K, PPCS, LAMP2, ATP6V1E1, SGCG, TNPO3, SCO1, NFU1, CAV3, LTBP1, PRKAR1A, MLX, CNBP, IKBKG, RNF2, NEDD4L, RIT1, PSEN1, JAK2, ACTA1, DLD, FHL1, CECR1, DLST, DMD, ATP6V1A, HADHA, CALM2, SLC25A26, PCCB, SNTA1, CTNNA3, GPD1L, SDHD, IL12RB1, CASQ2, NDUFAF1, KLHL24, HMBS, EMD, BMPR1A, RPL3L, HTRA2, LMBRD1, SIX3, USMG5, CD55, ASNA1, ACAT1, MTX2, PSAP, HNRPA2B1, PGM1, PEX1, CDKN2B, AIP, ACY1, PKP2, FXN, SVIL, SLMAP, TCAP, SCARB2, MYST3, MSH2, HLA-DPB1, COX8A, TNNC2, ATP1B1, LPL, NDUFA2, AKT1, SLC19A2, UQCRFS1, PHYH, PEX10, ALDOA, ATP5A1, TTN, MRPL12, COX7B, PRKAG2, ACADVL, ECHS1, HADH, MYBPC3, SCN4A, ATPAF2, DST, CPT2, FH, GNB5, RYR2, ZBTB16, PYGM, CHCHD2, TPM1, DNAL1, TMEM126B, MYH7, NDUFS2, SLC40A1, DSG2, KIAA0372, ADK, DTNA, CLPB, KRIT1, FAM58A, SLC25A20, B2M, BAG3, ARD1A, FBXW11, GATA6, TMEM70, MAPK1, TRIM32, HLA-DPA1, RNASEH2C, RRAGD, KIAA1279, SFTPB, PCCA, PEX11B, OBFC1, SLC25A4, COQ2, LARS2, COX5A, WDR35, PXMP3, UBAC2, YY1, RNASEH1, SBDS, GGCX, PLN, MYOZ2, C14orf112, SPTBN1, NAGS, CRYAB, PSMD12, ACTN2, SMAD2, NF2
Difficulty walking	HP:0002355	43	505	314	5046	0.018738281448219537	0.22400931727348838	1.36834205713565	0	CUGBP2, MYPN, DARS2, ALG2, CLTC, HSPB3, ABHD5, PMP22, SMCR7, ACTA1, FHL1, DMD, FGF14, ATP6V1A, CBARA1, NDUFS8, SQSTM1, ERCC1, DALRD3, PSAP, TCAP, AKT1, DHTKD1, TTN, GLE1L, SPG21, ATP5G3, MFN2, ASAH1, EEF1A2, MYH7, DLAT, HK1, SLC1A2, RNASEH2C, SORD, ALS2, RNASEH1, RARS, FGF12, DAG1, CRYAB, NF2
Unsteady gait	HP:0002317	29	505	196	5046	0.019341691527488273	0.23031432681356862	1.4784198828046071	0	CUGBP2, DARS2, SMS, CLTC, ALDH4A1, GLRX5, PMP22, ATP6V1A, HMBS, DALRD3, AP2M1, PEX1, SCARB2, MAPT, PEX10, GPR177, EEF1A2, SUCLG1, SLC1A2, NDUFA1, PXMP3, PMPCA, RNASEH1, AIFM1, FGF12, ATXN2, OPA1, DAG1, NF2
Peripheral axonal degeneration	HP:0000764	29	505	196	5046	0.019341691527488273	0.23031432681356862	1.4784198828046071	0	RRM2B, DARS2, CCT5, TTC19, TFG, PMP22, ASCC1, FGF14, CBARA1, RAB7A, HMBS, PSAP, HNRPA2B1, FXN, SDCCAG1, MOCS2, PEX10, AFG3L2, NGLY1, GLE1L, HINT1, MFN2, SHMT2, BAG3, HK1, SLC25A4, HSPB8, AIFM1, OPA1
Fatty replacement of skeletal muscle	HP:0012548	8	505	35	5046	0.019686036665642323	0.2334971981026578	2.283903818953324	0	LMOD3, SMPX, HNRPA2B1, FXR1, TNNC2, TTN, POPDC3, CFL2
Adenocarcinoma of the colon	HP:0040276	8	505	35	5046	0.019686036665642323	0.2334971981026578	2.283903818953324	0	CECR1, RPL8, RPL15, BMPR1A, RPL26, RPS24, RPL18, TSR2
Motor seizure	HP:0020219	56	505	429	5046	0.019837787020280214	0.23437977998034773	1.3043273558125041	0	CUGBP2, MDH2, ATPAF1, DOLK, SMS, ALG2, TTC15, EIF4A2, TUSC4, HIBCH, IER3IP1, DPM2, ALDH4A1, NEDD4L, ATP6V1A, SDHD, CAMK2B, FARS2, TSEN34, DALRD3, AP2M1, USMG5, GAMT, PSAP, NHLRC1, PRUNE, NDUFV1, C4orf20, COX8A, PROSC, CARS2, NDUFA2, ATP5A1, AFG3L2, NGLY1, GRIK2, ATPAF2, TUBA8, ASAH1, PPIL1, EEF1A2, SLC25A12, CSNK2A1, PDHA1, CLPB, C2orf33, HK1, UBE3A, MAPK1, SLC1A2, SUCLA2, NDUFA1, FGF12, COX4I1, SPTBN1, NAGS
Neoplasm of the peripheral nervous system	HP:0100007	13	505	70	5046	0.0198129709799849	0.23437977998034773	1.8556718528995757	0	MDH2, MBD4, PRKAR1A, DLST, SDHD, CDKN2B, AKT1, COQ6, FH, KRIT1, YY1, SPTBN1, NF2
Tip-toe gait	HP:0030051	15	505	85	5046	0.020079963645660004	0.23677949349483518	1.7633080955154339	0	MYPN, HADHB, SGCG, FHL1, DMD, HADHA, EMD, PSAP, NT5C2, MYH7, BAG3, ALS2, YY1, AIFM1, SPTBN1
Abnormality of extrapyramidal motor function	HP:0002071	42	505	307	5046	0.02034886866604864	0.23948445239790447	1.3669945496178282	0	MYPN, RRM2B, PRDX1, TTC19, PCBD1, CLTC, NFU1, C11orf73, CCDC44, PODXL, PSEN1, KCNN2, MITF, ACTA1, CBARA1, SQSTM1, CAMK2B, FARS2, HTRA2, USMG5, GAMT, ACAT1, PSAP, CDKN2B, SCARB2, MAPT, AFG3L2, SPG21, CHCHD2, CLPB, UQCRQ, RNASEH2C, SOD1, SLC25A4, CHMP2B, COQ2, ALS2, SLC20A2, PRDX3, RARS, ATXN2, PARK7
Juvenile onset	HP:0003621	85	505	692	5046	0.020698880694958472	0.24275916765781164	1.227350769759057	0	MYPN, TNNI3, PRDX1, MBD4, CTNNA1, NDUFS3, HADHB, TTC19, LAMP2, SGCG, TNPO3, CAV3, PRKAR1A, CCDC44, PMP22, SMCR7, KCNN2, FHL1, CECR1, DMD, PGK1, PSENEN, C14orf4, CALM2, PDXK, NDUFS8, CTNNA3, TRAF3IP2, SDHD, CASQ2, RAB7A, PFKM, HMBS, EMD, LMBRD1, CD55, HNRPA2B1, NHLRC1, FXN, SVIL, SCARB2, CSTB, C6orf142, CARS2, SLC19A2, PEX10, DHTKD1, CYBA, AFG3L2, PRKAG2, COQ6, MYBPC3, SCN4A, ARL3, SSBP1, DUT, CIB1, NT5C2, HINT1, MFN2, ASAH1, RYR2, IDH3A, PYGM, NFKB1, TNFRSF9, TMEM126B, MYH7, NDUFS2, DSG2, B2M, LDHA, BAG3, HK1, RRAGD, ANK1, PEX11B, OBFC1, IFNAR1, PRDX3, HSPB8, MYOZ2, PIK3R1, ACTN2, ACO2
Falls	HP:0002527	9	505	42	5046	0.02070722482743584	0.24275916765781164	2.141159830268741	0	DMD, NDUFS8, FXN, SET, MAPT, TTN, POPDC3, MYH7, SPTBN1
Foot dorsiflexor weakness	HP:0009027	22	505	140	5046	0.020834438958406275	0.24377902418320546	1.57018387553041	0	RRM2B, LMOD3, PMP22, ACTA1, FHL1, SQSTM1, RAB7A, TCAP, TTN, GLE1L, HINT1, MFN2, MYH7, SOD1, CFL2, CHMP2B, PTPLA, ATXN2, PPARGC1A, CRYAB, ACTN2, NF2
Motor delay	HP:0001270	118	505	999	5046	0.02095625540572488	0.24379244532456526	1.1802455921267803	0	CUGBP2, MYPN, MYST1, MCEE, NDUFA12, MDH2, POLR3K, WDR26, MRPS14, DARS2, ATPAF1, DOLK, HADHB, ALG2, POLR3GL, H3F3A, PCBD1, LMOD3, ATP6V1E1, EIF4A2, TNPO3, PIGO, HIBCH, LTBP1, TFG, VLDLR, NEDD4L, CDK5, LIAS, PMP22, CCDC55, KCNN2, KCNA4, ACTA1, CECR1, TNFSF5IP1, DMD, ATP6V1A, HADHA, CBARA1, SDHD, CAMK2B, TSEN34, HMBS, MPDZ, BMPR1A, C14orf147, USMG5, PHKB, ACAT1, MYO18B, HNRPA2B1, PGM1, DHX30, MYST3, C6orf142, PRDM13, PROSC, FXR1, TNNC2, HNRPC, SET, UQCRFS1, ALDOA, ATP5A1, GPR177, TTN, NGLY1, HADH, GLE1L, PSMB1, SCN4A, GRIK2, ATPAF2, ODC1, RAC1, SPG21, NANS, NT5C2, MFN2, ASAH1, GNB5, NEDL2, PPIL1, SLC25A12, MYH7, PPP2R1A, NDUFS2, CSNK2A1, SHMT2, CLPB, DLAT, C2orf33, SUCLG1, ARD1A, FBXW11, HK1, UBE3A, CFL2, COQ2, SUCLA2, LARS2, NDUFA1, DDOST, ALS2, PTPLA, ANKRD17, PMPCA, YY1, RARS, NHLRC2, CRSP8, SPTBN1, OPA1, DAG1, TRIP11, PSMD12, ACTN2
Thickened nuchal skin fold	HP:0000474	11	505	56	5046	0.0209166853341197	0.24379244532456526	1.9627298444130126	0	RIT1, PSEN1, SQSTM1, ATP6V1B2, PEX1, MAPT, PEX10, PEX11B, CHMP2B, PXMP3, TRIP11
Ventricular fibrillation	HP:0001663	11	505	56	5046	0.0209166853341197	0.24379244532456526	1.9627298444130126	0	NDUFB11, CALM2, SNTA1, GPD1L, CASQ2, PKP2, SLMAP, PRKAG2, ACADVL, MYBPC3, RYR2
Blindness	HP:0000618	41	505	299	5046	0.021005917635731456	0.24390204365932633	1.3701513295142225	0	ZNF291, HLA-DRB1, NDUFB9, NDUFB11, NDUFA6, ATPAF1, NDUFS3, EIF4A2, NDUFS1, C6orf66, PGK1, UROD, NDUFS8, SDHD, NDUFAF1, PQBP1, USMG5, PSAP, NDUFA11, AIP, NDUFV1, NDUFS6, AKT1, ATP5A1, COX7B, ARL3, ATPAF2, IDH3A, NDUFS4, TMEM126B, NDUFS2, PDHA1, ARD1A, TRIM32, NDUFA1, UBAC2, IDH3B, HSD17B10, OPA1, KLHL7, NF2
Incoordination	HP:0002311	39	505	282	5046	0.021226371065171834	0.2459905067418862	1.38188329471245	0	MYPN, RRM2B, HLA-DRB1, DARS2, HADHB, ALG2, TTC19, SGCG, CLTC, CAV3, PMP22, ACTA1, FHL1, HADHA, CBARA1, SQSTM1, SDHD, LMBRD1, PSAP, PEX1, SET, MAPT, TTN, SCN4A, SPG21, HINT1, MFN2, ASAH1, EEF2, EEF1A2, HAX1, UBE3A, CFL2, SLC25A4, COQ2, NDUFA1, PMPCA, HSD17B10, OPA1
