description	annotation_id	genes_found	input_size	term_genes	universe	pval	pval_adj	relative_enrichment	annotsbias	genes
Abnormal blood potassium concentration	HP:0011042	2	22	109	5046	0.08071059969232142	0.33600771958449727	4.208507089241035	0	CALM2, COL3A1
Generalized limb muscle atrophy	HP:0009055	1	22	20	5046	0.08383035762713867	0.33600771958449727	11.468181818181819	0	TPM3
Congenital onset	HP:0003577	8	22	1095	5046	0.08392889974960623	0.33600771958449727	1.6757160647571607	0	CNTNAP1, MCM3AP, TCF12, CDK6, COL1A1, TPM1, TPM3, COL3A1
Weakness of muscles of respiration	HP:0004347	2	22	112	5046	0.0845762128226982	0.33600771958449727	4.095779220779221	0	TTN, TPM3
Knee contracture	HP:0034671	2	22	111	5046	0.08328120553608259	0.33600771958449727	4.132678132678133	0	CNTNAP1, TPM3
Femoral hernia	HP:0100541	1	22	20	5046	0.08383035762713867	0.33600771958449727	11.468181818181819	0	COL1A1
Synostosis of metacarpals/metatarsals	HP:0100265	1	22	20	5046	0.08383035762713867	0.33600771958449727	11.468181818181819	0	TCF12
Weakness of long finger extensor muscles	HP:0009077	1	22	20	5046	0.08383035762713867	0.33600771958449727	11.468181818181819	0	TTN
Abnormal morphology of myocardial trabeculae	HP:0030681	1	22	20	5046	0.08383035762713867	0.33600771958449727	11.468181818181819	0	CALM2
Abnormality of cardiovascular system electrophysiology	HP:0030956	5	22	549	5046	0.0828074446623743	0.33600771958449727	2.088922006954794	0	CALM2, TTN, D6S1101, TPM1, TPM3
Ulnar deviation of the wrist	HP:0003049	1	22	20	5046	0.08383035762713867	0.33600771958449727	11.468181818181819	0	KIDINS220
Weakness of facial musculature	HP:0030319	3	22	236	5046	0.08079725190272496	0.33600771958449727	2.915639445300462	0	CNTNAP1, TTN, TPM3
Absent earlobe	HP:0000387	1	22	20	5046	0.08383035762713867	0.33600771958449727	11.468181818181819	0	COL3A1
Displacement of the urethral meatus	HP:0100627	4	22	389	5046	0.08418028510187718	0.33600771958449727	2.3584949754615563	0	TCF12, RAC1, KIAA0792, COL3A1
Osteolytic defects of the phalanges of the hand	HP:0009771	1	22	20	5046	0.08383035762713867	0.33600771958449727	11.468181818181819	0	COL3A1
Kinetic tremor	HP:0030186	2	22	112	5046	0.0845762128226982	0.33600771958449727	4.095779220779221	0	BZRAP1, KIAA0792
Osteolytic defects of the hand bones	HP:0009699	1	22	20	5046	0.08383035762713867	0.33600771958449727	11.468181818181819	0	COL3A1
Ophthalmoplegia	HP:0000602	3	22	241	5046	0.08487236623330326	0.33635378637779545	2.855149000377216	0	MCM3AP, TTN, TPM3
Abnormal cornea morphology	HP:0000481	6	22	727	5046	0.08518126376151802	0.3367485341333722	1.8929598599474802	0	LCAT, KIDINS220, COL1A1, MAPK8IP3, D6S1101, COL3A1
Abnormal male urethral meatus morphology	HP:0032076	4	22	391	5046	0.08543818997186357	0.3369363913351189	2.3464310625435947	0	TCF12, RAC1, KIAA0792, COL3A1
Periorbital edema	HP:0100539	2	22	113	5046	0.08587759023028009	0.33784118014797226	4.059533386967015	0	COL1A1, DAAM2
Abnormal right ventricular function	HP:0033118	1	22	21	5046	0.08784065053048189	0.33974905457583016	10.922077922077921	0	TTN
Abnormal cortical gyration	HP:0002536	4	22	393	5046	0.08670576212017432	0.33974905457583016	2.3344899375433728	0	CDK6, MAPK8IP3, RAC1, COL3A1
Oromandibular dystonia	HP:0012048	1	22	21	5046	0.08784065053048189	0.33974905457583016	10.922077922077921	0	BZRAP1
Corneal scarring	HP:0000559	1	22	21	5046	0.08784065053048189	0.33974905457583016	10.922077922077921	0	D6S1101
Premature loss of primary teeth	HP:0006323	1	22	21	5046	0.08784065053048189	0.33974905457583016	10.922077922077921	0	COL3A1
Descending aortic dissection	HP:0012499	1	22	21	5046	0.08784065053048189	0.33974905457583016	10.922077922077921	0	COL3A1
Mild short stature	HP:0003502	1	22	21	5046	0.08784065053048189	0.33974905457583016	10.922077922077921	0	COL1A1
Increased variability in muscle fiber diameter	HP:0003557	2	22	115	5046	0.08849915988016678	0.3414751756527299	3.9889328063241107	0	TTN, TPM3
Scoliosis	HP:0002650	8	22	1109	5046	0.08926272100154439	0.34359741170211705	1.6545618493319123	0	MCM3AP, TCF12, TTN, COL1A1, MAPK8IP3, RAC1, TPM3, COL3A1
Middle age onset	HP:0003596	3	22	248	5046	0.09072843465071398	0.3475763127452352	2.7745601173020527	0	BZRAP1, TTN, TPM1
Congestive heart failure	HP:0001635	3	22	248	5046	0.09072843465071398	0.3475763127452352	2.7745601173020527	0	TTN, COL1A1, TPM1
Dystrophic toenail	HP:0001810	1	22	22	5046	0.09183418400079621	0.3493172625467638	10.425619834710744	0	D6S1101
Fatiguable weakness of proximal limb muscles	HP:0030200	1	22	22	5046	0.09183418400079621	0.3493172625467638	10.425619834710744	0	TPM3
Limb tremor	HP:0200085	1	22	22	5046	0.09183418400079621	0.3493172625467638	10.425619834710744	0	BZRAP1
Abnormality of lower limb joint	HP:0100491	6	22	742	5046	0.09219293619357764	0.3498547979610057	1.8546924773339866	0	CNTNAP1, TTN, COL1A1, MAPK8IP3, TPM3, COL3A1
Small hand	HP:0200055	2	22	118	5046	0.09247745551567767	0.35002176297585647	3.8875192604006163	0	MAPK8IP3, COL3A1
Ptosis	HP:0000508	6	22	743	5046	0.09267201431181782	0.35002176297585647	1.8521962559647618	0	BZRAP1, CNTNAP1, TCF12, TTN, TPM3, COL3A1
Quadriceps muscle weakness	HP:0003731	1	22	23	5046	0.09581102475556982	0.35036349734479966	9.972332015810277	0	TTN
Short philtrum	HP:0000322	3	22	251	5046	0.09329104134242412	0.35036349734479966	2.7413980441868886	0	KIDINS220, MAPK8IP3, COL3A1
Head titubation	HP:0002599	1	22	23	5046	0.09581102475556982	0.35036349734479966	9.972332015810277	0	KIAA0792
Abnormal left ventricular end-diastolic volume	HP:0033754	1	22	23	5046	0.09581102475556982	0.35036349734479966	9.972332015810277	0	TPM1
Abnormality of skeletal muscle fiber size	HP:0012084	2	22	120	5046	0.09515943849683052	0.35036349734479966	3.8227272727272728	0	TTN, TPM3
Muscle fiber splitting	HP:0003555	1	22	23	5046	0.09581102475556982	0.35036349734479966	9.972332015810277	0	TTN
Cerebellar dysplasia	HP:0007033	1	22	23	5046	0.09581102475556982	0.35036349734479966	9.972332015810277	0	RAC1
Osteolysis involving bones of the upper limbs	HP:0045039	1	22	23	5046	0.09581102475556982	0.35036349734479966	9.972332015810277	0	COL3A1
Deviation of toes	HP:0100498	2	22	119	5046	0.0938155160445805	0.35036349734479966	3.85485103132162	0	TCF12, COL1A1
Erythema	HP:0010783	2	22	119	5046	0.0938155160445805	0.35036349734479966	3.85485103132162	0	COL1A1, D6S1101
Micronodular cirrhosis	HP:0001413	1	22	23	5046	0.09581102475556982	0.35036349734479966	9.972332015810277	0	ARG1
Reduced systolic function	HP:0006673	1	22	23	5046	0.09581102475556982	0.35036349734479966	9.972332015810277	0	TPM3
Dentinogenesis imperfecta	HP:0000703	1	22	23	5046	0.09581102475556982	0.35036349734479966	9.972332015810277	0	COL1A1
Increased left ventricular end-diastolic volume	HP:0033755	1	22	23	5046	0.09581102475556982	0.35036349734479966	9.972332015810277	0	TPM1
Abnormal lateral ventricle morphology	HP:0030047	2	22	121	5046	0.09650915211738716	0.35131951528704963	3.7911344853493616	0	KIDINS220, RAC1
Syncope	HP:0001279	2	22	121	5046	0.09650915211738716	0.35131951528704963	3.7911344853493616	0	CALM2, TTN
Abnormality of the middle ear ossicles	HP:0004452	1	22	24	5046	0.09977123925992527	0.3583301874312941	9.556818181818183	0	COL1A1
EMG: myopathic abnormalities	HP:0003458	2	22	123	5046	0.09922567211148767	0.3583301874312941	3.729490022172949	0	TTN, TPM3
Abnormal muscle tone	HP:0003808	13	22	2182	5046	0.09940476654757782	0.3583301874312941	1.366511124072994	0	BZRAP1, KIDINS220, HEXA, CNTNAP1, MCM3AP, TTN, COL1A1, MAPK8IP3, RAC1, D6S1101, ARG1, TPM3, KIAA0792
Autosomal dominant inheritance	HP:0000006	12	22	1961	5046	0.09919933123770905	0.3583301874312941	1.4035510639284223	0	KIDINS220, CALM2, TCF12, TTN, CRYGS, COL1A1, MAPK8IP3, RAC1, TPM1, TPM3, KIAA0792, COL3A1
Bronchomalacia	HP:0002780	1	22	24	5046	0.09977123925992527	0.3583301874312941	9.556818181818183	0	RAC1
Abnormal cardiac test	HP:0500015	1	22	24	5046	0.09977123925992527	0.3583301874312941	9.556818181818183	0	CALM2
Tooth malposition	HP:0000692	4	22	414	5046	0.10059079898466196	0.35856962478623927	2.2160737812911724	0	KIDINS220, TCF12, TPM3, COL3A1
Abnormality of the upper limb	HP:0002817	11	22	1750	5046	0.10062948063392681	0.35856962478623927	1.4417142857142857	0	KIDINS220, CNTNAP1, MCM3AP, TCF12, TTN, COL1A1, MAPK8IP3, RAC1, D6S1101, TPM3, COL3A1
Hip dislocation	HP:0002827	3	22	261	5046	0.10205598196915348	0.35856962478623927	2.6363636363636362	0	COL1A1, TPM3, COL3A1
Hypoplasia of the musculature	HP:0009004	1	22	25	5046	0.10371489372752413	0.35856962478623927	9.174545454545456	0	TPM3
Abnormal joint physiology	HP:0034430	9	22	1341	5046	0.10268530217721708	0.35856962478623927	1.5393532641854792	0	KIDINS220, CNTNAP1, TCF12, TTN, COL1A1, RAC1, D6S1101, TPM3, COL3A1
Torsade de pointes	HP:0001664	1	22	25	5046	0.10371489372752413	0.35856962478623927	9.174545454545456	0	CALM2
Abnormality of joint mobility	HP:0011729	9	22	1341	5046	0.10268530217721708	0.35856962478623927	1.5393532641854792	0	KIDINS220, CNTNAP1, TCF12, TTN, COL1A1, RAC1, D6S1101, TPM3, COL3A1
Sagittal craniosynostosis	HP:0004442	1	22	25	5046	0.10371489372752413	0.35856962478623927	9.174545454545456	0	TCF12
Open mouth	HP:0000194	2	22	124	5046	0.10059233923622317	0.35856962478623927	3.6994134897360706	0	RAC1, D6S1101
Pulmonary opacity	HP:0031457	1	22	25	5046	0.10371489372752413	0.35856962478623927	9.174545454545456	0	COL3A1
Respiratory failure	HP:0002878	3	22	263	5046	0.10384925118109851	0.35856962478623927	2.6163152436916697	0	CNTNAP1, TTN, TPM3
Pulmonary interstitial high-resolution computed tomography abnormality	HP:0025389	1	22	25	5046	0.10371489372752413	0.35856962478623927	9.174545454545456	0	COL3A1
Fever	HP:0001945	4	22	418	5046	0.10335275232213875	0.35856962478623927	2.1948673336233147	0	BZRAP1, COL1A1, D6S1101, DAAM2
Abnormal metacarpophalangeal joint morphology	HP:0011911	1	22	25	5046	0.10371489372752413	0.35856962478623927	9.174545454545456	0	COL3A1
Aplasia/Hypoplasia of the corpus callosum	HP:0007370	6	22	760	5046	0.10103816435305037	0.35856962478623927	1.8107655502392344	0	KIDINS220, CNTNAP1, TCF12, CDK6, MAPK8IP3, RAC1
Biconcave vertebral bodies	HP:0004586	1	22	25	5046	0.10371489372752413	0.35856962478623927	9.174545454545456	0	COL1A1
Aplasia/hypoplasia affecting bones of the axial skeleton	HP:0009122	7	22	949	5046	0.10258810801728602	0.35856962478623927	1.6918287192259795	0	KIDINS220, CNTNAP1, TTN, COL1A1, MAPK8IP3, TPM3, COL3A1
Distal arthrogryposis	HP:0005684	1	22	25	5046	0.10371489372752413	0.35856962478623927	9.174545454545456	0	CNTNAP1
Abnormal tissue metabolite concentration	HP:0032243	3	22	264	5046	0.10475082483445167	0.3593690344533747	2.6064049586776856	0	HEXA, TTN, TPM3
Deeply set eye	HP:0000490	3	22	264	5046	0.10475082483445167	0.3593690344533747	2.6064049586776856	0	KIDINS220, MAPK8IP3, COL3A1
Heart block	HP:0012722	2	22	127	5046	0.10472514301905428	0.3593690344533747	3.6120257695060847	0	CALM2, TTN
Gingival overgrowth	HP:0000212	2	22	128	5046	0.10611345153057854	0.3632692415163848	3.583806818181818	0	CNTNAP1, COL3A1
Abnormality of the knee	HP:0002815	4	22	423	5046	0.10685685892035801	0.36385727958286296	2.168923275306254	0	CNTNAP1, COL1A1, MAPK8IP3, TPM3
Diastema	HP:0000699	1	22	26	5046	0.10764205412146848	0.36385727958286296	8.821678321678322	0	TCF12
Abnormal 3rd finger morphology	HP:0004150	1	22	26	5046	0.10764205412146848	0.36385727958286296	8.821678321678322	0	COL1A1
Ascending aortic dissection	HP:0004933	1	22	26	5046	0.10764205412146848	0.36385727958286296	8.821678321678322	0	COL3A1
Reduced tendon reflexes	HP:0001315	5	22	592	5046	0.10663709246039202	0.36385727958286296	1.9371928746928746	0	CNTNAP1, MCM3AP, TTN, D6S1101, TPM3
Abnormal dentin morphology	HP:0010299	1	22	26	5046	0.10764205412146848	0.36385727958286296	8.821678321678322	0	COL1A1
Waddling gait	HP:0002515	2	22	130	5046	0.10890572564937184	0.3658231995194975	3.528671328671329	0	TTN, TPM3
Dysphonia	HP:0001618	2	22	130	5046	0.10890572564937184	0.3658231995194975	3.528671328671329	0	BZRAP1, TTN
Skin nodule	HP:0200036	2	22	130	5046	0.10890572564937184	0.3658231995194975	3.528671328671329	0	COL1A1, COL3A1
Purpura	HP:0000979	2	22	131	5046	0.11030955818864271	0.36976683151151274	3.501734906315059	0	COL1A1, COL3A1
Abnormal autonomic nervous system physiology	HP:0012332	2	22	132	5046	0.11171843305622987	0.36986617034459646	3.4752066115702482	0	CALM2, COL1A1
Pulmonary insufficiency	HP:0010444	1	22	27	5046	0.11155278615519908	0.36986617034459646	8.494949494949495	0	COL1A1
Nuclear cataract	HP:0100018	1	22	27	5046	0.11155278615519908	0.36986617034459646	8.494949494949495	0	CRYGS
Late onset	HP:0003584	2	22	132	5046	0.11171843305622987	0.36986617034459646	3.4752066115702482	0	BZRAP1, TPM1
Abnormal ascending aorta morphology	HP:0031784	1	22	27	5046	0.11155278615519908	0.36986617034459646	8.494949494949495	0	COL3A1
Decreased lacrimation	HP:0000633	1	22	27	5046	0.11155278615519908	0.36986617034459646	8.494949494949495	0	D6S1101
Oculomotor nerve palsy	HP:0012246	1	22	28	5046	0.11544715529339103	0.3792748509003338	8.191558441558442	0	COL3A1
Abnormal earlobe morphology	HP:0000363	2	22	135	5046	0.11597465919388703	0.3792748509003338	3.397979797979798	0	RAC1, COL3A1
Sinus tachycardia	HP:0011703	1	22	28	5046	0.11544715529339103	0.3792748509003338	8.191558441558442	0	TPM3
Generalized muscle weakness	HP:0003324	2	22	135	5046	0.11597465919388703	0.3792748509003338	3.397979797979798	0	TTN, TPM3
Skin ulcer	HP:0200042	2	22	135	5046	0.11597465919388703	0.3792748509003338	3.397979797979798	0	COL1A1, COL3A1
Irritability	HP:0000737	3	22	276	5046	0.11582064728075737	0.3792748509003338	2.4930830039525693	0	BZRAP1, ARG1, DAAM2
Abnormal central motor function	HP:0011442	12	22	2009	5046	0.11657139380748999	0.3804530885116661	1.3700167428390424	0	BZRAP1, KIDINS220, HEXA, CNTNAP1, MCM3AP, TTN, MAPK8IP3, D6S1101, ARG1, TPM3, KIAA0792, COL3A1
Exercise intolerance	HP:0003546	2	22	136	5046	0.11740305306551649	0.38084982335164524	3.372994652406417	0	TTN, TPM3
Facial edema	HP:0000282	2	22	136	5046	0.11740305306551649	0.38084982335164524	3.372994652406417	0	COL1A1, DAAM2
Chest pain	HP:0100749	2	22	136	5046	0.11740305306551649	0.38084982335164524	3.372994652406417	0	TTN, COL3A1
Abnormality of the periorbital region	HP:0000606	3	22	278	5046	0.1177095866522929	0.3810759052787511	2.47514715500327	0	TCF12, COL1A1, DAAM2
Prolonged QTc interval	HP:0005184	1	22	29	5046	0.11932522675284604	0.3816983893545314	7.909090909090909	0	CALM2
Neurodevelopmental delay	HP:0012758	14	22	2463	5046	0.11873933534928033	0.3816983893545314	1.3037315911859153	0	BZRAP1, KIDINS220, MCM3AP, TCF12, CDK6, TTN, COL1A1, MAPK8IP3, RAC1, D6S1101, ARG1, TPM3, KIAA0792, COL3A1
Slender build	HP:0001533	1	22	29	5046	0.11932522675284604	0.3816983893545314	7.909090909090909	0	TPM3
Proptosis	HP:0000520	3	22	279	5046	0.11865865123375637	0.3816983893545314	2.4662756598240465	0	TCF12, COL1A1, COL3A1
Delayed myelination	HP:0012448	3	22	279	5046	0.11865865123375637	0.3816983893545314	2.4662756598240465	0	KIDINS220, MAPK8IP3, KIAA0792
Premature ventricular contraction	HP:0006682	1	22	29	5046	0.11932522675284604	0.3816983893545314	7.909090909090909	0	CALM2
Abnormal left ventricular function	HP:0005162	2	22	138	5046	0.12027393534013961	0.38396976579818376	3.3241106719367592	0	TTN, TPM1
Retinal hemorrhage	HP:0000573	1	22	30	5046	0.12318706550338171	0.3856186544648661	7.6454545454545455	0	D6S1101
EMG: decremental response of compound muscle action potential to repetitive nerve stimulation	HP:0003403	1	22	30	5046	0.12318706550338171	0.3856186544648661	7.6454545454545455	0	TTN
Right ventricular hypertrophy	HP:0001667	1	22	30	5046	0.12318706550338171	0.3856186544648661	7.6454545454545455	0	TTN
Abnormal sclera morphology	HP:0000591	2	22	140	5046	0.12316319010727748	0.3856186544648661	3.2766233766233768	0	COL1A1, COL3A1
Cardiac conduction abnormality	HP:0031546	2	22	139	5046	0.12171629747098439	0.3856186544648661	3.3001962066710266	0	CALM2, TTN
Renovascular hypertension	HP:0100817	1	22	30	5046	0.12318706550338171	0.3856186544648661	7.6454545454545455	0	COL3A1
Incoordination	HP:0002311	3	22	282	5046	0.12152403674702765	0.3856186544648661	2.4400386847195357	0	TTN, ARG1, TPM3
Ascending tubular aorta aneurysm	HP:0004970	1	22	30	5046	0.12318706550338171	0.3856186544648661	7.6454545454545455	0	COL3A1
Fundus hemorrhage	HP:0031803	1	22	30	5046	0.12318706550338171	0.3856186544648661	7.6454545454545455	0	D6S1101
Sinus bradycardia	HP:0001688	1	22	30	5046	0.12318706550338171	0.3856186544648661	7.6454545454545455	0	CALM2
Pulmonary hemorrhage	HP:0040223	1	22	31	5046	0.12703273626871775	0.3923141509719133	7.398826979472141	0	COL3A1
Progressive spastic paraplegia	HP:0007020	1	22	31	5046	0.12703273626871775	0.3923141509719133	7.398826979472141	0	KIDINS220
Joint subluxation	HP:0032153	1	22	31	5046	0.12703273626871775	0.3923141509719133	7.398826979472141	0	COL1A1
Progressive spasticity	HP:0002191	1	22	31	5046	0.12703273626871775	0.3923141509719133	7.398826979472141	0	ARG1
Foamy urine	HP:0031504	1	22	31	5046	0.12703273626871775	0.3923141509719133	7.398826979472141	0	DAAM2
Avascular necrosis of the capital femoral epiphysis	HP:0005743	1	22	31	5046	0.12703273626871775	0.3923141509719133	7.398826979472141	0	COL1A1
Macrodontia	HP:0001572	1	22	31	5046	0.12703273626871775	0.3923141509719133	7.398826979472141	0	MAPK8IP3
Abnormality of the shoulder girdle musculature	HP:0001435	2	22	143	5046	0.12753043206955253	0.3930966766281801	3.2078830260648443	0	TTN, TPM3
Varicose veins	HP:0002619	1	22	32	5046	0.13086230352735947	0.3957846736381981	7.167613636363636	0	COL3A1
Exertional dyspnea	HP:0002875	2	22	144	5046	0.1289948297877492	0.3957846736381981	3.1856060606060606	0	TTN, TPM1
Exaggerated startle response	HP:0002267	1	22	32	5046	0.13086230352735947	0.3957846736381981	7.167613636363636	0	HEXA
Abnormal circulating glutamine family amino acid concentration	HP:0010902	1	22	32	5046	0.13086230352735947	0.3957846736381981	7.167613636363636	0	ARG1
Coronal craniosynostosis	HP:0004440	1	22	32	5046	0.13086230352735947	0.3957846736381981	7.167613636363636	0	TCF12
Abnormal muscle fiber protein expression	HP:0030089	1	22	32	5046	0.13086230352735947	0.3957846736381981	7.167613636363636	0	TTN
Muscle fiber cytoplasmatic inclusion bodies	HP:0100303	1	22	32	5046	0.13086230352735947	0.3957846736381981	7.167613636363636	0	TPM3
Dyslexia	HP:0010522	1	22	32	5046	0.13086230352735947	0.3957846736381981	7.167613636363636	0	TCF12
Increased endomysial connective tissue	HP:0100297	1	22	32	5046	0.13086230352735947	0.3957846736381981	7.167613636363636	0	TTN
Cerebellar atrophy	HP:0001272	4	22	455	5046	0.1305988664254209	0.3957846736381981	2.0163836163836164	0	BZRAP1, CNTNAP1, MAPK8IP3, ARG1
Foot joint contracture	HP:0008366	2	22	146	5046	0.1319362373509082	0.3982840635977698	3.1419676214196763	0	TTN, TPM3
Abnormal dental morphology	HP:0006482	3	22	293	5046	0.13225783050088757	0.3985072083818878	2.348433136829041	0	TCF12, MAPK8IP3, COL3A1
Abnormal curvature of the vertebral column	HP:0010674	8	22	1207	5046	0.13252990148471364	0.3985805822222509	1.520222941929653	0	MCM3AP, TCF12, TTN, COL1A1, MAPK8IP3, RAC1, TPM3, COL3A1
Abnormal superficial reflex	HP:0031828	3	22	297	5046	0.1362467493124943	0.3989705182071144	2.3168044077134984	0	BZRAP1, CNTNAP1, KIAA0792
Abnormal eye physiology	HP:0012373	14	22	2506	5046	0.1355419599035705	0.3989705182071144	1.2813610970035552	0	BZRAP1, LCAT, KIDINS220, HEXA, CNTNAP1, MCM3AP, TCF12, TTN, MAPK8IP3, RAC1, D6S1101, TPM3, KIAA0792, COL3A1
Abnormality of the urethra	HP:0000795	4	22	458	5046	0.13293729339193108	0.3989705182071144	2.003175863437872	0	TCF12, RAC1, KIAA0792, COL3A1
Bulbar signs	HP:0002483	1	22	33	5046	0.1346758315134779	0.3989705182071144	6.9504132231404965	0	TPM3
Abnormal uterus morphology	HP:0031105	2	22	149	5046	0.1363789838495419	0.3989705182071144	3.078706528370958	0	COL1A1, COL3A1
Limb joint contracture	HP:0003121	4	22	462	5046	0.13608409807809277	0.3989705182071144	1.9858323494687133	0	CNTNAP1, TTN, COL1A1, TPM3
Abnormal blood monovalent inorganic cation concentration	HP:0010930	2	22	148	5046	0.13489406257122397	0.3989705182071144	3.0995085995086	0	CALM2, COL3A1
Increased LDL cholesterol concentration	HP:0003141	1	22	33	5046	0.1346758315134779	0.3989705182071144	6.9504132231404965	0	LCAT
Bell-shaped thorax	HP:0001591	1	22	33	5046	0.1346758315134779	0.3989705182071144	6.9504132231404965	0	COL1A1
Decreased facial expression	HP:0004673	2	22	149	5046	0.1363789838495419	0.3989705182071144	3.078706528370958	0	CNTNAP1, TPM3
Abnormality of the voice	HP:0001608	4	22	460	5046	0.13450658854729153	0.3989705182071144	1.9944664031620554	0	BZRAP1, TTN, D6S1101, TPM3
Generalized dystonia	HP:0007325	1	22	33	5046	0.1346758315134779	0.3989705182071144	6.9504132231404965	0	BZRAP1
Short foot	HP:0001773	2	22	149	5046	0.1363789838495419	0.3989705182071144	3.078706528370958	0	MAPK8IP3, COL3A1
Hypoplasia of the corpus callosum	HP:0002079	4	22	462	5046	0.13608409807809277	0.3989705182071144	1.9858323494687133	0	KIDINS220, CNTNAP1, MAPK8IP3, RAC1
Babinski sign	HP:0003487	3	22	297	5046	0.1362467493124943	0.3989705182071144	2.3168044077134984	0	BZRAP1, CNTNAP1, KIAA0792
Cerebellar hypoplasia	HP:0001321	4	22	464	5046	0.13766976940496173	0.40201571501376304	1.9772727272727273	0	KIDINS220, MAPK8IP3, RAC1, COL3A1
Limitation of neck motion	HP:0005986	1	22	34	5046	0.1384733842177875	0.4028999551653166	6.745989304812834	0	TTN
Abnormal neck physiology	HP:0025669	1	22	34	5046	0.1384733842177875	0.4028999551653166	6.745989304812834	0	TTN
Full cheeks	HP:0000293	2	22	151	5046	0.13936055128062785	0.40474932673380903	3.03792895845876	0	KIDINS220, MAPK8IP3
Abnormal cerebellum morphology	HP:0001317	7	22	1023	5046	0.13993561448687153	0.4056872138907681	1.569448147160757	0	BZRAP1, KIDINS220, CNTNAP1, MAPK8IP3, RAC1, ARG1, COL3A1
Abnormality of the lower limb	HP:0002814	11	22	1851	5046	0.14110450310744665	0.4061223451483954	1.3630470016207457	0	BZRAP1, KIDINS220, CNTNAP1, MCM3AP, TCF12, TTN, COL1A1, MAPK8IP3, D6S1101, TPM3, COL3A1
Acrocyanosis	HP:0001063	1	22	35	5046	0.1422550253884197	0.4061223451483954	6.5532467532467535	0	COL1A1
Delayed closure of the anterior fontanelle	HP:0001476	1	22	35	5046	0.1422550253884197	0.4061223451483954	6.5532467532467535	0	COL1A1
Aplasia/hypoplasia involving the skeleton	HP:0009115	8	22	1223	5046	0.14057662529102113	0.4061223451483954	1.5003344978815134	0	KIDINS220, CNTNAP1, TTN, COL1A1, MAPK8IP3, RAC1, TPM3, COL3A1
Fatty replacement of skeletal muscle	HP:0012548	1	22	35	5046	0.1422550253884197	0.4061223451483954	6.5532467532467535	0	TTN
Mesomelia	HP:0003027	1	22	35	5046	0.1422550253884197	0.4061223451483954	6.5532467532467535	0	RAC1
Titubation	HP:0030187	1	22	35	5046	0.1422550253884197	0.4061223451483954	6.5532467532467535	0	KIAA0792
Perisylvian polymicrogyria	HP:0012650	1	22	35	5046	0.1422550253884197	0.4061223451483954	6.5532467532467535	0	MAPK8IP3
Thoracic hypoplasia	HP:0005257	2	22	153	5046	0.14235736647836855	0.4061223451483954	2.9982174688057044	0	COL1A1, TPM3
Abnormal metencephalon morphology	HP:0011283	7	22	1030	5046	0.14380849925937114	0.4080914908436123	1.5587819947043249	0	BZRAP1, KIDINS220, CNTNAP1, MAPK8IP3, RAC1, ARG1, COL3A1
Polyhydramnios	HP:0001561	3	22	304	5046	0.14333282144200124	0.4080914908436123	2.263456937799043	0	KIDINS220, CNTNAP1, TPM3
Abnormal hindbrain morphology	HP:0011282	7	22	1030	5046	0.14380849925937114	0.4080914908436123	1.5587819947043249	0	BZRAP1, KIDINS220, CNTNAP1, MAPK8IP3, RAC1, ARG1, COL3A1
EMG: impaired neuromuscular transmission	HP:0100285	1	22	36	5046	0.14602081853179524	0.41112242347015315	6.371212121212121	0	TTN
Umbilical hernia	HP:0001537	3	22	307	5046	0.14640966354779228	0.41112242347015315	2.241338466094166	0	COL1A1, RAC1, COL3A1
Aplasia/Hypoplasia of the abdominal wall musculature	HP:0010318	1	22	36	5046	0.14602081853179524	0.41112242347015315	6.371212121212121	0	COL3A1
Gingivitis	HP:0000230	1	22	36	5046	0.14602081853179524	0.41112242347015315	6.371212121212121	0	COL3A1
Abnormality of extrapyramidal motor function	HP:0002071	3	22	307	5046	0.14640966354779228	0.41112242347015315	2.241338466094166	0	BZRAP1, HEXA, TPM3
Nasogastric tube feeding in infancy	HP:0011470	1	22	36	5046	0.14602081853179524	0.41112242347015315	6.371212121212121	0	TPM3
Abnormal cardiac ventricular function	HP:0030872	2	22	156	5046	0.14688018067187367	0.411725105750949	2.940559440559441	0	TTN, TPM1
Slender finger	HP:0001238	2	22	158	5046	0.14991312898009398	0.41303120638522467	2.903337169159954	0	MAPK8IP3, COL3A1
Lower limb hypertonia	HP:0006895	1	22	37	5046	0.14977082691349194	0.41303120638522467	6.1990171990172	0	KIDINS220
Peripheral cyanosis	HP:0034033	1	22	37	5046	0.14977082691349194	0.41303120638522467	6.1990171990172	0	COL1A1
Recurrent gram-negative bacterial infections	HP:0005420	1	22	37	5046	0.14977082691349194	0.41303120638522467	6.1990171990172	0	C7
Striae distensae	HP:0001065	1	22	37	5046	0.14977082691349194	0.41303120638522467	6.1990171990172	0	COL1A1
Muscle weakness	HP:0001324	7	22	1040	5046	0.14944058247578804	0.41303120638522467	1.5437937062937064	0	HEXA, CNTNAP1, MCM3AP, TTN, COL1A1, TPM3, KIAA0792
Abnormal joint morphology	HP:0001367	8	22	1240	5046	0.14942327863625457	0.41303120638522467	1.4797653958944281	0	KIDINS220, CNTNAP1, TCF12, TTN, COL1A1, MAPK8IP3, TPM3, COL3A1
Limb-girdle muscle atrophy	HP:0003797	1	22	37	5046	0.14977082691349194	0.41303120638522467	6.1990171990172	0	TPM3
Abnormal T-wave	HP:0005135	1	22	37	5046	0.14977082691349194	0.41303120638522467	6.1990171990172	0	CALM2
